,modelD_cat_train,modelD_cat_test
7675,2379.4935667491313,4181.189412894982
7676,2319.5770659530717,2579.8964416828985
7677,4954.1387882824765,2751.1993147177004
7678,2181.7400696476993,3827.463658128043
7679,2260.133685565329,3562.113565897933
7680,1841.40061894578,5612.909905049104
7681,2485.5690525634286,3883.2636946675716
7682,2322.2462488682363,4122.751545663363
7683,1941.6967066778002,2219.162605992876
7684,1708.4535130693612,3245.08362908284
7685,2346.7207323880707,2984.573034146473
7686,2405.9983799491756,3713.7427849794476
7687,2840.579917009877,2554.050188113624
7688,1991.7498665613589,3367.216429001398
7689,2308.6847580902636,2307.8440091955213
7690,2785.1561866067727,2645.3476431374843
7691,2605.633553765989,1810.0406875062079
7692,2775.1489030153502,2318.6409096351404
7693,2337.918772435762,2782.127379089724
7694,2252.751412182111,2187.082583177066
7695,2449.0643643891212,2462.9236771882706
7696,2150.6397413418485,2454.5713428627487
7697,2773.4208775866173,2754.1606808401402
7698,3077.6725656252374,2180.134125673955
7699,1843.9604075061322,5117.0448858841755
7700,2531.4037133845204,4750.370778175698
7701,2482.3711353094286,3431.5578133385216
7702,2195.4578120509227,3293.778006519922
7703,2225.91012107179,3111.706169057726
7704,1939.616152023913,3781.786688343297
7705,2438.8435478839992,3042.7519965093084
7706,2492.9994131574185,3715.044452257145
7707,1678.7187278560582,5419.904365459051
7708,2065.2142188949065,3066.480576371404
7709,4120.636334608776,3472.443162117949
7710,2900.8641691953617,4781.425867533081
7711,2222.196004178508,2185.119628712289
7712,2228.606207242522,4433.893872696237
7713,2145.225019190495,5774.446676023263
7714,2732.864690231826,4406.669338313771
7715,3145.4718152421233,4561.328669791773
7716,2922.1917650191776,4604.275354878906
7717,2220.295875890651,1971.0951336218518
7718,2501.3694427930045,2410.577228905614
7719,2326.77568439369,2570.2256810949743
7720,2056.6315735934613,2247.4364580317383
7721,2800.401731061596,4121.730715544532
7722,2290.371238248207,3806.918489636932
7723,2254.856979880225,3578.4604553958306
7724,1774.924403327027,4315.8383708636975
7725,2317.276632440622,2125.080530949348
7726,1785.3554000926963,2720.1591349527544
7727,4335.5292016103695,2525.027434397152
7728,5056.214530689131,2352.5526305746284
7729,2442.2998341015323,2500.2776634325833
7730,4358.080977444111,3284.861954124454
7731,2244.3966967097685,5723.528121571866
7732,1938.9208927407763,4079.090013211099
7733,2370.445534317703,2511.9146656660027
7734,2129.4254362712823,3042.212013090049
7735,1698.273798817,2434.9621553022653
7736,2101.815133408466,5579.395528541286
7737,2681.767512498546,2056.43459242005
7738,2016.733227142191,1750.8506510468028
7739,1944.3833831660322,2645.7939822310664
7740,3862.6500781768336,2827.500568491917
7741,3239.920655269978,4232.307091786655
7742,1801.812954499083,2313.225812659968
7743,1910.244558664895,2512.6167637971876
7744,2043.0073356807316,3440.8967095761277
7745,2888.828111423078,3140.3259520388906
7746,1911.4923856653254,1740.9714825085684
7747,1911.4923856653254,4431.011980150036
7748,1912.2396041955776,4075.7443523057154
7749,2722.84628529625,4450.563485705754
7750,3702.5655662884715,2910.649824581922
7751,3061.236618999954,3100.236364468575
7752,2873.486794129189,2133.1171243818158
7753,1794.3563977425367,2165.581636520573
7754,2193.107432354785,1714.3869393775851
7755,2733.9369745029458,2662.3749537146605
7756,2903.104486930959,3730.9755646790973
7757,2464.609107863591,1820.0933454905182
7758,4036.5783302222344,2806.6913710360773
7759,3189.658416498681,2046.9234377289733
7760,2099.2736979695806,3981.662844200085
7761,2945.364012579671,4845.194594177456
7762,2790.8982897463375,2884.1576473646774
7763,2726.094736457904,2534.725581117479
7764,2843.2445684042737,3077.631224372608
7765,2143.35772478413,2586.4937782523616
7766,1917.256540814121,1881.0787566002668
7767,2339.1723006256825,2795.9342782102626
7768,2973.4894814055933,2650.8250916392053
7769,1942.623832014658,3246.2355144004237
7770,2842.168222306982,2046.367363483351
7771,3267.9720341175216,2753.385157787666
7772,2485.595567037231,6330.740766755234
7773,2095.1569636330432,2633.738341515841
7774,2431.6318723406453,2550.381469749165
7775,2157.315173563398,2685.633872306905
7776,3455.407844949878,4791.06366372216
7777,1741.0390620345006,1820.0933454905182
7778,2561.7958940571857,3379.941543648263
7779,2453.3944743633397,1982.9388652066386
7780,1885.9329724861095,2012.0765835523848
7781,2406.9631339589864,2036.4556833680726
7782,2052.0139864174057,1715.4490294086722
7783,2249.352466102206,3667.464602972803
7784,2986.095607252909,3302.2541297570788
7785,2193.138862689065,2901.772605328619
7786,1596.5483924380972,2069.4020794787566
7787,3022.327635812854,2560.05150178322
7788,3024.5639360364153,1839.9453578410762
7789,2591.8328110144603,1890.6562413585573
7790,2025.750612069696,2485.6305379972696
7791,2479.813157478415,2307.8941531944783
7792,2400.0155513313266,2397.762431052951
7793,2074.0459176317163,3536.863432304099
7794,2442.0059227950796,2256.3643916393703
7795,3060.094947785899,1782.3443677979121
7796,2382.89381529215,1971.4213637396056
7797,3046.7097207038296,2837.822826163985
7798,3491.937180815764,4730.197170917424
7799,2555.7842243679947,2843.787944498552
7800,4393.672995980188,2593.2517005997547
7801,1606.2478645687804,2372.9209466976936
7802,2025.9765675569165,2890.6269139948063
7803,2906.2931677369425,2290.839403387665
7804,1498.0972523403118,4267.470007947223
7805,2297.8439974630865,2402.8865423553266
7806,2737.400270619036,3023.2720366492954
7807,2842.972139691356,3414.098147535505
7808,2495.035602231261,3291.5223960723642
7809,1982.433982269179,3197.9310365064066
7810,2116.0968108213956,3641.6812884857472
7811,2531.0267013095167,5527.499507200769
7812,2286.1073580523826,2666.278451893754
7813,1929.0441499512986,2233.2358789206214
7814,3006.642490306997,4910.008469088456
7815,1885.6318303905937,2222.378548586161
7816,2621.1768780460416,4172.45612685716
7817,1979.5777560041824,3273.908407398795
7818,3362.161602217425,1820.0933454905182
7819,2796.5192764595827,2696.197198112723
7820,2095.521263555267,2429.0139503127953
7821,1949.821589321993,2485.1630207328994
7822,2127.68282407636,5246.4784138911255
7823,3807.735087999429,2600.591750727342
7824,2239.9844145589173,2444.225574238786
7825,1894.426052832628,3897.5659524178504
7826,2858.5910224826753,5736.579502227758
7827,2478.52534907252,4633.711870320577
7828,2705.027874364791,2007.8009504757233
7829,3207.074224347617,1820.0933454905182
7830,3488.3374495592325,2176.027689543076
7831,2438.3229445601237,2527.459539942594
7832,2144.902083835017,2446.98962723198
7833,2536.8627662300037,3573.3474766600666
7834,2798.3304909728013,2467.2826263302672
7835,4887.554636311999,3997.8939880067956
7836,1923.604453317012,1771.0370425807687
7837,3307.4288649513683,3110.0792494575394
7838,2840.179589944661,3667.464602972803
7839,4194.531673174868,4149.6561358460385
7840,5261.572518364912,1891.7458258557933
7841,2608.200855817521,1730.2151740409513
7842,2808.7180770543914,2526.8422971480027
7843,2696.6383362926795,4162.482264420335
7844,2208.9355680803487,2845.6471038687705
7845,3745.7221987201174,1740.33038006871
7846,4639.260364837217,2060.845079108083
7847,2077.4296586954165,2683.324420785147
7848,2248.7916258799764,3379.61219640321
7849,3556.2504572226635,4875.489643963445
7850,3103.8973123889104,2135.140363440378
7851,2841.4856775844996,4627.585575047339
7852,2176.7626146125367,2987.172560378717
7853,2103.4660052701033,2727.815965232793
7854,2117.066590571033,2430.0585089756614
7855,2337.8674129677424,2467.880970207425
7856,2731.295701432709,3032.3024275514354
7857,2278.992990765097,4710.888328461997
7858,1882.693740387739,3811.072852874096
7859,2594.4459792626217,2408.5165863506777
7860,2314.1693882138215,2579.8964416828985
7861,3141.0684252211163,2864.7239920968213
7862,1997.1505377139042,4083.086769565346
7863,3265.5397296165747,5131.128880999767
7864,2357.9744119165684,2344.8062067493106
7865,2916.278069332303,2643.261405213018
7866,2948.249410843542,3019.1404693738996
7867,2686.357982609523,3856.8027835277
7868,2451.5571080299987,2415.5045275454054
7869,2003.7788233590304,2922.126947194129
7870,2003.7788233590304,2642.074450479945
7871,1966.0374969524496,2106.110136354632
7872,1685.096983819052,1846.4378981303603
7873,2126.29028013192,3490.386352623168
7874,1966.0374969524496,2264.631352138001
7875,2417.199662832981,2358.0421136218097
7876,2111.9489501859907,2060.61039341428
7877,1811.3028035230418,2200.9348485788933
7878,2553.704883881485,2320.9892962152835
7879,2503.650393784783,3231.8923035923576
7880,3385.7308679915686,4009.499949283324
7881,2683.049986137035,4378.686880756179
7882,2206.746611784909,3120.7837720238767
7883,2694.821293357193,3231.8923035923576
7884,1950.5107985684283,2214.8783662756923
7885,3113.5475551992945,1854.4261079977412
7886,1959.2213741608334,5166.536696192808
7887,4161.376865235476,5646.96869079042
7888,2624.4015597567623,3949.4636606783656
7889,1865.3439540467198,2491.1211335659464
7890,2285.29118674601,3228.31221970223
7891,2246.318425988891,3644.2669973693746
7892,2371.415870603913,6170.775782601772
7893,2294.1081656045258,2567.155185593605
7894,2961.4272663270926,1991.5158755987745
7895,2538.202648481481,2526.298344197712
7896,4034.6866730375787,2127.760378306706
7897,2434.9636825782295,1879.0594401565759
7898,3765.4739929792163,3574.5125658242805
7899,3906.0655441693075,4189.28422577263
7900,2838.2929225518537,2319.581596334124
7901,1659.4984643186676,3610.572577423435
7902,2563.860136721291,2511.8146633781307
7903,1862.2174803469793,3518.110331439756
7904,1790.1063728359711,5120.057207530603
7905,2724.355785549474,3662.7175518699223
7906,1905.6321760032902,3107.7731880455513
7907,2385.0097596518335,4158.889576480113
7908,2797.248421070194,2406.478199464147
7909,3110.1799533919093,2455.1736102096065
7910,2182.628473746664,2825.5319878905675
7911,2903.0001438641584,2194.608374198056
7912,2073.578545953957,2165.2888264982744
7913,3816.110084324958,5792.314970537842
7914,2770.574104396479,2330.8246415471203
7915,1950.2691601637985,2049.1090941986467
7916,2337.275998193919,5728.402123322709
7917,2020.563063803127,2307.066208507013
7918,3577.7374551477114,2640.7640505110385
7919,2336.304837024573,4122.108873031022
7920,3028.104704661936,4428.689685987014
7921,3513.5670683788735,2325.685957325967
7922,3440.312782519003,3984.3418384047777
7923,2410.551722576591,3981.841478000019
7924,2664.780097099495,2412.3118398408697
7925,2726.5850504868863,2301.9922665011977
7926,2280.1398611161967,2574.636389257767
7927,2318.5562736483785,2285.50576973863
7928,1799.977412811289,4835.8663533147865
7929,3664.526985842541,2202.5360937211613
7930,2725.827016425178,3219.0798493440443
7931,3175.9382124454137,3102.7700897253903
7932,2237.293553493102,4884.017990049581
7933,2176.1187704718195,2392.065472295858
7934,1826.149427945686,2779.5049089132394
7935,2709.131285441801,3688.971568730177
7936,2306.9473816504524,1941.3350523482416
7937,1677.214408680327,2050.1217615933906
7938,2413.615587752213,1760.032381567742
7939,2486.047477839039,3231.037998711639
7940,3936.713673410748,4195.662365092665
7941,2039.5715099088732,3772.0572943059187
7942,2683.6827501590665,3985.662007482152
7943,1790.9798052831552,2516.883782438661
7944,1845.5283435450824,4477.796209148019
7945,2347.2480991391676,3586.769727722805
7946,2139.3433785257075,3261.5549061440115
7947,1985.9852124808526,2385.14076906649
7948,1680.743379645497,5133.100774039687
7949,1793.1818771709538,2827.942834032102
7950,2735.37390503919,2954.054204115896
7951,3785.9269063121596,5283.144490929709
7952,3025.7678429619864,3858.643694261226
7953,3486.253590650694,2591.7418484349496
7954,2452.6593088365917,2854.8761514120038
7955,1813.8775689701502,1935.1301728635044
7956,3004.101528097041,2463.0066646977284
7957,2130.807987701948,4524.485496664897
7958,3136.3836659964295,2054.6574810378124
7959,2107.3826250240363,2018.8514826760882
7960,1868.6099144735922,2293.455239220761
7961,2389.5577026343667,3075.113423525294
7962,2876.818866356199,5520.283304466866
7963,2533.626808750225,2989.9710496492307
7964,1916.7566567257331,2775.765702715932
7965,2146.2668539862498,2090.1611685455828
7966,2257.2247143230625,3211.1251187004395
7967,1905.894895754664,3284.29553343608
7968,3944.640610124489,1943.5013524838548
7969,5546.588403747461,3412.8849660858186
7970,2570.102514200384,3496.2437019877134
7971,2787.5586893731747,4161.082123783877
7972,2112.2227539853766,2231.7952767022794
7973,2306.404753720258,2064.1433517631167
7974,2996.7883277588257,6330.445013853943
7975,2265.195663051693,3318.7796839845623
7976,2400.3732016107087,3984.880851399722
7977,1766.283307549182,3003.085705380423
7978,2328.36693961894,2476.851609233411
7979,1753.4542555383002,2742.0839129428878
7980,4003.8976656171462,3167.2935553813522
7981,2278.6333096692997,2154.214383643148
7982,2210.7547820828904,4229.614646539596
7983,3385.1306051470074,2460.428918006105
7984,2584.9919738926374,3288.4424228096636
7985,2274.192919955942,2400.644640561327
7986,2253.330779235782,2941.311020953949
7987,1957.8470523048377,3649.17328020436
7988,6227.980130265507,2573.875980904924
7989,2666.575193939575,4647.435303554604
7990,3058.4898207861715,2723.992234637158
7991,3110.5101711960256,3693.8933157190213
7992,2665.7594467579474,2171.041915706206
7993,1909.1713715089704,1710.8644209829363
7994,2268.2530456738414,2107.909174385825
7995,3305.4928044578,2745.0618140642914
7996,2418.661668074286,2890.5495381843057
7997,3405.267783442749,4834.055588413928
7998,3226.7061494554455,2065.404891368497
7999,2208.1587628661773,2469.2085787346655
8000,3941.2597550449373,2601.7080929900853
8001,3720.9778081623385,2080.9091299896527
8002,1953.874840376841,1836.976453508397
8003,2052.2144144196504,2481.0487336862993
8004,2361.1225004803814,2385.6455726470936
8005,4074.1362115831234,2665.7032677249454
8006,2529.703328931807,1933.951509685614
8007,2198.8400203700503,5049.208570076071
8008,1803.2041356229715,2192.9671573457344
8009,2113.314765262438,6676.618304506929
8010,5284.37883756814,3900.6897107262203
8011,4193.333521930591,2800.048188050007
8012,3790.2569538308458,2579.000205737098
8013,2381.834724136428,2922.559922314568
8014,2627.59516975618,4119.919331446623
8015,2928.3642511985126,2790.095445686948
8016,2366.9679965154833,2635.4608128008904
8017,2527.849734949774,2584.9260017946035
8018,4347.702339174215,2311.1818517968413
8019,2699.371468238613,2885.1458380870686
8020,2711.9053063587453,2859.0509390804064
8021,2066.9046237640987,2884.8433222634117
8022,2436.299488441291,5445.221207820902
8023,2102.0167739312396,4211.5623112445855
8024,2107.746733372238,2187.41025190018
8025,2375.434751815223,4410.387411791518
8026,3694.8655517402217,2658.5113728038514
8027,1644.1693370357852,3393.449635564869
8028,3369.1740782110155,2337.9791244594626
8029,3385.346365581026,1491.576769119719
8030,1992.022472006974,3851.269411843402
8031,3156.117486979531,1910.5058591178804
8032,1987.0026570897726,3114.012330694556
8033,2706.024614080303,2235.011586828575
8034,1741.455085341467,2243.7787070757468
8035,2000.426001838501,4050.874410149832
8036,2043.6811332776035,3786.1032824808854
8037,3650.2442637603567,2972.635303391477
8038,5555.890125664102,2619.882256442667
8039,2055.272628567277,2451.877259024155
8040,2328.124744935826,5209.758263622095
8041,2663.8183620938994,4896.017646773107
8042,3699.8491322187415,3367.977172819113
8043,4080.929329105139,2454.1611997055165
8044,2256.855799399389,1991.6712971484899
8045,4033.5717440255235,2497.6749896500537
8046,2100.563399100613,2661.671349850438
8047,2027.9715512244738,3575.9415907276352
8048,1928.487010374246,3062.7515979409372
8049,2503.8142086823327,2490.5157378781782
8050,2178.3832901399032,3154.7060811351016
8051,2500.5679884274105,4565.300328557062
8052,3686.0605929868775,2635.2328546708336
8053,1805.4609402447181,2845.3685166045907
8054,4793.701838128254,2749.306692820448
8055,2191.625009728312,5773.752663751844
8056,1928.7073908147609,2479.994789086195
8057,2627.2029254920176,3408.4507853542973
8058,1971.8232517262486,5230.761212857263
8059,3157.692929212083,2606.102032103686
8060,2507.4530200792356,4114.518113234245
8061,1850.15540349159,2970.9041329321212
8062,2001.8796674770315,5026.899487692421
8063,2596.1246989119045,4291.3341656833745
8064,3403.265277755614,2462.903112647699
8065,2285.279341489231,4677.10079151194
8066,4612.561516315196,1915.3100141058628
8067,2103.022588660412,2441.7445937184903
8068,1861.4755741806825,1728.049229186309
8069,2150.286714147497,3490.8584902657667
8070,5600.854221794782,1948.4448838892724
8071,2114.4839714967566,1435.9601333679748
8072,1774.745144830095,3460.0519009060617
8073,2160.305143976181,3514.799109241022
8074,2694.6015090175238,3246.9881981989965
8075,1872.1464556064066,2758.5881456897414
8076,2581.447932423965,2657.026634850217
8077,5322.153132976744,2438.502890423285
8078,2519.140252885021,2974.741830462831
8079,3989.08234357781,4969.79975634879
8080,2226.0727998609846,3415.258364039303
8081,3000.503192829792,2862.281308168584
8082,2752.793701244433,2631.576520248025
8083,1783.4744523654542,2610.3682404497545
8084,2105.882074675158,3081.736909436132
8085,2880.4141341522886,3061.4585090328073
8086,1889.9734149241044,3011.7876129488895
8087,1999.713171702848,3338.6187822718557
8088,4094.523308773011,3416.171648805136
8089,1974.80290558437,3469.799586850858
8090,3148.5970607805725,6853.691464121705
8091,2303.4422377701667,2082.8284126040367
8092,2188.552478867877,5529.798018872321
8093,1783.7760711195672,2125.0231841304317
8094,2427.400425788583,6027.067377798754
8095,2231.5952232815916,2314.8907866208474
8096,2264.461318009974,4711.9479717155555
8097,1908.1424717737395,1914.5728586979033
8098,1989.9630902087556,3334.985787090109
8099,4044.1194916354975,4777.812626298016
8100,2790.88019409472,3479.398150549431
8101,2133.642132319795,4471.386254403324
8102,2418.87917599745,2397.9889873130182
8103,3462.0554948485387,5276.270760424357
8104,3383.977488547965,2070.489116388879
8105,2291.0384130842795,2351.090948826276
8106,3694.4825181488904,2374.439739887355
8107,4992.060121063796,2013.8435750690903
8108,2582.5791905608426,3409.5606662015402
8109,4167.733869391731,2453.395395651088
8110,4042.9303590806626,5756.752106383811
8111,2109.3635495335366,4452.745965079749
8112,2217.90005112984,2857.604147563706
8113,2363.112291926237,3505.8993109762405
8114,2751.2702573190986,6300.946042073463
8115,2233.4605625426275,3610.163488014264
8116,3149.286293053718,5269.677523145726
8117,2494.705433486299,2181.1931904576104
8118,2987.4849274097396,2451.062323945177
8119,5442.73220165416,3545.592691847919
8120,1999.0797503322697,2093.571723736287
8121,2703.91685391009,1663.8010164900643
8122,3234.9859804751436,3123.2739558095295
8123,1794.7474738372907,1993.3325232463926
8124,1853.8935186564422,3353.951105905732
8125,3613.8010857873455,2838.562890908218
8126,2032.2215693131473,1714.153932740245
8127,4517.469992780049,3770.5555945731103
8128,2050.8442075842563,4356.5392574591515
8129,2174.7854967443423,2261.1096069916784
8130,3762.76536314066,5534.218397842222
8131,2693.051253666416,3756.0432611943384
8132,2122.384954397977,2813.687500980665
8133,3518.509452350181,4559.910652470186
8134,2109.091871153619,6416.38145481901
8135,2324.5000638399483,2775.509250415448
8136,2261.0203499678323,2100.5146744143954
8137,1974.1288175108598,5109.814493215196
8138,3335.615294836371,4909.297814138573
8139,2027.9679767490065,2384.2309094819507
8140,2120.7844198057,2147.10367704832
8141,3110.9756135397038,2161.1972583341217
8142,2029.4501335202324,2127.5311102417554
8143,3050.703582511592,2737.8592035761067
8144,2303.240324026797,1831.0326389602074
8145,2789.2097555700675,4415.379229564893
8146,2753.8409118169357,4572.813142597786
8147,2526.9843847624074,3842.3436954691288
8148,2100.680884426086,1994.6653150550567
8149,3145.1971773858754,3617.5985288688703
8150,3066.815604046734,2338.6612952457144
8151,2409.164666029599,2028.1316007618777
8152,2746.023116900175,2527.1571848599933
8153,2977.5678753010056,3563.53928861554
8154,1910.2756114460128,2285.313033140834
8155,6291.232142974157,1863.7665949458794
8156,1891.9637339162864,3390.565796188758
8157,2163.3880491702985,2865.6336443149426
8158,1821.4398299521326,2516.1019669377793
8159,2228.0431059916327,2449.995473739267
8160,1791.723351748757,3637.028263245633
8161,1901.4945027067392,3340.2720926532393
8162,1866.7115688943995,2876.741015878323
8163,2367.423597214953,2082.2984867520354
8164,2596.398887545922,2500.749872854181
8165,1975.7750743240808,3060.7824555994725
8166,2536.221782036359,2906.8239113297545
8167,1820.532588780084,3331.253463267137
8168,2475.0961969048153,2824.557789442687
8169,2327.1758836037134,3239.3354932500188
8170,2486.9144113034545,2262.586757371596
8171,2990.880791944724,2227.03666855348
8172,1815.0607966064883,3737.80954540237
8173,2703.728630396981,2327.5267137813116
8174,2018.62081565546,5073.302498978747
8175,2099.313591841914,3417.689666350695
8176,2429.0376632268217,5882.981645916554
8177,2416.2510226777417,3879.6199393728907
8178,2040.9413098129,2158.1443790713856
8179,2305.4257034482234,4234.365870187869
8180,2546.7135387588633,3541.1033521935433
8181,2148.733698359797,3840.7392905309257
8182,2711.5514046960457,2134.733689514903
8183,2517.685676995838,2262.586757371596
8184,2113.7129738027847,2902.407098857705
8185,1804.897032190916,2423.331743303391
8186,3561.5153460588713,2265.9551514503646
8187,1669.775201576737,2581.8997099244043
8188,5492.728565098068,3493.6892299000465
8189,2851.3141281552657,2347.4965734247685
8190,2580.047021141185,2435.223591308866
8191,2245.043769825088,1997.3655137729322
8192,1906.7274663162998,2634.916911237392
8193,2967.0500503790736,3332.2016655693064
8194,2668.5438661255143,3942.435333976343
8195,1483.9069834471002,2292.100491279104
8196,2347.719048719263,4999.887284539629
8197,1833.0338959837468,3524.0635001845308
8198,2861.281455529641,3226.963062968359
8199,2630.3121743901906,2441.3354597521384
8200,2024.236004717393,3956.0751054021616
8201,2131.0412001275404,2578.425143833329
8202,2339.062751807331,2015.575256700426
8203,2666.7084860636264,2788.072817335468
8204,2053.0400589953642,5224.916377612862
8205,2213.052732232985,3461.972841679705
8206,2296.5395421484695,3000.25141301271
8207,3433.958561618173,4368.7453446112095
8208,2297.7667215056617,2147.6657061915057
8209,2164.9717529912846,4029.1242750120923
8210,2020.9633129416504,3529.6433800458594
8211,2425.753110116398,4058.948425107107
8212,2434.4023162455373,6025.741384155255
8213,1817.187519959592,3676.5024390945996
8214,1786.6937930431873,2759.9974595007284
8215,2906.1886637961024,4911.001506487669
8216,2157.6744713722896,2297.631002126034
8217,2942.513624121071,2500.964970845183
8218,2909.7635628091043,2064.550130870147
8219,1674.1756474869746,3486.881117422536
8220,2263.288754693411,5408.934181917729
8221,4086.379899423243,3486.881117422536
8222,2796.88480242029,2359.9537792754563
8223,2324.9102905970976,2533.60838568897
8224,2307.2259805272033,2024.1192906169176
8225,2165.0694744844254,4933.919798576671
8226,2777.4214017300633,2758.74815378272
8227,2438.88856753891,2792.1897647849096
8228,4920.8908444034605,3638.3038442887437
8229,2113.655936702637,3691.205260781814
8230,2704.3542853429253,2789.388764359115
8231,3803.824243340067,2700.352245429064
8232,1847.1325935592808,2994.6529120853033
8233,1605.4590302608879,3712.9801505692717
8234,2266.6391580610834,3045.5581522788852
8235,2719.3888645647085,4820.828536158437
8236,2778.307807127984,2322.0949661082354
8237,3092.166205439406,3682.8415958631435
8238,2831.217494326086,2890.5793992691033
8239,2401.6869674507857,3729.9210553224343
8240,2155.2751769752854,6608.4049528141095
8241,1701.4837360769134,3275.9211178049563
8242,2875.2210468557864,3086.1841801954224
8243,1837.9519377972824,4420.511569224962
8244,1791.6263114042058,2065.1808561797407
8245,2163.7477739925675,2007.3889521400768
8246,2124.4184782830134,3777.2485930500143
8247,2020.2274912127732,4238.781858257649
8248,2893.0191375309387,3143.3425533859963
8249,2350.8638499737294,2512.8511780402123
8250,2716.4262599177373,3536.7565516633854
8251,2377.6974761716137,3367.7092226146497
8252,2827.076906246517,2898.6821004213098
8253,4050.873201059954,2760.879923072099
8254,4027.3184414715934,2891.7317708989885
8255,1989.376228141105,2452.33449497655
8256,3561.904861349508,4504.859381893831
8257,3267.168410792934,2586.5073706675835
8258,3357.0293774881075,4623.610508553674
8259,2047.0292356470627,2768.9739321334428
8260,2613.0668238416265,2275.5005744598907
8261,2411.1019847566035,2980.513427106786
8262,1982.574479955134,3523.0393387642944
8263,2771.3162776489175,4293.610259726001
8264,3476.5772884247694,3132.177906273661
8265,2040.0860886361065,2552.176897162087
8266,2423.731142483277,2905.0069275287424
8267,2666.7534480151594,2130.3419813291434
8268,2347.3126532106703,4880.788938382402
8269,2579.86148215717,4545.430286309294
8270,2250.3015489176173,3107.934091404035
8271,1994.0628768995514,2684.642451588596
8272,2409.832729289743,1954.3385566747115
8273,4746.339483786613,2127.260892218629
8274,1741.2704353444308,2513.87673119743
8275,2162.9582503076313,3477.2200594392334
8276,2185.2516220368498,2656.363626123023
8277,2483.867187683313,2369.4602636647924
8278,3324.9303597636886,4250.1218123262315
8279,2456.0137612440963,1813.5783097569224
8280,2500.8264741118696,2725.560604934261
8281,3199.742003863353,4644.989073182108
8282,2364.4926184864853,2402.528578820311
8283,4136.256958359805,2888.2931101692184
8284,1842.6793442892067,2399.335007408339
8285,1786.566414197475,3848.1706823685963
8286,4293.2711051929455,2807.2405057777637
8287,2210.561275654445,4314.7065899506
8288,2067.8617966542415,2224.17011780205
8289,3030.9064662967194,3638.1346295721
8290,3906.522973319249,4905.7003067708865
8291,3523.5967624257464,2732.998597186386
8292,3046.91505457198,4721.284582149026
8293,2952.641088055057,2082.619742440104
8294,1533.4157638094466,4438.998683146012
8295,2120.563549126744,2790.106741516359
8296,2400.8226546537217,4405.319590823638
8297,1948.1219688629824,3807.170869017329
8298,3153.5108132349005,2277.756044617153
8299,2254.2070391161083,2188.351766832824
8300,2318.8451365017945,2860.5574400787214
8301,1772.4697221367092,4108.0027616179195
8302,1951.7983059686642,4104.527654989424
8303,1756.7925074389186,3343.1991176438705
8304,2548.1918334133757,3245.0713496820526
8305,2925.9416343619628,5470.304572472461
8306,1673.4985536928104,3378.065638785247
8307,1978.4232651634222,2388.9368809919806
8308,4588.355524381166,5067.918496880723
8309,1977.3685586239158,2602.653181764135
8310,2124.752841034746,5032.3858627489535
8311,2826.0472584833396,2771.812505930512
8312,2518.215683552375,2192.212905258035
8313,4499.607559396892,2135.856843400338
8314,2008.398969496363,2425.5473976904345
8315,2424.8910423706348,2664.5720311904124
8316,1895.6159982990566,4996.224192587935
8317,2014.4843709555103,3148.974918043044
8318,5526.637712377011,2561.5275292962883
8319,2119.528227701516,2212.9351135505813
8320,2500.4949074643655,5630.865432576424
8321,1889.6551355558381,4137.469560310633
8322,3672.839147064083,2234.2415818458885
8323,2255.363416942588,2034.348366586432
8324,2798.254586727602,3255.5357585997126
8325,2422.27271592068,3355.973774598703
8326,2611.3464707055155,4680.758388316554
8327,2211.8331019552797,4907.430175783464
8328,2338.7053664428076,5616.896869451155
8329,2993.7926498456563,2252.0452486032505
8330,3020.3978885363176,2205.9631165863702
8331,2239.2963722401346,1805.8673871476726
8332,2119.647133067417,2823.052519302253
8333,2361.989960578757,3918.066681986922
8334,6086.571568658525,2953.262183122553
8335,3062.423658704515,2419.6758904914036
8336,2039.0222758608356,3985.5783082141875
8337,2080.104280747166,2277.594625156947
8338,3273.674095827462,2315.4895381241813
8339,2090.521485416576,3507.450203930307
8340,2622.78342257089,3418.4712909986456
8341,2510.664388190381,3296.0854241167895
8342,3469.5699031628174,4036.6961143535636
8343,2829.068004739352,5250.847849866991
8344,2996.9504542631166,2526.084883930644
8345,3755.3626911033566,3180.4896587120793
8346,2439.9263499614826,3009.812857290284
8347,2652.82414416089,2512.6931940003237
8348,2309.5177906554613,3180.5307160020047
8349,2815.972346188252,1744.405829735456
8350,2398.6989432942937,2715.7285679823144
8351,3922.9960581306864,2788.0406647440823
8352,2120.9573252002365,2420.5679536070434
8353,2063.8676646377626,3633.8190182973026
8354,2442.6799524564412,2274.241280898115
8355,2628.3023081023325,3035.9327858836123
8356,2869.212462319026,2172.8385415176244
8357,2417.27856992566,3937.199587454865
8358,2438.062662384597,5741.069408301791
8359,2226.2663552223735,3004.597119083256
8360,2324.6150216121955,2499.582515657097
8361,2414.3668021054073,5838.1048803860685
8362,1993.2632944714558,2031.0350714057506
8363,2575.601559676769,4297.355891750999
8364,1918.4655657846183,2898.6821004213098
8365,1989.494553856261,2535.322625101201
8366,2222.427110526801,3373.8027623892076
8367,2727.5086769640416,3474.8939314539443
8368,2656.955516408447,2084.22049652496
8369,1929.666352509254,5291.2689541263335
8370,2303.0459826926617,2616.9373381355163
8371,2225.278555014616,2275.600783210087
8372,1997.7017358607281,3842.0740612460568
