,modelD_lgbm_train,modelD_lgbm_test
7477,2284.4418948806924,3272.5107743138715
7478,2061.61742061899,3707.1826590443206
7479,4571.513173406351,1993.6353333022714
7480,2165.5659067739216,2401.931380236555
7481,2645.9497854376573,2252.4566777943446
7482,2379.502383515264,3188.9908949578194
7483,2291.1222477139167,4954.200068754716
7484,3030.9243021463362,2483.7116369588334
7485,1942.6402526590311,2353.5538611297598
7486,3389.100910593019,5762.298022181779
7487,2341.261110634141,2857.0821603382506
7488,2163.28558882672,4192.623552896362
7489,2026.9254654400675,2883.907854558597
7490,3397.869065200594,2741.7855989963255
7491,1857.0783058021143,3316.362881464841
7492,2341.075813983795,4017.458357679596
7493,1755.874358865471,2610.472575356482
7494,3155.7706192056035,3092.084477379279
7495,2844.399905875546,3007.6824668498202
7496,2384.142410196308,4123.697030727106
7497,2237.59182831935,3936.705902355746
7498,3795.2515355962732,1863.1679566988678
7499,2041.7201447826878,2366.874771309863
7500,2456.827206033693,1768.2946894012505
7501,3358.5122018312145,2642.1202864794927
7502,2654.790235200731,1746.4811575399879
7503,1640.944190346543,2553.0254018110145
7504,2188.883603962056,2188.0432411705447
7505,3498.996926458826,3505.9205680281107
7506,2036.4090512333892,4233.400972057798
7507,2774.5965301490696,2225.2389534502095
7508,2913.208119740817,3980.444007846841
7509,2099.7653889461985,2547.8564520360196
7510,2234.7951992901008,2513.789225536584
7511,3055.4241250072982,4060.0734085261147
7512,2605.469647969163,2995.257494705317
7513,3229.6814100898755,2778.2701082174835
7514,2663.6144937352037,2619.5858747988373
7515,2947.734891440947,2864.2393526699348
7516,1771.5869577363871,2675.579415573695
7517,1835.2616532161423,5586.866955836211
7518,3431.450659772149,3494.7822576021963
7519,1593.3070077936432,4340.515495481113
7520,2308.2137216353776,1871.5207299355075
7521,3698.5286832173274,3211.2187930647224
7522,2474.351170413674,2087.437168612559
7523,2221.327467686862,2539.075585845624
7524,3052.653040349287,3941.163775846803
7525,5211.486132670958,5572.620480019003
7526,1921.7447098355667,1983.2405000072977
7527,3137.4046785425116,2720.295499942954
7528,2886.7061725027356,2107.899246182831
7529,1901.0543906142766,2246.0701798141426
7530,2447.6248355384205,2301.0227124324724
7531,2818.99976842063,2172.8735217355875
7532,2335.9029665587655,3227.1281228166217
7533,2214.493097966161,3898.898925171896
7534,5652.455339196286,5444.563326984413
7535,2856.910580464068,2526.8481403813007
7536,2745.367285160724,2362.213846458122
7537,2232.9844255278035,3498.225077617263
7538,2930.461087207055,2809.873640269253
7539,2419.423756923568,2782.273099818205
7540,3660.795215417032,5043.425669119427
7541,1366.6500735351892,3471.764099971066
7542,2797.730012577528,1792.194069334198
7543,2030.2626054913944,2268.74872358996
7544,2188.142993409895,2299.8328210593595
7545,2438.1031063175747,2937.806335954338
7546,2572.608204254718,2492.2790273889914
7547,1893.5133855166764,2341.863699119296
7548,3316.4122773923655,2417.241815481611
7549,1962.611284220697,2282.944996570823
7550,2633.6530297284344,3077.6333796290883
7551,3988.2229646383857,2143.0650166730215
7552,2059.5818993610674,2716.3746229708518
7553,3183.6777701114042,4601.3923703128585
7554,2154.3411762024944,3796.8712976021516
7555,2744.8466515533573,3324.145612513493
7556,1988.016125444677,2627.076990147967
7557,3602.4856242120063,1852.8788618186816
7558,3009.633492557121,3027.5553394094995
7559,3214.1792614035594,3304.5976449497916
7560,2029.1259830021145,4454.1547355725215
7561,2154.8391268953847,2255.683453262575
7562,2475.0402642737386,1977.3134581160662
7563,2522.9444716930166,2372.8143289586396
7564,2091.2394382343273,3492.126928052842
7565,2284.7282056851896,3671.618428183523
7566,3938.22586176583,3430.01874593161
7567,2388.7235692788954,3287.627198986395
7568,2897.2557147482175,3319.589521100714
7569,3292.2350611137863,2703.9585538133447
7570,3322.8533830133615,3831.8085378892342
7571,1904.0970100555217,4531.768971951087
7572,2106.6001662610083,2069.8294800998024
7573,2441.376569944309,2124.706869747667
7574,3454.292416224226,3194.2857318225438
7575,1862.2253339572658,2692.551734344072
7576,2960.0500478221034,4766.737968086561
7577,3433.3531802584225,3097.3663773227886
7578,1735.078938789536,2126.2373243597294
7579,1745.609110322372,4014.405303196492
7580,2419.2940479643207,4899.852415943715
7581,2187.9183343587165,2492.118150317973
7582,2511.2064256416047,2914.3326502457253
7583,2548.4280715358514,2810.3497147444386
7584,1678.179906729817,3890.9847005758884
7585,2062.557239726648,2207.9481002933453
7586,2614.42883817558,5835.024372554576
7587,2860.3192480370985,2884.465813916934
7588,1989.2844399504515,2614.694195884024
7589,1770.613580778119,3367.3963448916365
7590,3988.2287172302504,2595.160170067534
7591,2004.4448141031314,2309.2045281321157
7592,3590.7697132953253,3584.18288102051
7593,1872.8474777583606,4647.532236661862
7594,2265.224204941164,2951.3855696733212
7595,4740.311504774143,3752.8863484867084
7596,1977.7424437102106,3129.7574852807543
7597,2531.475731765585,2679.874505902265
7598,2975.054848289728,2205.9774842816014
7599,2631.4019749167137,2978.0773448790324
7600,2108.1933481897076,5190.642882765853
7601,2117.0158565404417,2322.0628713187425
7602,2147.082234703371,3817.03027648098
7603,3690.374890947871,2309.209341412236
7604,2900.3128306307476,6207.634105367279
7605,2148.409831911879,3631.3758952282687
7606,3520.394402299334,2172.7316235306316
7607,2531.1022952763565,3310.8160858287315
7608,1944.4635944364516,4533.198603073148
7609,3676.461736446711,3729.504632346733
7610,2775.9542406320024,3931.7884681386267
7611,2164.6942783600757,2246.1940413737275
7612,2267.9023392832983,3098.2496767880607
7613,2620.8391217531057,3293.4963737304615
7614,3412.4986546075115,3942.4949102939545
7615,2236.8693679459275,1960.4723853395203
7616,2430.091354053952,2657.7208868964526
7617,2258.2303167650048,3901.121972187839
7618,2592.0438865730575,2645.456590347717
7619,2114.6757381112557,1991.8105150772928
7620,2298.345445432457,2419.83515547572
7621,2090.9798245022466,3768.5602886035645
7622,4466.755176394751,2794.245016620315
7623,2516.2102914742236,5652.9804425494585
7624,2138.502358139139,2715.757793154232
7625,2036.8020652431112,3624.371668329314
7626,2243.2478070629513,3112.4287836653994
7627,2397.066243684087,2926.009282407399
7628,2043.4819846910036,1941.994052323329
7629,2883.389828624406,2434.788062081619
7630,2142.4618271443155,3812.9668637481273
7631,2284.2070465471897,2798.417160277025
7632,3621.256675447258,2540.9339879829135
7633,2159.0562277046715,2321.1437103772896
7634,2516.4339105292056,4835.360640958175
7635,1818.645461637244,1978.4952292101966
7636,3235.2210424396867,2945.473994019044
7637,3098.079391173351,2077.8782209356405
7638,2343.9715632948605,3496.986084531813
7639,2299.138710768302,3637.145652887626
7640,2289.6963011804655,3590.0814635310026
7641,2001.18513531817,3845.2055051478974
7642,2240.6863577138165,2548.6639394691056
7643,2481.0334350586695,3039.041367794059
7644,2095.055967407669,2154.7776241293727
7645,2882.121099702061,3200.631259318067
7646,2094.5862939233107,2618.41689271038
7647,2586.9495295929732,4568.621711592008
7648,2157.9333479183806,1628.984536925735
7649,1968.6934952802615,2662.375742247786
7650,2340.1397914310273,2772.0929887261473
7651,1818.8505484978741,5142.221563261326
7652,2199.8991711375616,2699.273275850797
7653,2575.1585456466614,2026.6704041271655
7654,2157.7632834987267,2123.908128034318
7655,3430.263799212271,2245.0448292509836
7656,2949.5939729288275,3475.7912244659797
7657,3104.7969505221445,2125.9377687094166
7658,3111.4356948463083,3024.1107626074504
7659,2253.9564921039473,5215.086826687888
7660,2944.87551304323,2680.53308930739
7661,2235.7880397352883,2964.7886615426346
7662,3523.448671069856,3094.9407921553893
7663,1910.7747811808151,2798.254779980246
7664,1732.8123148299762,3946.6656122395398
7665,2166.3035052738883,2623.915947227052
7666,2179.696154793025,2445.1380442804307
7667,2319.765019476094,2375.0732379359615
7668,2358.8070535200504,2001.4491232695207
7669,3698.2665087856353,2069.4770847509308
7670,1855.890259524388,3397.9127652335496
7671,2192.4161801573646,2156.8732905389998
7672,2119.9446337128475,2201.478502126548
7673,3166.194337542774,2114.176536658645
7674,3467.085042873739,2808.120265930096
7675,2196.6586947464,4252.567898558866
7676,2279.8648529273787,2720.039193507871
7677,4464.168223476358,2948.785426972726
7678,2326.9398976733414,4217.961503428129
7679,2191.4572657262174,3522.7279438900223
7680,1956.603273570718,5493.46189201865
7681,2449.4195340375636,3769.509400959129
7682,2442.835848743373,3400.266548985557
7683,2157.8696411712785,2061.4141077948298
7684,1820.3654814462798,3513.1132046176062
7685,2296.2273846720364,2859.496899353138
7686,2212.3930766925223,3379.3420655654604
7687,2657.772637189626,2838.0800903960762
7688,1910.3439600739919,3989.6634233067753
7689,2922.282921837562,2628.743973119382
7690,2702.6999758882325,2551.807147221089
7691,2502.793877406454,1852.8788618186816
7692,2713.914105714624,2494.8333042071486
7693,2166.870860339535,2605.056180915748
7694,2157.9333479183806,2251.1883341897037
7695,2430.403857144367,2587.4520455397474
7696,2144.6298436017955,2511.543520536002
7697,3160.5500093866,2998.0936737607162
7698,3416.9840940776717,1934.2976445055979
7699,1801.4416880569404,4892.8950905000975
7700,2392.202162608316,5204.479477425249
7701,2562.127523874678,3624.961269450275
7702,2244.428641441451,3010.6432803814487
7703,2284.7282056851896,2820.816347998987
7704,1825.6191185258215,3277.041826039803
7705,2196.2363378584114,3273.1022302643773
7706,2323.833241480734,3646.947149245518
7707,2100.702122324081,5350.720640358175
7708,2048.458849344539,3391.9554802997677
7709,4172.7540978063225,3699.905447768324
7710,2976.8862078967177,4582.169445594713
7711,2086.4249234726444,2064.0283848965037
7712,2268.564658535436,5063.925663008197
7713,2252.1696363967426,5773.699526100052
7714,2783.4855283734455,5102.405913236371
7715,2988.818977654601,4234.027997377637
7716,2733.910362417181,4371.488868357716
7717,2387.3858122411257,1969.3375031229443
7718,2446.741241719572,2615.378413989877
7719,2270.0987038030194,2721.5910270226423
7720,2229.5180609690397,2304.353616161485
7721,2840.607851764088,3427.737824725385
7722,2467.4354566620455,3894.089970300396
7723,2283.272799967122,3312.6956501948357
7724,1794.1328873518787,4487.087278707036
7725,2483.931932271546,2081.961666716631
7726,2208.0417883826535,2716.371398020683
7727,4783.712265592264,2511.3443881796575
7728,4919.795701396617,2411.221954286396
7729,2262.6807278288243,2651.6811622952778
7730,4129.593345127108,3179.5757682273356
7731,2253.037109727942,5596.905260772377
7732,2265.1166391531356,3680.238565884829
7733,2329.7336677519656,2434.929059043852
7734,2208.1243211165392,2931.90550791885
7735,1799.279942882388,2268.170834297477
7736,2033.2608119000543,5607.757287288229
7737,2510.8382666420803,2419.7520662377415
7738,1900.038885113369,1591.416824630042
7739,2136.755669298049,2740.2352694490155
7740,3582.1123223603126,2950.4138780872513
7741,2932.9207162077405,3957.507870827063
7742,1805.07818208495,2312.9827467805
7743,2012.2801135295515,2470.5183378322727
7744,1649.3122384216756,3167.4369573760664
7745,2860.2287725630545,3041.3249570512676
7746,2157.165278102256,1427.9522262008138
7747,2157.165278102256,5204.191001670972
7748,1921.5565387648273,3626.9375523099197
7749,2958.8989113229327,4839.585408380779
7750,3248.5482565964408,3271.4403570818754
7751,2977.5607087079366,3164.569364586403
7752,3201.6594069963635,2083.4078675244114
7753,1894.4428054577177,2129.430743393487
7754,2535.0621898085465,1804.2153601398873
7755,2600.9377686652297,2465.252276881633
7756,3001.255752198922,3706.142140048032
7757,2347.535541394778,2986.0627069875036
7758,3445.973304575166,2653.2687638151815
7759,2545.9686244241548,2041.1006829078192
7760,2105.6187523543285,3568.8983475972664
7761,3010.859846399698,4522.534561310135
7762,2827.4290818446552,3372.955854505336
7763,3065.018494433414,3073.597563803794
7764,2597.678116033681,3383.918378494042
7765,2409.007902304455,2719.7389916940206
7766,2956.5379799855923,1819.8783274747893
7767,2280.35130605623,2732.623645456683
7768,3069.5849425992856,2753.074823665867
7769,1804.8408137703748,3853.2795052916467
7770,2979.836082933524,2149.317563071112
7771,3308.639973841002,2915.4316785331616
7772,2982.0761095228377,6192.710580204698
7773,2145.687520693983,2864.298224342606
7774,2290.06728451209,2513.5979266919303
7775,2204.892886847522,3145.940205684849
7776,3471.3543456878347,5026.353189977812
7777,1937.127504849437,2986.0627069875036
7778,2259.0552556952593,3463.2606943449196
7779,2430.091354053952,2112.7447292344536
7780,2046.7434793644757,1752.8044210749279
7781,2140.587111338782,2169.5327334346425
7782,2294.077231218823,1690.6493985863603
7783,2263.7574585920293,4093.1430356318533
7784,2866.2814732173074,2998.365104256769
7785,1978.8577153686963,2882.75458750128
7786,1782.114218551887,2265.4432754493996
7787,2836.970670223592,2835.06703004216
7788,3370.020495864312,2155.715149111335
7789,2689.3539505430454,1972.0890058459104
7790,1948.8524384677387,2342.737054900793
7791,2392.727982894678,2072.600390907156
7792,2403.9249369452177,2348.828759697873
7793,2297.015874799403,3692.027256374092
7794,2194.5951276462665,2632.5907558133586
7795,3265.998364813983,1852.7840606916611
7796,2489.3080419978287,1894.9081691365238
7797,2921.863708863062,3244.6381428787618
7798,3155.2958227425943,5019.550552634067
7799,2750.5509280222236,2708.7906538918314
7800,4458.570554882947,2729.22287502147
7801,1788.815601252328,2407.4446178151743
7802,2093.8395981409226,3046.740614910902
7803,3129.056870029497,2310.7183014764464
7804,1902.4630539325653,4384.988969429313
7805,2187.6296704407887,2420.955630673848
7806,2728.666802984927,3260.1096636727243
7807,2738.9390932544893,3418.1374599447445
7808,2491.8223783561552,3665.30633247363
7809,2429.853223067172,2988.879338916781
7810,2077.1853518067323,3697.8472315997583
7811,2953.8450017712344,5662.040102623278
7812,2382.4841297096764,2331.182408653243
7813,2173.2913637866163,2238.846306803992
7814,2872.732477718563,4650.645905452827
7815,2002.1748924914082,2580.9199331802474
7816,2869.4211588944745,4140.75008828951
7817,1939.076572608473,3263.6534002318817
7818,4029.8428124530337,2986.0627069875036
7819,3237.699210618398,2917.771801019855
7820,1519.49528537076,2512.1387249930694
7821,1943.8182070000844,2389.542319359299
7822,2147.4295009112875,5043.11117512539
7823,3997.1123468130913,2594.864114746578
7824,2434.3990429582345,2703.613054246068
7825,2264.057754341957,3313.741318816911
7826,2734.826011812499,5995.399380599982
7827,2551.9224171768774,4580.192827237982
7828,2795.609638482029,2006.4096941447328
7829,3094.108696682606,2986.0627069875036
7830,3171.475376278955,2037.8244244617822
7831,2296.2344451730155,2822.0624855261476
7832,2489.985151882569,2248.001918775192
7833,2929.1102707954838,3154.0621195308986
7834,2931.2036274800785,2593.550010477496
7835,4590.455098299142,3708.085155283061
7836,2113.8502623390646,1741.5215080507987
7837,3058.0446842793144,2976.629951390207
7838,2656.3932190482424,4093.1430356318533
7839,4389.141217915725,4382.17052591806
7840,3967.067021524971,2033.3290001564194
7841,2732.826943562069,1742.7519057087734
7842,2579.9745983126427,3013.118652909563
7843,2548.9468361132463,4229.192319553671
7844,2082.2248822363613,2544.503706259203
7845,3832.8204188138566,1878.9891964771737
7846,5059.794300142614,1896.8262605639761
7847,2409.2435738787512,2445.982243603551
7848,2592.641673723177,3395.7993407165304
7849,3493.888041686243,4814.005468159119
7850,3431.7757404713475,2072.756599971337
7851,2693.326882164531,4707.679808784284
7852,2216.430892160825,3273.7320745883967
7853,2096.646268340156,2974.704640718753
7854,2281.198851811788,2646.254781434418
7855,2262.8165817443237,2671.715548084783
7856,2793.346074335874,3279.345060487408
7857,2242.1819416409544,4835.597990875052
7858,1821.2645582197686,3662.7358584070257
7859,2480.665798082558,2636.3534448119644
7860,2278.1524780163404,2720.039193507871
7861,2870.95995640686,3095.4394153712396
7862,1830.505107375723,4250.18710298985
7863,3266.3258440564114,5392.464117709494
7864,2410.6350693103414,2215.9496391444545
7865,2754.56967573039,2565.047683393974
7866,3072.7374110663573,2898.488135341443
7867,2686.5368461296594,3689.435838974121
7868,2562.240335742703,2444.8926313170314
7869,2281.074402549833,3052.8930844345377
7870,2281.074402549833,2799.803656823628
7871,2742.967298893424,2251.5559219513043
7872,2525.5098170934366,1846.9236000941848
7873,2545.3121311687755,3693.1039504473565
7874,2742.967298893424,2275.5289055073736
7875,2378.9073234950215,2397.6291429888324
7876,2252.369442685691,1978.9877058370446
7877,1709.7696327922304,2324.2998933037384
7878,2419.5663032353177,2161.7053092150477
7879,2463.7389538828647,3798.8816326506358
7880,3819.026631413801,3992.5088466327734
7881,2588.7538312084307,4131.388096082831
7882,2168.3214931533576,3258.617524988912
7883,3354.530404973097,3798.8816326506358
7884,2032.4007008994558,2234.672492343575
7885,3022.5414762706982,1806.9097726786742
7886,1926.6766631073685,5873.256053955932
7887,3875.525965927004,5182.819666593437
7888,2628.1094234729094,3907.063805591065
7889,1990.1247461621326,2488.6577739316663
7890,2111.8136748244287,3178.1441197477807
7891,2538.2541614123897,4057.378762299216
7892,2253.6886753185872,5708.260546476028
7893,2546.6325669751245,2516.5070384634187
7894,2880.5027088416964,3078.8514060841635
7895,2299.1587607518672,2767.3924890816716
7896,3556.6521228487936,2085.322202227867
7897,2171.7768033726643,1784.873560212698
7898,3144.101173168974,3341.893609957207
7899,3658.9787873828122,4519.9263770093985
7900,2665.0451016030265,2126.3672389892968
7901,1676.2546521394115,3857.710428383147
7902,2878.9890026731377,2379.6169782761344
7903,1954.7201668518799,3690.269299111946
7904,2030.0303719246915,4818.778287303846
7905,2689.6165416675385,3451.6957333292607
7906,1741.0495229200428,3323.180988577954
7907,2259.0552556952593,4713.046899551524
7908,2969.389834276294,2349.8807400474193
7909,3371.4089129974236,2768.6173182181183
7910,2181.2905079617544,2759.2506164221654
7911,3339.3848798878525,2132.930551976645
7912,1847.2899323504182,2173.460189056983
7913,3221.797097329894,5406.3307706848755
7914,3155.93991545966,2253.9662774351677
7915,2093.0927353839543,2052.6774271535346
7916,2316.6781367111885,5485.298127491224
7917,1961.0926163293323,2359.2878817357428
7918,3808.1183517966792,2426.0456867313414
7919,2324.851789930083,4143.700823035943
7920,3086.794118053431,3949.7777032114645
7921,3379.3505094649627,2398.4527948065306
7922,3433.298872120976,3482.886098868204
7923,2481.1036528196437,4045.758206481728
7924,2926.5926569637227,2850.5214793493915
7925,2904.695607197623,2215.6493682045957
7926,2237.0410521864364,2605.401769663582
7927,2221.670843890373,2356.249623744573
7928,1892.8466172354572,5123.965577443095
7929,3380.358370810864,2029.9843469695065
7930,2605.330171948879,3093.654123444052
7931,2872.9057863195503,2719.7516913854415
7932,2385.036510370597,4776.221038091406
7933,2410.112198838143,2601.086564082852
7934,1510.9448188853394,2572.1829438818068
7935,2585.331065246777,3701.1775533748114
7936,2023.6360253140735,1830.035040424831
7937,1881.1526161145243,2034.6705918688226
7938,2329.587314732724,1738.3281872034095
7939,2687.991723639559,2981.6993480301303
7940,4214.97044509472,3886.826130062993
7941,2027.6264230587917,3875.395641506613
7942,2819.411760921881,4040.6940857607647
7943,1725.1753830573145,2189.246741869347
7944,2269.08970181048,5478.620446024432
7945,2499.63106438016,3712.93216650175
7946,1938.3107740754208,2895.995341462395
7947,1889.2301036606125,2530.5952457168673
7948,1986.9290830605296,5520.104570065341
7949,1904.8476913178108,3103.4077198424893
7950,2565.13475662424,2776.748881127609
7951,3516.846611703018,5711.139420071164
7952,2749.585119880116,3747.352030450695
7953,3339.922075363249,2287.3723963772027
7954,2393.0253863743214,2882.797197863528
7955,1856.144422951465,1798.1424672111539
7956,2926.252553569077,2310.0586256326364
7957,2291.9910351414846,4570.165891214217
7958,2936.0874677651727,2297.0822707807606
7959,1864.3347405476839,2265.048562726311
7960,1762.7693626817263,2279.432860254455
7961,2660.9361327256042,3100.610833823778
7962,2880.4372447980604,5432.6301024399445
7963,2510.0565579930085,3103.8859569248348
7964,2129.8855987332413,2782.668276948184
7965,2530.071838051682,1997.250791316872
7966,1959.1177562587332,2944.880421677222
7967,1914.8058584932369,3171.684191315144
7968,4016.8538168165646,1839.8167150539243
7969,5179.6389939040355,3614.791028640735
7970,2731.0116843664086,3592.712034065918
7971,2887.6960895344805,4283.782265366071
7972,1917.3673630239186,2620.2608140053458
7973,2724.930168186727,1967.6537766187641
7974,3482.809284843586,5589.2272322566905
7975,2462.341684355204,3575.612917814615
7976,2603.699191936999,4052.3191219261307
7977,1887.714686111113,2956.054898027754
7978,2556.9375701409012,2646.7382022662364
7979,1952.181626092538,2798.5498615820056
7980,4545.404998863503,2857.373607271621
7981,2208.648258955638,2078.1835602242345
7982,2398.428488617288,4309.33151998072
7983,2958.8456546712923,2658.4676394706453
7984,3058.9836372278974,3150.3990169798844
7985,2235.441876225361,2608.5083257610117
7986,2316.5139186124525,2907.696735859501
7987,1941.8797483924743,3640.6032068981704
7988,5593.0888976634005,2531.3862286286785
7989,2893.9268750299407,4358.1950837397035
7990,3297.2024364290282,2554.5618457308874
7991,3108.2064040505456,3663.154716869424
7992,2399.4358847021426,2265.761795029056
7993,1970.41379288148,1723.7465158679793
7994,2288.282903019817,2096.26767602384
7995,3750.334319463771,3325.1070443330414
7996,2559.3619362447384,2595.454505788175
7997,3169.107577440953,4963.295793355081
7998,3000.7895229604205,2175.209810117349
7999,2251.982224801153,2408.304989775678
8000,3469.941851026744,2551.5759601282543
8001,3810.709840569955,2009.4524169777294
8002,2055.9663959858226,2038.7160213218472
8003,2054.580010654066,2410.2068422260463
8004,2166.9331502904065,2703.2110235507325
8005,3701.0999934369747,2440.901596202561
8006,2357.1761613605468,2718.398986293178
8007,1883.5782505439095,4983.868330434237
8008,1819.8532135771482,2004.5471801294996
8009,2032.9463726040317,5819.625162538495
8010,5167.389448845805,3947.8357615101354
8011,3942.535288525983,2534.0928041740954
8012,4055.7370414311113,2603.818282692491
8013,2933.1618281547103,2938.7598453944947
8014,2416.7421652277594,3753.461100420451
8015,3011.7195670687574,2831.4151531665043
8016,2578.220886599632,2563.7191652471706
8017,2569.717446072514,2638.1596757626444
8018,4388.572910116154,2200.925443706107
8019,2478.122550908766,2795.4503505948387
8020,2805.4631874862616,2860.92599483518
8021,1951.2386326909696,2549.730622712501
8022,2434.7630859258834,5425.319570457569
8023,1898.4544497062764,4848.3887403543795
8024,2358.505501333937,2271.5982974702297
8025,2252.798112019544,4480.793376104366
8026,3160.5656248384316,2966.025776950507
8027,1670.9709377958366,3210.8701836125747
8028,2846.1592147297024,2388.4264788590053
8029,3582.6935181551075,1612.7527344892346
8030,2127.326069394286,3973.7973039500575
8031,3396.958835340309,1946.3805363178017
8032,2097.668463530537,2880.1944712769614
8033,2808.083589285837,2146.8113615969605
8034,1836.963124130151,2184.4226842836047
8035,1878.4731719655013,3834.7693864625944
8036,2093.590778901884,3849.8965384854578
8037,3729.2645611080293,2809.8588276770843
8038,5813.21184424969,2565.0843805666395
8039,2049.063323339785,2702.1290089391027
8040,2056.1418661983116,5448.558882914997
8041,2635.911637382323,4768.169745454577
8042,4147.356820159456,3298.76402504646
8043,3937.6033079198187,2590.0628336929585
8044,2112.836722885399,2001.984041720939
8045,4199.1692618757925,2606.18516126092
8046,3143.389143704483,2659.4589729210356
8047,3177.279291340648,3400.9178262667506
8048,1704.8506084151995,3203.6938900450778
8049,2594.921634241269,2723.1734907906766
8050,2184.3725885194644,2922.535368361444
8051,2616.9345552047903,3912.2215952113424
8052,3521.5543815788883,2564.1431778767787
8053,2035.0653501914255,2936.7538985294404
8054,4012.2785915962254,2606.813578717037
8055,2186.281754455084,5635.130457623124
8056,1917.14187318538,2398.428086726579
8057,2518.912885060509,3418.937759943613
8058,1831.5041814451556,4768.447844433931
8059,3915.316527832944,2510.3068708387586
8060,2400.7393697282428,4312.259466733451
8061,1768.463616540866,2659.1187799567765
8062,1817.2145430726894,4691.353322977059
8063,2148.261814979128,4629.0808438676895
8064,3405.5967844794854,2499.3525767123256
8065,2453.807508039197,4937.783138616804
8066,4135.590190663987,1858.873747321431
8067,2647.6362949572426,2643.0794422058166
8068,1701.444648414592,2094.8350443709323
8069,2158.19356482335,3721.130685110097
8070,5756.330324567883,2003.720120518638
8071,2411.370905447744,2505.4477509431536
8072,1737.3682660430798,3197.651729291494
8073,2359.2800421888173,3577.1615523075934
8074,2652.989647519455,3304.7681003446573
8075,1791.6409609348786,2681.8160246005596
8076,2335.9483618640393,2654.8241360118946
8077,5404.683867472064,2372.535815007519
8078,2677.808375586356,3011.4069054132406
8079,4058.128886475824,5109.750120497079
8080,2290.857047099401,3312.6249232821183
8081,2787.532422415079,3002.8548596880364
8082,2297.5807365748533,2656.693646633759
8083,1806.9679909963625,2437.415945616803
8084,2550.287687662878,3261.301015246185
8085,2690.172923266096,3140.574369559171
8086,1864.7323514368534,3420.750557467818
8087,2098.301961195609,3541.8320665309525
8088,3932.304165195376,3263.079966738247
8089,2125.7833432756415,3548.0761310292883
8090,3695.788579857569,6240.593182638839
8091,2572.055732125589,2156.192708958663
8092,2302.612246247975,5190.011630014204
8093,1935.901401558955,2369.618926118107
8094,2875.284233818912,5653.222536773357
8095,2349.2263645610637,2659.286108089068
8096,2387.3514477812682,4348.37928933812
8097,2096.8434135089924,1581.0048881887483
8098,1904.6392128339962,3172.899821086931
8099,3773.2540539322895,4586.812360149861
8100,2536.121787857844,3065.4446963247456
8101,2236.913173457991,4361.104870992556
8102,2207.9843041482877,2513.292895800003
8103,3417.679757178259,5907.835821131336
8104,3141.3518791648507,1995.4847917520522
8105,2426.7429756612332,2427.8555934699443
8106,3379.338638527426,2612.906307763148
8107,4722.062834271092,2101.0094726645107
8108,2356.303245605508,3659.1351974712065
8109,3731.4554003649864,2531.453652079262
8110,3604.292209200521,5623.823662250553
8111,1955.3295624522573,4804.370758095831
8112,1928.4599773822908,2862.4739501590175
8113,2667.494016013956,3626.823978642681
8114,3016.4880683310953,5994.362594148961
8115,2253.6952581614346,3373.8918761427217
8116,3184.523615962369,5295.978445320551
8117,2426.0731095784186,2322.5953240293074
8118,3116.001303952549,2676.992774204841
8119,5247.970695285138,3729.680354601366
8120,1854.391955298388,2010.2973212670393
8121,2763.51933391251,1551.8721975043602
8122,3199.637043545257,2986.938797131955
8123,1904.6866678418312,2077.186106312498
8124,1859.8729708102233,3412.290978679107
8125,3316.9428376985825,2869.2034014093233
8126,2020.2909036066476,1613.2088083265837
8127,3864.090327363732,3469.662537503592
8128,2235.3989565994852,4723.649567717568
8129,2151.8770984801104,2384.6083081787524
8130,3481.145701609233,5653.049955974897
8131,2880.346210204261,3914.645970280111
8132,2173.1477720684784,2768.162773479772
8133,3797.896456255263,4318.341906376865
8134,2391.7719050863398,5644.78755224515
8135,1960.9650245621735,2784.2110452533484
8136,2117.351995053301,2214.307477295473
8137,1982.1643589184384,4931.203584839539
8138,3381.1989512033892,4057.248423977505
8139,1805.4464277933616,2396.7334637112735
8140,2082.621805375191,2142.8829713629166
8141,2877.730813880861,2053.0780323241975
8142,1752.10127685742,1926.9583458914008
8143,2796.312736535183,2660.7241035806087
8144,2262.507075901326,1639.8503252100586
8145,2918.3401456926426,3915.863605704834
8146,2472.296469417627,4699.075445042882
8147,2892.4861195442522,4323.042518838002
8148,2153.2014589219116,2106.252427845706
8149,3016.476700499371,4276.112912886934
8150,2988.0109787115525,2407.95515807894
8151,2759.0856148329403,1987.6995155039156
8152,2679.2238085362737,2555.5655449598953
8153,2843.582659556855,3438.8767501382235
8154,2165.4666800479727,2379.2175175333487
8155,5692.340041697293,1881.0232436791914
8156,1975.5929804697157,3047.9458320243843
8157,2150.5077490513886,2869.4310896637703
8158,1912.3519731975766,2585.87895019456
8159,2143.1114685057955,2380.9140570957943
8160,1774.2060150561276,3346.7211515526624
8161,1954.9390347478643,3209.4736997454456
8162,1997.4276200552965,2885.570881496928
8163,2412.6892694293138,2070.8647124672148
8164,2693.8725971888184,2753.2685525482843
8165,2520.706021653775,2970.4628107875274
8166,2442.5384230839272,3040.4720961925145
8167,2533.548278585168,3083.1759776899357
8168,2798.6074928010707,2601.08942784989
8169,2303.3987934204333,3406.002282230057
8170,2664.235485388046,2262.7422794091044
8171,2873.311285069697,1919.8512228168343
8172,1794.1281448900008,3950.589069459967
