,modelC_cat_train,modelC_cat_test
7701,2687.4843606532045,3385.7763546328038
7702,2122.072789602279,2733.2183072110493
7703,2330.6105588138053,2996.1355333926244
7704,2101.18125739832,3641.5824088866584
7705,2200.334036195687,3073.8416635903677
7706,2926.8441216828573,3603.7997517913127
7707,1642.973530132643,4131.701743339232
7708,2228.5256753151234,3381.6931487792754
7709,3797.17046895275,3240.4800388020485
7710,2740.8854872554234,4768.027156814654
7711,2237.094488632437,2058.9113601571944
7712,2246.9967079770513,4486.017448624491
7713,2091.6183743746433,6355.333990542536
7714,2634.796825509722,4379.602802464712
7715,2867.66445182513,4196.560111954079
7716,2772.236167955596,4437.713435049312
7717,2489.685976199156,2132.8412508375177
7718,2531.1085780596914,2421.0316996294277
7719,2364.967709863702,2494.7882694291316
7720,2215.9302806874034,2481.31701047488
7721,2813.2334131312164,4020.96296267209
7722,2638.8821860909816,3950.927024468821
7723,2094.4691259003207,3306.2765008766646
7724,1684.3336463257176,4289.794154763478
7725,2419.8638097629632,2145.404863292362
7726,2055.0309569064557,2685.501650655148
7727,4485.778303179739,2686.156383266137
7728,4166.882455515928,2400.0916263057798
7729,2525.7398261474145,2530.811296586021
7730,4243.2215225678465,3155.6450753639374
7731,2136.1088142798335,5620.078821283276
7732,2156.0342770974103,3573.009803890947
7733,2332.4195369806816,2633.0698627282814
7734,2101.4853708255987,2875.269908218654
7735,1657.2493333188652,2515.0200866558052
7736,2005.2183607744882,5861.092349218686
7737,2620.209126925835,2181.0425243215004
7738,1695.0791064369312,1497.0690574929745
7739,2126.8294513680366,2465.988216178378
7740,3841.7676630359056,2790.621218144297
7741,2752.825510723038,4004.938157136152
7742,1519.7545666442131,2350.6761432299973
7743,1932.0926301155696,2434.082382161684
7744,2035.0433306204648,3243.3309743191503
7745,2971.1201961810625,2885.528302927778
7746,2023.8685597395256,1654.8652922356887
7747,2023.8685597395256,4899.218867096513
7748,1931.6919299766619,3391.834304334133
7749,3028.684014948593,4770.994229060198
7750,3272.762447153608,3272.362741723095
7751,3156.02799743267,3028.6228924401557
7752,3116.7274749528206,2189.5675984579148
7753,1857.6222089747885,2219.6761927849634
7754,2243.279334219037,1702.235575999785
7755,2800.580413868012,2393.6992239245337
7756,2911.0960251701445,3773.0081049415626
7757,2138.4534262727693,1953.9861651868227
7758,3697.0319055731343,2693.266218908778
7759,2813.98678418879,2051.3687198953103
7760,2218.3264707856542,3961.968744908445
7761,2544.1133192675834,4813.615518416979
7762,2718.125453157652,3154.4966693048373
7763,3254.367939131627,2765.2399642550035
7764,2907.717504664592,3213.137629799527
7765,2230.7586958059665,2708.200553990076
7766,2341.8996895083733,1824.2946092123009
7767,2411.4339098428354,2922.8446039932655
7768,3044.2178030811624,2750.27426799062
7769,1872.65169867073,3553.248458248005
7770,2679.680018058228,2124.32482407623
7771,3464.8544851168485,2501.1196491060605
7772,2907.479519431945,6498.25304943335
7773,2148.3014442821195,2797.3483542452254
7774,2599.470691083316,2503.380628075442
7775,2234.7605852475767,2921.2485169717065
7776,3069.867913769605,4903.508189839136
7777,2287.3273913283715,2057.8715085551307
7778,2302.561007508742,3284.5548501836383
7779,2413.35980753445,2142.926764627696
7780,1790.9789031033422,1877.7279826300291
7781,2012.2035868923692,2299.819324247336
7782,2355.5633908617365,1656.5619542354616
7783,2030.5356315854392,4126.816589374271
7784,2894.653768077578,3023.4448283168763
7785,1938.2436951492186,2817.596584779805
7786,1520.6783507443592,2180.5137713866197
7787,2888.5822331764584,2887.7208872260167
7788,2930.0576939346297,2020.965509150817
7789,3292.117260325566,1762.4915079444247
7790,2055.4647200558293,2827.2987790939105
7791,2579.2849085687476,2294.222969221442
7792,2481.1974492505374,2251.5819975609484
7793,2142.5586284938145,3458.009148751912
7794,2176.3950569957665,2444.691625621557
7795,3376.5683092610516,1731.1308456799586
7796,2536.8165407514957,2065.0482987219607
7797,3146.7081589322297,2776.2133124669294
7798,3396.124477631591,4869.3240641014845
7799,2507.9862994979217,2870.8476445425026
7800,4344.231313959309,2659.4100523761426
7801,1500.1702074010925,2416.4445562065644
7802,2010.3920471628458,3152.4097015212114
7803,3371.9616038024565,2124.092606520663
7804,1905.2551795212269,4628.195852042698
7805,2445.913895783495,2568.4810304797097
7806,2517.7071466629213,3246.429284881256
7807,2472.651064158054,3457.4013455066097
7808,2702.296937177633,3361.0648330487156
7809,2411.8975044571466,2752.019449987541
7810,1844.6702257436027,3655.036451945184
7811,2658.614785178322,5193.913397294226
7812,2324.4008011546284,2726.6304904583676
7813,2233.119633360085,1947.3172561447595
7814,3087.4292570176913,5241.133507882243
7815,1917.9463240606315,2425.9175723855105
7816,2024.2744044578612,4185.011982515008
7817,1843.9108367825534,3398.125064730232
7818,3210.192887970813,1953.9861651868227
7819,3049.5555339989173,2726.2687498716678
7820,1394.3654409712237,2614.7593163382126
7821,1932.3503751332196,2447.7110082474874
7822,2523.415900226966,4671.001380522974
7823,4279.652661869595,2860.204786937326
7824,2288.1665547302546,2627.474346739587
7825,2598.7975742984304,3598.9512858146177
7826,3078.0442871438836,5805.839748478202
7827,2831.3857596756043,4208.022515960272
7828,2558.5895293956046,2192.5679807842366
7829,3220.5483032893094,1953.9861651868227
7830,3591.9191650337425,2051.8363362411496
7831,2567.5576663545667,2559.266656290621
7832,2315.7958511745496,2222.520317604606
7833,2648.351707870365,3528.6490582295664
7834,2802.4738047169894,2741.6352671580785
7835,4652.42735524432,3922.5373250859657
7836,2040.971121328048,1871.7030702515647
7837,3086.5472106313814,2992.1229157138296
7838,2462.2629926126647,4113.335972782996
7839,4233.901891156618,4059.1208672787134
7840,5371.949446796385,2185.4455625717146
7841,2636.2979684070942,1843.91948743211
7842,2473.2494291381377,3263.1623891061977
7843,2577.780190276986,3936.849609616919
7844,1910.1255977484157,2346.6016120980903
7845,3835.9307748386973,1806.0738683751504
7846,4308.130322954664,2094.1668286489244
7847,2360.377199941632,2655.6583330404296
7848,2260.4734940953153,3596.4780763640606
7849,3893.375096344803,4785.480944458095
7850,3218.9106166299666,2083.0148734561676
7851,2780.6493001799845,4456.755822223092
7852,1854.3075102921057,3197.2296694236097
7853,2137.4754428915953,2735.8521609159448
7854,2214.79630029915,2762.75622179742
7855,2098.3205287407745,2464.0953542466104
7856,2534.6156415354153,3090.9215965711114
7857,2300.0583718414323,5504.696971894415
7858,1975.849887104092,3595.760853942723
7859,2358.569243837448,2191.055195207874
7860,2389.725145792825,2323.0474773636847
7861,2749.850163941058,3236.588121354964
7862,1700.1460023600498,4326.129042705347
7863,3187.1133721144774,6001.771700986906
7864,2430.5528472251253,2202.3155712600465
7865,3474.1703337652625,2607.9884305224186
7866,2837.0569817738956,2445.066895767388
7867,2814.1957997957134,3794.3447954891926
7868,2462.3279763702803,2418.9085035490443
7869,1882.2426419194685,3118.3799494762206
7870,2053.653157230652,2642.868518375472
7871,2030.5554229577508,1988.2988893564227
7872,2030.5554229577508,1942.46932242529
7873,2030.5554229577508,3488.503263864373
7874,1943.9734337177638,2504.9176486281167
7875,2073.8395676243094,2430.505578124702
7876,2034.5038047777925,2330.8280627023737
7877,1881.9259826686548,2189.229570278825
7878,2447.516100724451,2614.995255578941
7879,2573.884961190511,3288.1320971591313
7880,3728.196377535012,3936.1485272165687
7881,2883.643479396014,4438.865889322644
7882,2133.0676517442885,3421.0922122715465
7883,2840.205322729288,3288.1320971591313
7884,1889.4453989871636,2284.9405486717756
7885,3076.5007449830887,2003.452471741908
7886,1756.321059920447,5435.88677288224
7887,4395.962971120583,5075.132333342011
7888,2292.878819444597,3647.511712823424
7889,1904.6105522541407,2529.494730941641
7890,1916.1220455777393,2839.4674066073317
7891,2224.017449645169,3857.0033612773345
7892,2138.17499611587,5539.279867620927
7893,2072.3006789080105,2541.062967605776
7894,3421.7572998219084,2615.860234664815
7895,2267.1959398866848,2883.5798172981017
7896,3812.3903287406374,1874.2234961882264
7897,2211.207234105825,1747.6307783241446
7898,3359.302966434412,3314.0059857936367
7899,4577.398537472824,4299.968965411548
7900,2699.0146476581904,2548.771837676653
7901,1764.014395936104,3684.5439353178385
7902,2701.1662398721373,2469.0078793297225
7903,1886.4844187239783,3451.641706664632
7904,2097.6018271659314,4702.671835884629
7905,2664.153788925512,3557.9358571808857
7906,1722.8377476795094,2803.052697350996
7907,2548.056395660565,4255.798966482348
7908,3060.500782271276,2488.37160846064
7909,2781.1740484393194,2700.8232218482676
7910,2398.724637583233,2457.178568651532
7911,2826.119416428206,2141.5835595834924
7912,1880.1817114408914,2303.002386852046
7913,3469.9738438024747,5726.1346005129135
7914,2703.1365785557377,2470.062399239473
7915,2211.9852777696597,2160.3261528227476
7916,1879.90718289906,5803.277160349356
7917,1915.6559824694764,2216.031733972724
7918,3730.120497791764,2620.7662724334014
7919,2524.8598410871805,4292.9189722130195
7920,3283.233945424337,4232.3142254807335
7921,3058.6295825106263,2482.017623262733
7922,3220.7735091206428,3448.1112075897195
7923,2148.316099361656,4074.1191999078064
7924,2633.9627534349975,2402.3768764680153
7925,2667.709433721883,2143.1288585282214
7926,2539.84925400157,2893.1732642776924
7927,2334.247555287667,2098.1136858384207
7928,1951.8872328484315,4638.420446067301
7929,3275.820134670496,2053.136496788455
7930,2620.1412449322224,3064.4927154857255
7931,3030.9050857212396,2812.270060776761
7932,2319.361196740065,5005.802032890924
7933,2675.693828462581,2302.49118513763
7934,1706.8922572322651,3118.2803028506055
7935,2660.9251015760074,3508.90928112947
7936,2376.867001585705,1931.3678207043965
7937,1615.470147180787,2001.7873221425539
7938,2321.8485726347917,2362.6829148151946
7939,2859.273804515693,3044.55821876901
7940,4149.866051819101,3997.8895160163797
7941,1908.037569193727,3771.958837043072
7942,2419.539112687661,3753.2330196472276
7943,1915.1631877624181,2665.5247792570012
7944,2089.7086046707254,4426.531060098272
7945,2764.160071943678,3723.8301413589043
7946,2347.9649152868205,2984.117467889259
7947,2327.169879627283,2486.3364968305823
7948,2054.4201258893445,4950.179442731387
7949,1855.2914962305226,3032.3838310472706
7950,2633.550843917826,2951.9117471012987
7951,3735.886650422387,4808.653965031474
7952,2498.1794303411125,4226.9278900750705
7953,3360.75834988266,2540.8648189280493
7954,2835.3622723462972,2828.7457896721526
7955,1910.0002607242118,1809.684515908498
7956,2999.308750544105,2568.785710437912
7957,2248.9837913783713,4726.6804316851585
7958,3262.0603145034843,1977.4743040683236
7959,2140.4647431321287,2201.352620127658
7960,1795.8350727760635,2488.232922385286
7961,2501.7789459928827,2916.607438849652
7962,2826.6307607566164,5546.545699483963
7963,2507.306672830684,3059.235129022115
7964,2194.8327928336766,2549.6434888782132
7965,2207.1133257877664,2038.571902900263
7966,1952.7398271236693,3018.188448718051
7967,1810.458880347014,3139.725977857307
7968,4227.635393949343,2010.6899300316666
7969,5308.5615942092845,3530.1421665419934
7970,2532.9622399250457,3626.1007445206706
7971,2870.475646136663,3742.2927493009583
7972,1700.0941100011537,2292.166528793351
7973,2534.0607030307347,1880.7893389572012
7974,3901.1596817482964,5390.720909759954
7975,2595.509818920668,3099.9064351496527
7976,2977.660235357945,4164.7624419292515
7977,2155.1029872975523,2744.8483944913155
7978,2234.7088027881814,2675.1854486741254
7979,1710.3189923416578,2936.174482655557
7980,4294.697638611636,2827.250810410088
7981,2453.9447586095134,2187.530802983706
7982,1873.1046709084885,4128.849705733164
7983,3382.2733041457723,2401.521614341517
7984,2290.135715972593,2989.389638377974
7985,2398.4501393142036,2231.623466237371
7986,1934.7771055247638,2931.898126594426
7987,1891.7919166299166,3746.068099059601
7988,5553.046611147749,2480.684335824538
7989,2779.577912995041,4645.079269768796
7990,2909.8972906852987,2545.0145872854982
7991,4221.52191205887,3249.160289540463
7992,2499.849896312287,2288.706439783925
7993,1932.2275506873123,1736.1918637339375
7994,2091.1568362421563,2168.7846165516094
7995,3553.1598974172116,2374.725665777601
7996,2355.9004650734687,2932.7397638485936
7997,3302.241062101677,4397.644283813383
7998,3070.5810055999755,1748.433496780961
7999,2167.312480669918,2561.4114185092412
8000,3280.115638453648,2593.110858443543
8001,3590.7782136992223,2192.722897330036
8002,2100.092212541257,1609.4310296352623
8003,2085.1955545632145,2110.42306180964
8004,2344.968418027165,2531.0199157784928
8005,4135.343886803472,2786.4774821084206
8006,2635.8421758318304,1680.9773504797315
8007,2258.2067556815823,5245.052713466755
8008,1993.1853135535355,2190.8000389329727
8009,2103.150158434505,7009.505981318364
8010,5083.184107791386,3622.5661343752754
8011,3883.296871843802,2344.554629573967
8012,3801.6249518744326,2505.60726452942
8013,3287.6450503973674,3027.6392162383513
8014,2790.5398960919633,4041.0100972488203
8015,3272.7628868094225,2792.8143051426828
8016,2863.414386126839,2604.355497287527
8017,2252.6545395939024,2433.177902779506
8018,4377.052150474258,2443.004680597426
8019,2862.325112558688,3202.028256533097
8020,2875.8738203822504,2903.283525040638
8021,1969.212736671399,2921.9296313017107
8022,2791.926913684985,5837.3732086049085
8023,1986.0916944001228,4010.4530213577177
8024,2087.2312776576496,2243.22670713868
8025,2375.1928019326792,4194.367377100044
8026,3722.319253012359,2991.962595901784
8027,1630.7858864743575,3943.8058856079674
8028,3429.1220452009024,2450.7476212392826
8029,3443.3173305790033,1466.6463361964538
8030,1744.5255034248394,4082.683844130827
8031,3760.7794361248248,1680.9729137927984
8032,1989.3026147536002,2652.3578926003743
8033,3079.5831124093747,2381.604303073334
8034,1669.2160056528774,2331.1305934636243
8035,2146.949633637512,3524.6279845085546
8036,2358.316706296262,3984.5560085560946
8037,3602.1856153043545,2474.9950860410017
8038,6272.321487266603,2269.642497287997
8039,2256.596119646067,2389.593190578887
8040,2378.1920517154435,5566.118251763803
8041,2714.064382612624,4913.579480778035
8042,3761.107732523903,3405.390939485814
8043,3591.959291097007,2627.4746637024673
8044,2222.3433015835,2129.0134163560238
8045,4075.367881225143,2817.5817087039914
8046,2846.337127864643,2694.5008609343113
8047,2846.337127864643,3438.5984010367815
8048,1784.0092103356717,3316.735598032353
8049,2650.463367245783,2394.359577580447
8050,2271.913646167057,2929.927674293939
8051,2315.4495812834834,4562.041342308565
8052,3489.0593963204174,2799.301865291701
8053,2110.6830993090666,2788.6210302223303
8054,4434.671801792236,2540.540838516673
8055,2123.999683381136,6068.4784763694315
8056,1819.643942492231,2467.6629166051207
8057,2533.2671290656226,3227.5668009859996
8058,1752.9591271337677,5287.637799963531
8059,3093.5013703201257,2535.9331274020324
8060,2755.493416641135,4202.306621556866
8061,1340.6060157309018,2864.600261704646
8062,1871.3916542561224,4892.211904959036
8063,2064.7257111323584,4272.534089451763
8064,3758.175586674194,2656.0833767299523
8065,2624.0454409457816,4953.151238163033
8066,4011.672900765891,1947.319918835205
8067,2594.7175523066726,2690.9852014320595
8068,1824.6455183801004,1961.5944784173494
8069,2091.715339675924,3558.194590030091
8070,5443.256212391637,1954.853168857508
8071,2400.7601260074375,1509.8258852173071
8072,1834.0394999177165,3038.3346793139176
8073,2384.661710540052,3601.902930975653
8074,2649.8709215387,3253.488887582377
8075,1976.6611549799486,2619.6016737406853
8076,2234.406985905089,2644.926719563923
8077,5376.106862508468,2421.0240644485325
8078,2607.507395887884,3207.681356223181
8079,3580.1482475062658,4602.991586247299
8080,2562.433089978668,3282.1937593161792
8081,2622.2231270909215,2723.1684437896424
8082,1904.6772124141003,2566.4847940576374
8083,1478.9255394418276,3046.622827498579
8084,2614.7878201874846,3001.9911150551625
8085,2741.214933376244,3038.1834999989355
8086,2103.8939658245295,3185.1710247280344
8087,1977.248040048697,3732.7699248023428
8088,4163.162596570215,3192.8071396135847
8089,2073.007900214292,3171.7337656064815
8090,3169.089034807022,7427.101027754969
8091,2348.1477114750032,2055.538007828898
8092,2221.158201988694,5643.494230905721
8093,1860.1734565187235,2122.3044518087554
8094,2838.3257813476293,5241.7803747632715
8095,2563.32607306201,1945.8313814533722
8096,2976.9315615244477,4386.149808496097
8097,2233.967986452977,1834.606342477227
8098,1699.6951072597042,3309.941586899998
8099,4748.277237472732,4585.694078373439
8100,2495.996787032075,3606.754389808025
8101,2500.861667913467,4286.734880606617
8102,2311.8389071288184,2551.117390441117
8103,3536.5703866172,5456.779497100601
8104,3050.1914984065784,2112.249766797465
8105,1877.8505320038612,2399.6687503589137
8106,3424.1312550622247,2363.664194355288
8107,5080.23115836387,2177.5705486907364
8108,2571.11697342656,3444.9276696432694
8109,3722.3765972596293,2934.44433523341
8110,3250.701453252275,5873.173638429541
8111,2135.8156682625804,4438.045832078116
8112,2219.0603537932484,2556.48895714845
8113,2172.4997319511813,3875.452399123141
8114,2599.150189019616,5971.1942857053555
8115,2342.627493494103,3571.176833522968
8116,3408.8255054366987,5674.373585926488
8117,2397.93080981036,2213.9914487822452
8118,2787.675475359405,2674.7123841939983
8119,4773.105964957118,3750.8509868677247
8120,2106.346536271782,1779.2541933845168
8121,2676.8981057169653,1794.6157816833602
8122,3014.6120422839576,2588.6656451079007
8123,2333.8619658120024,1901.1228509565913
8124,2033.4817798692666,3409.562132486362
8125,3536.831347145367,2750.8836876026776
8126,2088.4079374108032,1907.0729425173172
8127,3940.9967179542036,3989.3508740277757
8128,2002.980871817292,4730.147544281011
8129,2190.1111580633437,2788.539912908155
8130,4212.23977662086,5850.525497995177
8131,2481.9352432208702,3857.112335071752
8132,1879.4533424042447,2945.0074762242166
8133,3731.278775073958,4229.778845839772
8134,1980.500745391495,6327.767459925892
8135,2282.347054419479,2818.5318405986563
8136,2136.72906711152,2040.2081970983268
8137,1815.3659593314628,4828.674115059392
8138,3169.528849390908,4180.212605070568
8139,1836.522672832889,2689.3442692714716
8140,2045.9812319411105,2118.8789828929184
8141,3365.75741557512,2139.9469983617146
8142,1970.7581154300437,1927.0549740701622
8143,3103.5997011764,2737.0029432358515
8144,2212.708152145438,1811.7781449559304
8145,2750.7802718356875,4574.646009923983
8146,2503.374032743303,4831.350118743905
8147,2963.7110478091454,4493.828732436673
8148,1972.948080697995,1915.402640989208
8149,2813.3021722502967,3905.377070104434
8150,2668.711198067071,2385.219671006807
8151,2662.201573662296,2043.3140370586993
8152,2545.553996579547,2569.3761966482925
8153,3117.371017933812,3499.9124112340987
8154,1805.994573842599,2300.201350346822
8155,5736.239584677129,1674.2560691373915
8156,1792.7912085525295,3378.48474067744
8157,2334.2933476312164,2531.3300196643722
8158,1494.495591214254,2288.6128735502093
8159,2299.2997173049735,2470.8084040411
8160,1783.7307838320685,3529.0889353147127
8161,1635.894752115903,3125.32801508088
8162,2175.6667325602907,2670.1383775873314
8163,2339.532562070661,1886.476072977779
8164,2441.9017998109293,2586.2855044948715
8165,2652.4372553379317,2984.8010990780554
8166,2779.9637635675153,3031.2039466699925
8167,1784.745082984146,3178.4663539101184
8168,2201.625478741234,2508.9061562590277
8169,2370.8921865289894,3143.7816188968354
8170,2710.3589170662335,2455.2137134177483
8171,2831.3220902631556,2136.882529260708
8172,1669.4363243196326,3814.208373316718
8173,2617.750400512324,2893.5990569204246
8174,2388.9705305616844,4776.031772530705
8175,1985.413237094553,3406.0450374586217
8176,2774.52794926621,6028.768973672879
8177,2512.896441863251,3435.4144680310246
8178,2033.2549624466417,2024.8344149732984
8179,2129.6835338315996,4297.57978223232
8180,2764.437068074853,3813.8210372053327
8181,2273.3534733906754,4059.0133970179727
8182,3088.8008215896107,2272.694133840966
8183,2691.1911434419776,2455.2137134177483
8184,2388.5936192491995,2924.457500320722
8185,1703.7184492866074,2256.1647902310733
8186,3559.2338092655173,2205.9008073515456
8187,1675.362763450641,2768.4470390854617
8188,5277.862189574476,3974.519152228796
8189,2538.2273671475964,2702.3349992053177
8190,2225.4606296109882,2467.694792833515
8191,2269.6495097071374,1989.3863865672643
8192,1687.9126590974308,2520.5403382258028
8193,3192.0154837242435,2923.31332324137
8194,2757.596223704146,3983.349370439785
8195,1109.135360133515,2450.7356665104157
8196,2388.720431645073,5125.553774606147
8197,1868.473111118783,3519.0521572192724
8198,2928.8640678001016,3135.335567765057
8199,2938.97718406838,2528.391470514676
8200,2229.909041931868,3957.6404430003267
8201,2092.7164604303416,2543.643568292525
8202,2239.021098498991,1789.7956466557248
8203,2568.9787013457503,2955.1855263780003
8204,2039.951395263879,4750.491937922549
8205,1828.9727275996215,3195.2805588152464
8206,2235.97168934617,2583.727094174969
8207,3335.9915750591003,3567.034604233937
8208,2230.239593837211,2208.988754675378
8209,1896.1433741425435,3905.1570974622127
8210,2077.1749486701,3725.4894722654185
8211,2508.7285858423916,4067.4146231793393
8212,2636.257451791838,6119.394004003984
8213,2026.1603915744136,3721.6096895583482
8214,1738.0476434726252,2830.400868872803
8215,3167.0432138662304,5410.298612814661
8216,1958.6525676066667,2200.1685968641527
8217,3183.1772552267057,2581.8459621817024
8218,3057.1459716443524,2259.2254419569235
8219,2099.0818112340967,3326.851929793632
8220,2289.8427975380364,5421.497761801208
8221,3863.302775155652,3326.851929793632
8222,3047.179535196277,2378.7978066294177
8223,2789.0747030791567,2766.004803229299
8224,2474.556363264056,2146.9091003437106
8225,1939.4761521747569,4899.386118282591
8226,2605.066833236873,2797.088435319712
8227,2331.0339108845947,3280.9849392622964
8228,4938.590696075415,3255.231487423439
8229,2124.3108435556433,3577.291519864245
8230,2768.42623222105,2675.4921281759134
8231,3844.714948985391,2788.3403233936233
8232,2110.29600727815,2677.540138571077
8233,1613.6995197863475,3611.7389557978445
8234,2048.4030159942026,2749.453448780686
8235,2517.0585683934833,4804.145367860265
8236,2932.3446695225,2638.012985702587
8237,3466.5951995230857,3981.069023819997
8238,2933.0258996629846,2911.9750790667167
8239,2709.293097861861,3163.8134118120197
8240,2354.010532701919,6427.2407983012445
8241,1829.2869422802373,3135.045425617865
8242,3069.920186485595,3230.6247002525233
8243,1692.133300754856,5305.174148274318
8244,1775.1374976706368,2041.1975352696456
8245,2269.7273811815903,2294.4610908541554
8246,2373.0808116863177,3689.729161242417
8247,1856.0448818173986,4931.449233033868
8248,2696.207718976627,2728.500256537384
8249,2536.5989700701584,2665.3788509226297
8250,2336.3430227159943,3285.5183309314234
8251,2371.0327035064033,3379.5634524859815
8252,2808.6645985385603,2812.7636220781505
8253,3921.310684748454,2790.989006563793
8254,3699.828614022805,3080.7262861219724
8255,2153.7262739009398,2601.8341528637657
8256,3279.5749784871778,4917.3519699965955
8257,3527.789494242683,2521.6179499696273
8258,3434.697008238213,5228.802723361501
8259,1969.665372846871,2761.2129294745223
8260,2308.936697420895,2420.491593341115
8261,2582.365855549352,2965.6363577654542
8262,1587.0010689738638,3651.9715633006244
8263,2778.4290550790347,4262.287785436731
8264,3608.317603963663,3052.6709488589213
8265,2354.6277778246977,2719.8698526292765
8266,2343.0261848596083,2801.714228318359
8267,2294.156713143707,2009.5985716709142
8268,2163.8498005845754,4987.784112462856
8269,2874.3731982259123,4968.784386115849
8270,2387.7809255105535,2977.1609119751433
8271,2493.070067485505,2714.3592188597186
8272,2293.901775936705,1798.9147678639433
8273,4950.012044993166,2294.7692451246016
8274,1596.803745135684,2759.677260460271
8275,2021.6270295246577,3615.6991861068236
8276,2625.498039220765,2949.6069141985363
8277,2572.718957025019,2542.946848806798
8278,3174.8679731951365,4061.2476603125615
8279,2946.959431865282,1923.2881190215699
8280,2833.701965480928,2547.184267096516
8281,3478.2332903303222,4922.39954643926
8282,2180.4507927594295,2665.0740815835716
8283,4459.225258714597,2710.846779612488
8284,2136.4480562626472,2208.5261871960065
8285,1778.3286749617434,3718.3420751739227
8286,4295.392047343509,2436.965209559762
8287,2580.5119956558583,4817.055682905773
8288,2330.89053507645,2360.428065315479
8289,3193.201626077415,3549.8165008381357
8290,3973.299122884039,4857.840666948867
8291,3747.1041803239204,2310.119488377307
8292,2754.9044949113536,4191.664296070208
8293,2742.669925269354,2286.0789424158584
8294,1611.7581313044711,4832.138008247183
8295,1827.205046874365,2676.731217235887
8296,2667.88439931543,4714.428415959409
8297,2454.3153815665696,3584.83153851604
8298,2906.4759157581816,2176.88992484896
8299,2567.3754887069204,2318.175020732776
8300,2595.0967670654204,2950.4417946740527
8301,1985.7336492690742,4071.595747420108
8302,2013.4924774477015,4026.0003829782813
8303,1644.7911429221833,3407.0246227210855
8304,2445.952433689646,3277.209236610728
8305,2872.2124946630897,5366.542465058132
8306,1736.6792243070317,3239.8829491755832
8307,2206.8819914285978,2593.9669608430054
8308,5598.448988407973,4425.335583863628
8309,2118.4079042134704,2800.9761849810357
8310,2044.803238721366,5503.352514647657
8311,2630.10938073333,2706.929508523099
8312,2677.4238112386124,2294.091426784363
8313,4475.421275996007,2196.074162113301
8314,1904.0705126601533,2398.1662861560008
8315,2225.1317217416076,2537.3513997603886
8316,1873.133668669656,4888.63219827545
8317,2261.566646403734,3162.109494146188
8318,5517.31155705578,2476.4212803040446
8319,2292.900014802068,2187.0787659388902
8320,2255.5118063686705,6117.632959124983
8321,1922.09504405308,4167.769087544193
8322,3983.3756438242644,2573.169474403104
8323,2472.785634317347,2044.5699495843887
8324,3088.141121250632,3272.1110263902056
8325,2132.332540734573,3115.601654670236
8326,2841.544877181509,5284.789790231152
8327,2549.090091833099,4676.189966933855
8328,2571.5505936251784,5712.272949126756
8329,3018.823109814945,2011.3519411223401
8330,3086.73820640494,2269.474150094459
8331,2452.619906861635,2051.5159421933745
8332,2178.9620026979264,2969.2541914016956
8333,2503.7021555090532,3688.7876912611914
8334,6211.904525109438,2863.4935062888226
8335,2790.1768307002935,2512.359530296954
8336,2256.575978757518,3624.9761479576655
8337,2119.9742298302094,2501.154108144417
8338,3296.5575131070564,2693.168320613985
8339,2076.9679166318315,3429.7778906718095
8340,2624.4735523646136,3458.1777213381624
8341,2665.162494830608,3805.6445700109625
8342,4145.001075958624,4166.456849385812
8343,3502.817976032944,4888.686426094519
8344,3107.4551663214434,2414.9051568461596
8345,3642.621359959682,3158.622664137495
8346,2264.9152012191325,3052.1188616274444
8347,2689.2931834702495,2424.8347638652886
8348,2263.817027601858,3108.6536154012165
8349,3259.579318911174,2040.5512136677783
8350,2557.560164320164,2761.0167595712733
8351,3996.5037215311518,2767.033983021367
8352,1971.362085741688,2436.8135812762284
8353,2143.767099250164,3241.5576910838886
8354,2819.5904067122174,2031.3274798575462
8355,3065.774180230955,2776.1394707501013
8356,2956.0109362159087,2251.9402791060884
8357,2830.7116989625342,3469.895888674374
8358,2528.107912993963,6004.803420076108
8359,1984.6293329733758,3325.250117567984
8360,2281.530273371127,2666.9834015360534
8361,2662.6927402646,5420.887344369609
8362,1835.582514217885,1888.4156221071757
8363,2995.615593506525,4005.8664773340265
8364,1826.287682055578,2812.7636220781505
8365,2185.7930476765837,2534.872677962952
8366,2220.383300426714,3456.683592786079
8367,2805.5737387668028,3221.714883506699
8368,2942.4427501001446,1956.3794646722417
8369,2327.276611542141,5117.1928975542405
8370,2394.945640589095,2563.042090939446
8371,2098.451306589488,2263.0251730237205
8372,2049.7714485932506,3531.55922567628
8373,3818.7622852473924,1793.9001756838843
8374,2160.908111418071,3629.3803979989075
8375,3220.4792578444403,4895.467302168405
8376,3439.3280477930725,2963.3511608851586
8377,2910.1908969049755,2988.7071159114594
8378,1819.8027971223964,3895.8298123587892
8379,2152.771388409284,2407.107477140476
8380,2482.5824634525193,2448.5191628638536
8381,3275.236008397433,2663.5048773808094
8382,3293.553495709325,3079.273457757012
8383,2151.181029048947,2392.475828715954
8384,3456.0825008398574,1550.2498743802098
8385,4473.352653127501,3382.1466865391617
8386,1739.7948810859493,2685.4845885581617
8387,3218.8172888723593,5578.1056214638575
8388,1662.2804704309497,2316.434776724175
8389,1975.7032578915757,3433.2503078773943
8390,2844.446533944005,2097.524340986694
8391,2528.543654152015,2956.02511157783
8392,3040.860376585677,2336.470814770226
8393,1900.5746803349077,2140.680192670755
8394,1610.8470306105392,4097.074459931554
8395,1756.1398739150243,2884.711335970825
8396,1875.5171932893404,2252.761426962387
