,modelB_train,modelB_test
6936,3275.391656571526,2920.41888731426
6937,2152.4354550962344,1825.0379640500857
6938,2409.0851795595504,2699.7032710447616
6939,2587.37954231011,2887.389039448722
6940,2707.266825424598,5039.614007496605
6941,2460.6745712244506,2317.8537275895324
6942,3262.848796530902,2317.8537275895324
6943,2316.6830907823523,2267.6105042264044
6944,2100.3301652025807,2836.9634220470325
6945,2961.7047773333406,3582.661507582402
6946,2162.1251295369316,2782.135794655105
6947,2229.8284591455736,2646.3973670714136
6948,3540.65347765393,4721.064729399181
6949,2074.2927506678175,3452.0011528717405
6950,2955.9218952514298,2979.732994555991
6951,3262.909473300896,4236.236120272921
6952,2379.620530061519,1805.4447479726834
6953,2013.6836156142572,2542.7833526537256
6954,2023.02561398235,1886.3011548845523
6955,2898.0235733640784,3097.5846529027763
6956,2630.931514704642,2025.704840403859
6957,2101.0334715881554,2356.273893243727
6958,2105.8260106845146,2979.732994555991
6959,2107.32839628036,2031.150244334256
6960,2890.8120461788453,2912.4821111405163
6961,4145.034762558785,2118.7677123216426
6962,2073.4000263550115,1702.6913699150973
6963,2285.615990102001,2509.719405589119
6964,4221.047558561653,2365.246440092954
6965,2020.6396568879636,1715.1122787740526
6966,2038.2466540488854,2288.2389329507982
6967,2660.173746182186,2338.149871369049
6968,5415.378110953719,2330.7192185666363
6969,3285.34230919893,3151.42140372302
6970,2332.201197805588,4026.3498641305896
6971,3519.9304038828495,4934.721198044728
6972,2134.225406772208,3687.8361161792586
6973,2466.0012434800915,2204.50652641489
6974,2450.5655458177425,2708.5381019151273
6975,1858.9803125702183,3439.9388596873987
6976,2423.3658051868083,2615.3727947194666
6977,2555.5378597885406,2996.9139208488923
6978,2657.1014235891153,2430.563570772762
6979,3261.208276038117,4149.879701461095
6980,3261.208276038117,2796.05613628819
6981,2250.5097711875464,2049.697403361447
6982,2055.9944610257967,1680.818880930059
6983,2798.9345305112934,4334.019287966012
6984,2099.769814341358,2409.6326305289404
6985,2370.8091938320304,1956.8557576301507
6986,3452.531956863182,3883.3432848499738
6987,4005.3593705061703,2620.7679890178583
6988,2539.2075725568343,1950.362886404524
6989,2480.39314720517,1646.7616136837846
6990,1830.081588034101,2094.4304164914256
6991,2884.976972860205,3343.833663436662
6992,1831.7643130640718,2684.7219717336857
6993,3668.178640120581,4672.543926581764
6994,2067.0937570148385,2530.041320379406
6995,2041.111349184899,2421.7732406063287
6996,2142.8554330653774,2155.1742777738414
6997,2166.612172411416,3445.4565432742993
6998,2709.7710542621253,2308.4791627364475
6999,2604.96078593471,2919.5072534346054
7000,1808.0804857834778,2304.154593639624
7001,3322.6910154818997,1615.4405906049358
7002,2997.9298140148494,2397.2950831942517
7003,3161.1318054281746,1861.129753323018
7004,2074.4923504924645,3262.996601992785
7005,2257.7012064147266,4523.925433823553
7006,2665.9744821231902,1797.1530548863207
7007,2963.829862870264,2068.6244834758463
7008,2652.539836906712,5014.284335335566
7009,2322.6463800341685,1937.540628933386
7010,3493.1116030691583,2327.550287764352
7011,2143.3596941882906,2474.523261132863
7012,1452.7007245084892,2726.4284811818397
7013,3783.5430251583057,2968.261514800672
7014,2622.217458355197,5447.358548256409
7015,3009.2711184905943,2220.1944569146362
7016,1679.52262532688,1992.7023395703204
7017,1874.6114911372788,2297.2674683851023
7018,1971.9492758009542,4080.5952396457565
7019,2502.0354071702623,1902.6455146688374
7020,2091.1867223891277,2334.764165396496
7021,2597.342994181394,3796.8338537769946
7022,1989.5908925637532,2013.3396425186577
7023,2028.6425719367915,2149.4722274546175
7024,2541.82656655526,2507.695242760997
7025,2673.1643443668463,3015.008983113239
7026,2075.730329037734,2582.2265392382333
7027,2950.470674314793,4331.579371635757
7028,1740.2861772322774,1857.943336602521
7029,1862.4696591360316,3367.1756690919237
7030,1878.3110108982978,1866.4544060439082
7031,2161.107279706468,4788.228092365181
7032,3160.1834948566284,1694.4481403532332
7033,1902.9115995336338,2593.7907787882455
7034,2884.13993064397,1809.2788324021647
7035,1725.1278479250852,2538.4043290991053
7036,2883.956330771073,2644.999537923736
7037,2276.3476915072615,2078.218926712707
7038,2129.1026444058753,2109.947954296454
7039,2546.0732167202286,3472.8584121248496
7040,1883.572669198185,2601.4111948822874
7041,2302.764464095793,4140.032498075461
7042,1659.2817763323185,2893.4235312503183
7043,2294.401376957352,2092.17812218348
7044,2594.3810225636175,2017.8562089802604
7045,1885.1355999651155,2713.646198093839
7046,4103.751899403809,2737.010448167912
7047,2999.8246116202154,3293.5778621801887
7048,4869.339254937553,2252.4659130985287
7049,2785.3444522903324,2600.4407068681166
7050,2698.507397133703,2818.9235642641934
7051,1754.523555331775,2367.943974907462
7052,2052.1960884351042,2767.7253244138756
7053,2902.9541108945923,2284.621274606599
7054,2959.579750995641,2374.813518131795
7055,2711.367045233223,3607.8569463154054
7056,2669.4106709268767,2204.2199735980275
7057,1600.6231460521904,2614.0827465138923
7058,2036.472655723593,3058.9131050938695
7059,2380.4872053451354,2084.615771418716
7060,3689.0733768600085,2264.808493052972
7061,3043.7613846243407,3464.980492604943
7062,2056.647862971207,2670.1574906140854
7063,2903.0351182140153,2520.484930764464
7064,2618.763979304843,2725.9007452198484
7065,2713.5604225327575,2265.0332399548397
7066,1875.814255029178,2641.569083867583
7067,3259.0740935466038,3185.453308672385
7068,2334.6794537622472,4019.827269861043
7069,1742.3590888975214,2285.3854754412087
7070,2137.7763121249213,1810.4696002671194
7071,3217.491590249824,2121.122051118108
7072,1638.265717480824,1982.742303110767
7073,2248.2771580768276,3772.6403757341554
7074,2383.848049628172,3785.806665665623
7075,3449.143067706722,4697.927171849611
7076,2490.4956502446444,2529.916533359422
7077,2771.096480273357,1976.0581886391035
7078,1887.7886674432843,2329.919721593404
7079,3691.2782941521837,2039.0951612816418
7080,2949.9297339604973,3143.683391314761
7081,2290.963374655729,1732.5114139424597
7082,3300.440221635789,2281.344700689116
7083,2024.6799236518239,2072.598244971148
7084,2903.574636245354,4869.234735972709
7085,2065.866673904402,2075.930823855289
7086,3035.2399572754853,3109.85490847246
7087,2368.629678509349,2200.5218435864012
7088,1943.4333962861942,3067.8760386938898
7089,3937.925157400334,2570.0588605065855
7090,2921.9659111379306,3088.9053556378176
7091,2949.0869844313556,2958.0123910217876
7092,2257.0327487896734,1662.644542343706
7093,2747.307770865406,2242.3285072084677
7094,2927.4839672300964,2097.4621031803786
7095,5329.856991686975,3165.6546914837936
7096,3241.7158822579718,2743.3992783572003
7097,2384.0775003091717,2864.389268931793
7098,2423.4978293697704,2710.610706579411
7099,1729.211674364891,2082.4978412989817
7100,1914.7734255260277,2584.8014843590513
7101,4860.459104701823,2862.977353844136
7102,2009.013741302944,2510.164683867366
7103,2312.79058854358,4589.422114196821
7104,2094.093636638668,3343.2271756202185
7105,1963.5395830459968,2131.84776613578
7106,3477.3971324880113,2190.2693564476176
7107,3806.1899217767786,2429.196980549482
7108,3987.744458130933,2236.2317096141
7109,3161.4249923270104,2129.43699078028
7110,2770.322855237438,2682.391720703401
7111,2091.3413067737356,3075.250630436202
7112,3298.441913691613,1682.7254442373585
7113,1941.3530166828436,2341.55049383878
7114,1842.5123269185324,2185.7518555693005
7115,1912.9934886600417,2560.013225593505
7116,1889.6849081059981,3554.4769214549897
7117,2166.9136461474163,2004.0409016353346
7118,1268.7364856524662,1868.6447945933464
7119,2462.5382594316648,2575.384775660081
7120,2021.633368170937,2538.201465815483
7121,1766.460610261547,2213.669497814545
7122,2069.815127764385,2082.209003312052
7123,2318.7868800810193,2165.6972920300286
7124,2140.0382136028684,2799.4909585204828
7125,1836.6524925754395,5931.471990401567
7126,2578.880942210368,2006.3374354405946
7127,2383.558076636948,2417.7289375149912
7128,3337.2890844360454,4364.563680832396
7129,2542.2823711530523,1917.4416256983227
7130,2297.5910645907284,1836.8149732793609
7131,1800.2739448502393,2746.544945492782
7132,2152.0162354791332,1890.768277271159
7133,2269.422056702729,4280.835691490842
7134,5468.545629260058,2219.3937628133285
7135,2808.1614828348056,4138.380525190672
7136,2011.3175155232925,2801.4378963860495
7137,2129.762537449886,2119.6525005678204
7138,2285.93301391421,2002.4171997276244
7139,3470.3719955572906,2007.6636766100219
7140,2769.122920764209,2889.5782340440273
7141,2065.720780461301,2702.8303262830377
7142,5119.812118092057,3883.479637682747
7143,3823.2776232595493,2268.5328478041397
7144,3237.473993676915,1828.4747568524454
7145,2274.4491576519667,2114.041261932883
7146,1792.1915182192047,2509.076017734106
7147,1949.810460329745,4135.403721562607
7148,2519.564289324105,2659.8409145172086
7149,1912.1314369916004,2744.8721003168293
7150,2015.7637224270698,3618.734525255707
7151,2255.0893715450648,2863.004712837431
7152,3396.2062709007078,2009.6987320152443
7153,2476.73686375416,3756.7121863806074
7154,1989.162269373982,3167.709745467664
7155,2717.9281474828517,4351.706119547058
7156,3151.4818948565076,2570.2853619609386
7157,1993.4380010598877,1824.5559399401222
7158,1948.1577191989238,2067.428448197906
7159,3463.3435311147414,2362.041512578442
7160,1982.7786288062948,2963.7899805624197
7161,2786.735930231694,2080.548429663891
7162,5256.984248780076,4598.012958189654
7163,2122.991690645068,2404.2786258542333
7164,1817.2121436479283,2990.7138948106867
7165,1923.5118990142282,2401.1882757762733
7166,3724.7538742914703,3614.274846140657
7167,1919.7404933527741,4399.649112242358
7168,1520.3526337276826,2381.533797729921
7169,2196.72962505759,3130.75420263664
7170,2664.9350377248024,4054.759001234458
7171,4545.185165314204,3308.457433908501
7172,2452.8598361265217,3189.51868301445
7173,2544.4873516522043,2375.1446551369836
7174,2004.1091847154235,2862.6882901421695
7175,3265.0274587487393,2206.5642689656947
7176,2235.184101155466,3069.7876536541726
7177,1874.8501537749114,2244.0332833846983
7178,2440.481264696943,2215.867756659777
7179,2195.036489989604,3217.825243634052
7180,3732.966146757292,3853.5815108839465
7181,3856.305620135795,4535.985762195836
7182,1948.8092758865923,2297.8297372762295
7183,2840.8311399185227,2119.5949333688304
7184,2361.4728745759517,2205.432858235777
7185,2310.345087834048,2989.8307567684656
7186,1840.7857732878974,1788.6600380638713
7187,1929.5462701964298,2611.176947903491
7188,2655.9084801085437,2596.883683555747
7189,2350.6575549079503,2105.52027149131
7190,2069.9835355620617,2021.5674002153883
7191,1748.2829873601413,3491.6010385971385
7192,1776.617046721623,2885.791440005819
7193,2384.6790876384507,5533.984363701782
7194,2244.307146640882,2421.2800006670277
7195,2128.168408038465,3910.211427305282
7196,1745.6905181611787,3053.208837297067
7197,2642.2604202075995,2954.3516721798082
7198,3189.636600427073,1814.0584429805372
7199,2468.015323698081,3456.977173700359
7200,2576.117051010835,2447.1797347801257
7201,1888.9378872167908,2782.161954018136
7202,3293.6132424382904,2353.5516485059406
7203,3061.5515904171293,2716.562720482619
7204,3384.4251929284783,1851.7150947921123
7205,2128.6058404252326,3693.4780649868444
7206,2051.3394916301327,2972.89924794391
7207,3666.726880550474,3102.781484432945
7208,2272.8500852961,5026.4868901296095
7209,4111.398498677554,2121.599219024979
7210,2797.9607506271554,2579.869064342215
7211,2803.8647242399056,2979.1268989334867
7212,2341.506060647573,2554.0593134658034
7213,2463.2306026274173,2022.2869095111243
7214,2933.2433366624814,1978.4646420250788
7215,1768.5703588911886,1996.9077087938676
7216,4793.999914176789,1987.1083141359036
7217,2953.9093170953065,2421.6769120068457
7218,2429.445988514611,2810.813893000596
7219,3339.473337590659,2606.8128232858007
7220,2077.3807790576197,2850.2552053048157
7221,2379.373155875048,2635.550621883836
7222,1959.6899164404545,2299.4768886157162
7223,1837.2499045262116,2208.61716629447
7224,3156.869398023805,2375.081788123104
7225,3280.414694498534,2240.9661789566903
7226,4212.196929885349,1731.43916600735
7227,1698.1735762620813,4442.176454222509
7228,2099.454997750369,2715.935189032153
7229,2595.7473463953656,1963.6335097299518
7230,1351.8148745938684,3392.8855158702827
7231,2056.4477427470683,3472.542403823127
7232,2213.1570317139945,2603.440927873616
7233,1893.4413306682109,2608.5978927321876
7234,2929.4198906334204,2670.9263239136144
7235,3923.9644266373484,3337.698261773118
7236,2902.670024988801,2083.7409030879244
7237,2261.4858076342657,3945.7653545088156
7238,2350.26861812693,2724.9339145681815
7239,2702.5367850697035,2407.5583113782677
7240,2527.2684067732353,2401.9088950306023
7241,2332.729829856463,1828.1317339568827
7242,2348.1451974763354,2378.50196517408
7243,2328.89858999148,4394.640952552307
7244,1706.345606587422,3174.9950902654336
7245,5302.782805766219,2931.992157264941
7246,2539.929641325777,2091.3485417112265
7247,2987.984966455868,2528.669852384471
7248,3904.91598465788,2390.2588285325232
7249,3633.3910303144658,5210.2984344394235
7250,1970.5313596640458,3447.5480872153175
7251,3299.959575523958,4199.407189072173
7252,1933.813933600568,2623.1474857458766
7253,5339.626636829403,5759.552374142382
7254,2049.450686187051,2349.2912663713605
7255,2054.8092257246362,2247.3494284668436
7256,3121.0266117245537,2402.3101355666568
7257,2918.025424658179,4888.970703650948
7258,3064.24917191617,2872.183488661977
7259,2551.2496988908265,3256.900661115186
7260,2389.018051886141,4929.308514390716
7261,2402.4183832895883,2429.264607206661
7262,3316.2017900231936,3604.2618861191186
7263,1966.9662282055388,2142.9977391154603
7264,2384.4658500327096,3900.3273745218526
7265,2497.6109180181647,1884.792704427624
7266,1823.8206508663304,2306.025420156174
7267,6541.018532276105,2030.2902310481088
7268,1838.9411872761075,1958.1624972746279
7269,2244.697904862724,2343.855478815832
7270,2281.7399466704524,2732.330631918855
7271,2141.4334056773505,1901.2455056422273
7272,2576.8330664443783,2017.2883822632855
7273,2545.791266171561,2953.3331825160412
7274,3259.8276703493852,2296.6238329736057
7275,2639.8844858020043,3002.4515761653724
7276,2767.632932478598,5386.0486067202655
7277,3324.127016918154,2256.7938789301247
7278,2655.999714132872,2964.1506143252273
7279,1890.6663887945997,4366.418096650437
7280,2380.2969851561334,2069.5566994561696
7281,2503.7032099150347,1906.7366002678093
7282,3749.973858990636,2712.38218801494
7283,2697.407066480359,1879.167773140347
7284,4601.371542085106,2645.2686788064084
7285,2047.756750156656,1821.289058926106
7286,2702.3442992869927,3604.3806728565587
7287,2270.5216885229897,1816.2351790377338
7288,2165.3389629072262,2435.975006400862
7289,2572.7169676498584,3076.3632675569947
7290,3199.8730061333135,2286.028636865226
7291,2742.790204160939,2634.7552071283917
7292,2696.774073560147,2172.1338688780816
7293,3038.0212913089454,2168.0252253317326
7294,2190.4683249292575,3295.0326071612994
7295,3455.6757476516505,2013.2545796044858
7296,2573.1479652954927,3191.3220820437123
7297,2977.92471965288,2736.231673852995
7298,2188.937636392095,2440.338732763994
7299,2388.0384943807253,2190.7448188070034
7300,2175.7978800397723,2448.5474493996385
7301,1925.6614211626402,2455.195438275764
7302,2389.9322140266895,2786.555492674247
7303,1802.8749677535734,2212.3529782182914
7304,2550.2643388800657,2382.462590867669
7305,2577.017142507702,4625.468097157296
7306,3033.4123417436094,2835.3879330042982
7307,2393.743537556534,2914.753584057305
7308,2321.976953427715,3322.0992138639485
7309,2702.175872504189,2150.723913263579
7310,2376.5598443137037,3207.6026228093656
7311,1646.3987607926138,3015.4856761678893
7312,2379.900888392393,2397.888443801843
7313,4910.952641017568,3373.382464375114
7314,2601.369494400719,2313.0498907453475
7315,3121.087332907696,2310.2875962947887
7316,2175.3382548817,2648.1546874065934
7317,2204.781602339441,2843.7436573439372
7318,3320.411110265717,2788.9561049453273
7319,1685.4260543295056,4599.219886728547
7320,2128.5725411252115,2251.689629662195
7321,1873.8286809991284,2121.3992924172103
7322,1934.1938332306856,2412.6554729480495
7323,2513.326039247214,2048.5120501628217
7324,3126.999698218129,3737.139958250541
7325,3013.676544538428,1809.0679837568246
7326,2105.070171413138,2627.3949546457234
7327,2312.821522909512,1761.0455529476706
7328,2243.5794149709386,3145.6045857659906
7329,2504.2903517373957,2065.2917175802695
7330,1863.7327206653154,1933.2691072467649
7331,3069.734234440693,2456.3515006139423
7332,2283.4759109905017,2363.927856729772
7333,1782.7998852102066,2936.9360865545937
7334,3640.52512381929,2779.2328348374626
7335,2639.1036440767566,2186.6870080182352
7336,2287.4644724885293,2735.4164146958587
7337,1812.2251495215583,3175.3273906013324
7338,4016.7104949717395,4104.462692648346
7339,4602.890046675913,2081.683666928232
7340,1918.1683323232332,3083.660226773059
7341,4287.428807547916,4190.484047112599
7342,1722.437130469927,2438.5474441230954
7343,3619.406039229267,2667.0672231812905
7344,2744.748029954509,2092.652573396096
7345,2014.6516962922274,2034.516231267417
7346,2958.064913332978,2100.9626881381664
7347,2746.202406029434,3489.7843274245233
7348,3662.919470663403,2601.121313759629
7349,2269.1341880253162,1806.175740975005
7350,3042.6504906045134,3070.209504672138
7351,2207.8964864706923,1970.0250813322223
7352,2879.4614597621708,2126.748629938016
7353,2255.0752877611203,1711.5098364766131
7354,2752.5285751655556,2353.4769391123905
7355,2360.7345823534815,4116.078299369866
7356,1876.123113049758,3194.2667697726038
7357,1961.3058594660815,2220.120508808087
7358,3056.634322058829,2050.634705201783
7359,3011.280181447992,3316.957657416413
7360,2183.963432448077,3211.4588945909863
7361,1642.354603110984,4373.219936241416
7362,2503.758291530226,3246.518457106683
7363,1924.8597091507227,2700.6578382251246
7364,2119.457501927155,2083.797911862742
7365,2311.0157796501608,2477.306012396716
7366,1587.1283693416897,3209.543864297876
7367,2057.89892179627,2259.408590651174
7368,2542.840288050501,3807.458112755052
7369,3037.3510743949114,4393.3982257860425
7370,2601.8545523538783,3570.931707104536
7371,3780.612859194702,1999.9462862885016
7372,1817.3651871919244,4764.822203026715
7373,2653.0681243660147,2128.511530518953
7374,2589.743776361853,2791.3137080677543
7375,1983.251088663295,2505.885323638858
7376,4482.332797671553,2666.698450938876
7377,3118.111481703483,1870.1411921955762
7378,3406.344785962779,2311.352770132452
7379,2226.2729500000605,1904.7593387150312
7380,1814.725779919443,2548.469103135597
7381,1829.3437385020632,2361.947212537411
7382,3735.8610071668622,2056.5234386377338
7383,2837.3546967430925,3099.2296675788484
7384,2171.7346039341,2692.5987332201958
7385,1890.3450282040624,3067.4555919286527
7386,2825.459819789031,2513.020508462768
7387,1895.689464308799,4252.787938536262
7388,2013.7483064614125,2451.7716492965455
7389,1969.3333155472617,3629.459152272678
7390,2807.4708659590033,4166.82892931093
7391,2524.442821284396,3987.4369952444627
7392,1919.865754711525,2062.0118003558027
7393,1563.0918654276843,2147.2903601340504
7394,2070.6406884935277,3852.1016743671885
7395,4046.4769784206383,2779.4445743766255
7396,2356.9030274639126,1681.6759945558679
7397,3508.0262159186277,3666.7251222289087
7398,3927.1751865130445,2864.3451002880506
7399,2518.429033138116,2239.090579736107
7400,2948.5081731473265,2635.2266709258015
7401,1920.336143380027,2623.633734736745
7402,2875.80302995428,2650.9369639866986
7403,3237.734154401793,2780.50303262389
7404,4211.0939144216845,2635.8499427251318
7405,1707.3178024119334,1948.4292381824246
7406,2310.7767053784532,2262.0308072619373
7407,4298.157368636037,3626.1037941494214
7408,2709.042375894894,2661.076790539456
7409,2522.7095248621386,3613.5772391527075
7410,2622.3172056133367,2102.7779092473224
7411,5166.114055168229,2162.1821880413963
7412,4743.493847863104,2659.5095438113467
7413,3456.40835456273,2179.882953441143
7414,2765.0754751465656,2394.000421478739
7415,2240.5890848940203,2718.7030286560916
7416,2454.8852070750117,3282.5050288257526
7417,2509.5079108577224,3298.7428875284554
7418,2661.622827626349,2027.271047763225
7419,1830.2262795149695,3447.8837025069797
7420,2386.364968643151,2202.7107289967885
7421,2049.1010406285554,2024.6422509549732
7422,2247.2851013749573,2268.3481067828147
7423,1881.8524213912413,3139.7098536787867
7424,3670.7358395648407,3463.565521921274
7425,2190.852638021751,2591.1304099846852
7426,2546.2354343253937,2061.7418945178297
7427,2188.0705752315635,1953.2363173513738
7428,2524.307824646591,3492.2901309965673
7429,2227.4973008056377,4940.826913229234
7430,3191.5566600180778,3298.7428875284554
7431,3372.438827702448,2414.6518379019067
7432,1441.453696007197,4241.389787472514
7433,3049.7959060585154,2871.764422560058
7434,2985.21760974653,2680.7174861523154
7435,2165.917230514512,2840.917077719177
7436,2260.514139714338,2194.4063983134147
7437,3102.169384889452,4909.981316038272
7438,2074.442184308035,2531.4695026054806
7439,2344.1751469681735,2817.061244820018
7440,2356.804215011979,2173.628014349807
7441,2587.4929434816904,1775.938800772727
7442,2397.1906067062737,2801.71017814919
7443,1986.9469630608048,2661.889568432825
7444,2855.734625493895,2216.263092051424
7445,3088.5499463200226,2609.6178570001907
7446,2912.910618078546,2398.8717232499016
7447,2998.273812662214,3157.6304836274057
7448,1792.299562242118,4878.969053636321
7449,1915.3475073686545,5503.929837455206
7450,2618.6522190032915,2257.9721968001186
7451,5133.269789444987,4499.53462956757
7452,3626.4591680364047,4329.978795832851
7453,1916.9130701199142,4358.56902064123
7454,2784.196329808765,3645.580738111958
7455,1575.1744459974518,3955.354633558379
7456,2244.672119219079,2110.886122420324
7457,2385.010086750545,3306.343935651081
7458,2193.720073921275,3504.897797867714
7459,1844.0054251065976,2099.7144249191088
7460,2506.9079290114914,4749.31561297758
7461,2512.8045505512673,2328.0028166537095
7462,3363.3111870644098,2323.186250341792
7463,2763.9579239094505,2673.845033099028
7464,2932.01677414655,2615.7265960851437
7465,2100.7979091206034,2513.904567544754
7466,2107.3946471162667,3803.2346493371797
7467,3379.593025370661,2617.001080098533
7468,2612.9869913635985,5601.8755605731285
7469,2247.48108935845,1734.2268774659574
7470,2840.7090347050553,3283.58776657661
7471,2645.7121874210084,2849.159741471538
7472,2444.648779882724,2117.802352316116
7473,2403.973805038543,2970.3144965500314
7474,1890.2560657088343,2260.925158189139
7475,2438.173424985594,4406.900336614859
7476,2622.3514770693196,4175.976419945853
7477,2308.8838812736744,2778.2733775819534
7478,1638.2968965098366,3575.080348908814
7479,4472.392549546892,1816.530255551487
7480,1885.006931861923,2135.198550581099
7481,3077.741051555369,2048.7505239400843
7482,2499.417409861371,3262.1502592479965
7483,2294.2420616396066,4298.341224399172
7484,2818.0630336026697,2636.212302773567
7485,2081.832747557311,2748.7678994855396
7486,3106.237626441921,6301.72514378935
7487,2512.4622239325745,2768.6540454250458
7488,2048.767940966776,3668.116500431656
7489,2283.2053177075413,2928.529703593135
7490,3105.0309776942922,2765.549729189573
7491,1938.3547315083815,3288.0621042464613
7492,2530.2878327520834,3593.0023934721416
7493,1648.1989669175116,2680.484178797905
7494,3710.0831927969452,2866.7198040011212
7495,2860.0639794490603,2815.7250715747564
7496,2387.661176258125,3183.732792350055
7497,2221.989986243475,3624.757645122934
7498,3538.9737900426035,2141.022783463427
7499,1725.5212727958292,2584.7277875574487
7500,2678.293372589197,1605.2028818627218
7501,2883.461376928786,2331.7607930319978
7502,2371.1305530555924,1820.7301218058292
7503,1560.3387043436926,2448.1925934649325
7504,1661.2165122801593,2004.9402899427355
7505,3614.7427840404853,3865.802954402927
7506,2153.4991943014948,3682.6799596791197
7507,2681.9615506179466,2143.477458968794
7508,2920.69940714144,4249.565720534715
7509,2233.3975482407473,3075.134394951047
7510,2276.507615301681,2260.149258911892
7511,3480.7052867323223,3854.5110883496163
7512,2674.0997744019683,2394.108713808724
7513,3398.487363009676,2800.237255503823
7514,2928.1366220573045,2687.823204178659
7515,3007.2103381801717,2879.31545931582
7516,1803.6948449370557,2710.986885614013
7517,1676.7361710748219,5408.862857542406
7518,4159.6980203809935,3228.937643099416
7519,1714.1807971576734,4143.590646325914
7520,2076.3279710102265,1958.4117760842867
7521,3322.637824369321,3432.527503139479
7522,2302.187952595926,2027.987517314437
7523,1949.9683181457933,2642.4688616907138
7524,2838.409998686864,3970.132806340111
7525,6062.824573814721,5991.48487607916
7526,2018.383662305113,2145.5275307524876
7527,2506.9241960092913,2724.1038358346204
7528,3404.962525615521,2415.3471424819318
7529,1707.3648342139911,2145.0837129642086
7530,2306.6090153049818,2357.3525746357714
7531,3095.724023015557,2153.5058697505747
7532,2568.9397907180755,3618.170251221337
7533,2297.9179216095577,3261.420490899305
7534,5850.429539298376,5410.686475833923
7535,2722.5537282986897,2537.9019623023314
7536,2400.2973689310397,2135.993170983145
7537,1833.091539558864,3996.294417078585
7538,2499.496982565762,2427.2945101761156
7539,1952.1852458190228,2691.776331036489
7540,3427.9873173476094,4614.098523705771
7541,1293.2381619630244,3212.5390768943607
7542,2448.580849448262,1852.035110780826
7543,1932.1300840091658,2145.5094304917548
7544,2226.4085759089894,2390.42914314424
7545,2257.3833938347802,2925.945502264732
7546,2444.731480380182,2885.869249651526
7547,2013.3849984649896,1872.0013306816795
7548,3342.2219148908257,2453.3146956749815
7549,1828.6200662024576,2421.063082343394
7550,2622.726242977369,3123.063014380853
7551,3644.7595779393987,2336.8666834599003
7552,2140.8885748735665,2701.676205974499
7553,2764.330632122778,4185.215019500177
7554,1993.0700716648628,3723.100421858985
7555,2627.2923683067115,2999.033974924071
7556,2030.9619735702731,2558.433222680191
7557,3579.502103366487,1829.2375323265896
7558,3008.088625667886,2901.87150517435
7559,2931.654437631286,2864.434626599691
7560,2052.6190929122113,4108.2518876711865
7561,2120.0185602468673,2183.743405330513
7562,2604.847429538353,1966.4514102189628
7563,2877.785865788143,2458.9522282749385
7564,2261.7665448789126,3295.358942817996
7565,2274.2397839538953,3432.9438175559217
7566,4022.3107329039967,2989.544840409514
7567,2519.276929215611,3543.371523216745
7568,2385.7417104352953,2718.6253670152696
7569,3513.536997198614,2448.9229161915323
7570,3089.4720840280015,3426.019094085596
7571,1967.2709504506274,4491.500492149176
7572,1967.2709504506274,1894.5621745583855
7573,2734.269834075287,2077.4956606198634
7574,3560.724323105007,3206.71641275365
7575,2076.331655125122,2559.6893745964007
7576,3011.991133263261,4604.545523338005
7577,3275.474494520448,3693.8660211923752
7578,1627.4716015389185,1989.276395831821
7579,2114.797725917289,3443.675219607355
7580,2196.033165165124,4066.962927615446
7581,1972.677789678708,2450.1894294150843
7582,2471.977484063152,2554.393733629003
7583,2553.5015863011354,2277.90935660183
7584,1559.8402784809055,3558.6026018405637
7585,1960.7654470347734,2145.821292680716
7586,2716.853890851645,6109.2113820467
7587,3111.2931056968405,2886.95976273519
7588,2161.1894298030056,2556.742936742293
7589,1793.4240457927267,3355.9884134962826
7590,4436.792484691754,2993.8777812557664
7591,2019.8601245977152,2279.084983624625
7592,3463.9293425323963,3760.6923773988406
7593,2154.873779731034,4102.265806417259
7594,2645.591156989469,2849.8460407607727
7595,4634.946715529855,3655.1926032206457
7596,2354.6342866570963,3724.4862793713996
7597,2534.8742464489974,2485.79276903876
7598,3224.278527090429,2382.151147032003
7599,2747.2987833936286,2874.097842415255
7600,1813.4009569080754,4913.042443758402
7601,2170.334242634036,2539.2558140267274
7602,1809.8543633909985,4140.142792950655
7603,3355.6504543055216,2299.433245371574
7604,2879.8077266407777,6110.075966405335
7605,2121.6834079360856,3258.3250286013126
7606,3628.8517209386714,2456.2886309030832
7607,2258.554424770533,3308.420812693462
7608,2108.2681156481276,4059.6933386643964
7609,3393.960307039024,3910.5425805136533
7610,2628.718560190802,3533.196569116054
7611,2353.1608474487653,2078.7586356756938
7612,2039.0928667535468,3041.402325737609
7613,2433.499814830413,3264.0361114388243
7614,3873.1565809270605,3728.334018974064
7615,2128.9873411418803,2079.0724684894835
7616,2262.1413080042576,2646.4876110510318
7617,2060.5553649895437,3285.8823867537494
7618,2150.944715149454,2220.070740131515
7619,2143.4951839232813,2297.162363044577
7620,2293.9078479136347,2331.3093547711587
7621,1916.395003784779,4046.3883412096343
7622,5327.92740742007,2780.3284449125194
7623,2354.852292545412,4420.167809518368
7624,2118.2559746362713,2474.065963111044
7625,2295.0711585225226,3278.091462000311
7626,2524.431100927182,3381.66262746434
7627,2392.3506586126196,2934.5458148818616
7628,2165.5860062865786,2018.1247408921347
7629,2583.691383048379,2448.031989537431
7630,2273.253759759759,3264.763227737072
7631,2600.975569980739,2400.0860982359
