,modelB_lgbm_train,modelB_lgbm_test
6256,2699.6309153932584,2881.269706615288
6257,3290.7934272807624,2463.721217290777
6258,2495.5853877316104,2630.443576506007
6259,3927.6906011280544,1830.1380468682273
6260,3133.652979711696,1633.2086522070222
6261,4409.124803041841,2303.152373582994
6262,2641.9448195456393,3640.266924188995
6263,2103.110414603569,2386.2527977027116
6264,2203.644512150418,2582.707576147678
6265,2873.722003135734,2737.012666478183
6266,4047.9348194102245,2264.391731356842
6267,2394.624334602462,3958.529551022117
6268,2086.2111821045746,2368.649084210804
6269,1613.7492458584843,2777.7770665925623
6270,3228.510524574655,2363.37861353037
6271,1884.039564585538,2734.5787979438282
6272,2471.908588569483,3555.029716040187
6273,1823.424194761385,2298.2670340296304
6274,3012.752969053638,2300.9864252502407
6275,2746.4992509242807,2129.318300820193
6276,1895.3759419091132,7059.620575806601
6277,3441.5687347899525,2230.5551469286615
6278,2574.088233859618,2375.1658364480727
6279,3148.3942182987507,2523.4248979748845
6280,2868.2253300744273,2368.1404358048917
6281,2057.3013869573906,3133.1698065949868
6282,2232.392320324757,1950.9325527917322
6283,2825.200486891793,3294.9944776569137
6284,3345.7726754969617,2273.16626960168
6285,3140.5139190243162,2881.8443456898594
6286,2318.5296517841507,3468.643824083184
6287,2297.194532564644,4603.918820681423
6288,2313.0237331631647,2091.3590697378227
6289,2281.6452487500983,4020.9916707773723
6290,1666.552880224352,2063.379936000044
6291,3437.567637400079,2960.789548578944
6292,2563.153376724312,2628.3922251599915
6293,1864.7767277418525,2196.6672015402455
6294,2785.743659081282,3692.6701620562453
6295,2517.0879365587793,2170.877477925934
6296,2360.964393785878,6047.638282288833
6297,2264.354290755302,1686.0361024723904
6298,2371.6741572099318,1834.021733369455
6299,3423.059224442878,1834.021733369455
6300,2682.3628039285936,1838.2961247755952
6301,3916.553540352085,2833.83529131313
6302,3205.010065044099,3490.9962229182047
6303,2918.976661438212,1936.5596464563096
6304,2346.6815793123055,2027.8381362241096
6305,2643.5078102611474,1876.8179740404685
6306,1884.156444726624,6912.347288138764
6307,3696.305471542371,5177.195443722371
6308,2221.090396509153,2691.955541213286
6309,2612.610528470447,2432.459320411712
6310,2066.022180432987,1936.1128511788415
6311,2180.9339320433473,1792.1802957129992
6312,1680.95514286945,2818.0714473708554
6313,1999.7593719112078,3100.721633879678
6314,2811.685070180047,2465.8035650768647
6315,1635.237178957593,2177.7194751645184
6316,2613.038611550631,2781.898379017783
6317,2006.844055372587,2045.2839929696397
6318,2836.214029926355,3591.982518560627
6319,2396.470734011373,3993.49659818891
6320,2354.3273962871767,3137.346705142506
6321,2273.14329351507,2391.778435643716
6322,2913.099422852255,2014.6988442638544
6323,2203.2963989789387,1822.3577861480335
6324,2283.9427810745483,2003.6556951376467
6325,2183.589745971015,4924.993956701861
6326,2004.7429228805552,2142.0438124238126
6327,2299.7240130845867,1901.8387211907243
6328,1992.6453475834317,2092.082654868284
6329,3475.761178064871,1996.6346682645703
6330,3583.1224229624945,1986.9455889899605
6331,2489.8049378031933,4318.858163087284
6332,1746.1066985640452,2113.1144263126766
6333,2221.0152837232263,2197.5833156797353
6334,1836.1245790516443,2267.645649876943
6335,2102.5461321498788,1815.8034418380735
6336,1909.5350364576188,2612.1080504824017
6337,1547.1595724447545,2232.1127504931137
6338,2240.08708629392,2435.3077375802627
6339,3187.849417123819,1462.4622378160448
6340,3055.1740903633777,3371.202363541809
6341,2875.428862413892,1729.8557178280557
6342,1908.8710456871527,4370.1238019499015
6343,2963.3420855664413,4563.204103355621
6344,2796.9826661541306,2177.152237186364
6345,2179.3681223965036,2331.555559421466
6346,5802.230434529321,2429.1946306988416
6347,1659.4523627436763,2102.8941631158687
6348,2378.867940094979,1981.8970659118525
6349,3517.007090451422,2581.414774538733
6350,3064.0408123567986,2660.8943592748233
6351,2256.6519006852077,1582.4871942676834
6352,1950.8554723577029,2395.071507722304
6353,1717.4643447925564,3949.2797243018567
6354,2830.5507373707123,2700.803033845527
6355,1758.3084606677185,3017.969714385683
6356,2028.797322355413,2511.071909212266
6357,2039.4126162848297,3719.0361249411626
6358,2462.8032625837013,1998.8741293072394
6359,2828.566001928005,2859.4295935455243
6360,1977.6419947112388,2375.978551750384
6361,1658.6606716119106,3423.9669111808166
6362,2233.987532200279,2878.3434503903427
6363,3670.8143462009584,2161.842764807164
6364,2398.222712020175,1895.285634583815
6365,1541.535212060029,1966.6570231468686
6366,2055.7281243816115,3256.8985344018183
6367,2608.529030388268,2704.7359756614533
6368,2797.8891523106986,2394.3278571749133
6369,2141.350762692314,2518.8129012943627
6370,4026.659583831141,4031.404964433425
6371,3332.7274050499477,3150.344353733679
6372,1987.2204490070558,2277.8725419118546
6373,3194.893233283423,2330.356015602723
6374,4381.688187630401,3807.3273243135345
6375,1811.6716723864936,2057.9316095876993
6376,2316.967701463024,3282.0386682085664
6377,2597.679253391611,2202.6480635350003
6378,1740.535812356151,2182.704629667729
6379,2096.4718707980114,2336.1275490932467
6380,2400.5119884059472,2956.4158999051588
6381,2897.28982691326,3596.2873040503714
6382,2367.344474223079,3978.616777930096
6383,1533.7647525363323,2017.817177480066
6384,3841.315136133059,2297.3792381669664
6385,1939.2979099292431,2020.245351952051
6386,2027.096786075059,2397.01033651635
6387,2362.6199250251198,2514.7148253771006
6388,2669.3262106745706,2486.134829845408
6389,2293.706872294385,2168.9564097155016
6390,1952.97917563458,2604.337233373296
6391,2011.5295924676254,2152.1849585495706
6392,1709.4615112615713,2053.894555698419
6393,3510.3604904859344,2869.546303462608
6394,2971.1957849727723,2170.0584560562593
6395,2175.2350351529235,3053.8707035579696
6396,2504.600253955814,1969.5818657789623
6397,3132.8063629488684,2207.714414541212
6398,2378.0964322490613,2826.4501708859943
6399,3927.8090799109523,2132.3818280265455
6400,2025.7182118527219,2342.2890757535138
6401,2313.86966223025,2192.3649385591157
6402,3642.5457024918096,4059.325083390881
6403,2215.975236478931,2911.2108883982137
6404,1591.5410585432428,2727.844939668311
6405,2379.550016023725,2217.4887275999235
6406,3245.847049369832,2324.3673669037044
6407,3132.6264847030557,2822.038125504702
6408,2489.1696525930474,1894.957711991742
6409,2719.555142966687,3226.4069160831596
6410,3340.7000215786907,1972.9647282500578
6411,2205.9365690544255,2058.6120837123267
6412,2228.587226150576,2337.892472414724
6413,2726.319855208237,2434.583403893004
6414,2642.1236294222062,2231.180406548591
6415,2246.6601724295397,2168.9835169501303
6416,2496.3128066802674,2777.2212107037644
6417,1548.9507731970998,1938.651805519477
6418,1907.9657594467997,2236.5549296880463
6419,2187.1529757933517,3214.798093603212
6420,2188.725726135427,2659.5826980141333
6421,2605.5347733632357,3264.998375889809
6422,2674.323482971783,2494.549509281464
6423,4109.669739214552,2161.234720337953
6424,1685.0614166849941,2161.234720337953
6425,5559.864000232109,2161.234720337953
6426,2177.240725307231,2719.300909714985
6427,2222.2338765502745,2606.235809906163
6428,2443.712301838191,3165.412385537379
6429,2689.143502657775,3201.14623901062
6430,3403.9161939748624,2547.6341016014335
6431,2200.0971195020757,3151.5061020423877
6432,2732.544600740007,1921.0755040578765
6433,2347.3956559958424,2409.963126671407
6434,2318.556726803576,2596.5106119750703
6435,3783.006302454909,2351.9373486062514
6436,2378.214662560422,5589.346985993044
6437,3068.1262038446075,2202.41151882206
6438,3365.262406369971,2346.218267940375
6439,2430.82772231005,2339.242961654536
6440,3617.266590984254,2509.94741415905
6441,3516.4660532911685,2079.84625157959
6442,2066.4505307805175,2581.199535662992
6443,2037.3245144516795,3327.756465635971
6444,2864.0310712941196,2826.5153502838116
6445,1907.157794299862,2077.9357073524407
6446,2481.4037668786796,2451.2418380696827
6447,2554.2142419648985,2248.2670982475765
6448,2738.182628486924,2280.905840970065
6449,2312.414827527765,2649.1989775592324
6450,2852.2841308865773,2635.329075715448
6451,2266.0002947294615,2343.0941854368
6452,3059.0118619587233,2830.988210234687
6453,2346.1958725316276,1822.5613904630172
6454,1960.5519368292858,2235.453507534888
6455,2803.5784465229112,2892.9173479041415
6456,1999.9952186025216,2721.981212436173
6457,2549.057513107412,2036.5898348426558
6458,1938.3018923689765,2295.366051114682
6459,2827.9378694246957,2586.9202875295296
6460,3974.5588325020594,3341.302453395314
6461,2119.4418417142783,2534.034692094403
6462,2585.300325448984,2208.4677231770656
6463,3026.3398144786756,1898.7134930827954
6464,1476.2004197579238,2909.9644882321104
6465,2196.6683536296055,2422.314888632536
6466,2482.3851248595633,2639.669991547334
6467,1560.2319903584419,2409.5717794026036
6468,2475.6953619925252,4023.0012073910316
6469,2176.613344235561,2445.8919249156684
6470,2348.9385704688398,3471.8355285459884
6471,2294.7152711333183,2495.399776913867
6472,4067.3120131822716,2140.7318325360584
6473,1995.792178691891,2298.0468760620447
6474,3265.415548986181,1878.3309452073038
6475,2097.933635771129,4210.898210439435
6476,2715.0317764868882,2507.9895675505823
6477,4704.6532170874125,3294.266658131632
6478,2482.6616970373093,2249.979470896265
6479,2218.791466671561,5034.972120116739
6480,2244.021234022811,2323.963404203888
6481,2241.508314210706,2193.5744386132005
6482,2528.8481368964176,1987.5807954078823
6483,2213.8093807920923,2604.516988617446
6484,3134.0847415019875,2935.5962654138057
6485,2738.4907361766714,2978.188276395859
6486,2428.290882857537,2603.6799153464162
6487,5933.748417902932,2619.5013076143578
6488,2727.5046355017057,2926.546350127533
6489,2293.4954618072784,1890.5410085831882
6490,2556.3709352351552,2322.795837229917
6491,3604.0143810156715,2527.576778148138
6492,2378.1871060381814,1954.6070737171945
6493,2937.4419306643695,2509.4121204687294
6494,4686.139837662371,2149.0336170607297
6495,2284.350406462294,5089.616439298208
6496,1982.8738732274057,2484.0136004709084
6497,2786.8769948667223,2216.5840988782275
6498,2645.0786004435663,2307.8268363545817
6499,2289.846899593349,2500.851099076908
6500,2213.7203027264272,2554.2816874189184
6501,2024.0926040272966,2211.013680980568
6502,2608.4674815482003,2660.1585421620703
6503,2976.5952786107237,2345.955120956128
6504,2266.6463343287865,2834.230971497463
6505,2513.5051451922254,2028.6380761760588
6506,3161.4590820969424,2321.3761241566413
6507,2123.8058799823452,3419.998551123168
6508,1459.9984859320355,2758.2559631437643
6509,2020.0629931967128,2383.974135284253
6510,2694.916949947447,4672.493218539736
6511,3217.924386069825,2420.800387167995
6512,2611.020977554215,2468.4993484200736
6513,1961.8079565829796,2282.270326403899
6514,2055.7281243816115,2278.105182741033
6515,3600.206747972557,2293.7823621917023
6516,1829.757794289199,3570.010057831433
6517,2370.217382571643,4027.964565425228
6518,2090.049568166318,2897.9473043148196
6519,2836.2553243449684,2830.5608863311763
6520,3062.693560791591,2706.082681121785
6521,1684.3616340920626,5362.154655619202
6522,2648.0089946418534,1984.2407844436027
6523,1992.9905657318309,1658.825333330024
6524,1810.7327517161254,2313.7691744456292
6525,2129.6037656559274,2134.7324950871352
6526,3318.220526912933,3623.3292471723785
6527,2074.030029166389,2706.83503282237
6528,1940.6599694458916,2085.01951923665
6529,1520.8031157178132,2204.8679128101658
6530,3779.575437511707,4114.902791160389
6531,2297.419448879465,2510.821300486983
6532,3348.772906191359,1911.6538169883534
6533,1114.261162348749,2278.2374754066796
6534,2376.496273346932,1988.0508003497755
6535,2368.084889425408,2601.9433251206533
6536,2097.3470799513766,4746.5888474567255
6537,2316.017760020645,2218.200928944173
6538,1786.4041064282533,2029.5416374907588
6539,2883.0028727483955,1941.4197706339844
6540,2360.113072367868,2201.5787287047615
6541,2198.2739104654975,1945.1653165017547
6542,2001.9126441413048,2535.0812913648106
6543,2177.5583536913687,2534.178051696717
6544,1524.8479320001131,5838.793454382729
6545,2344.1793251716463,2428.1477042616652
6546,2180.7700303562538,2488.146125129596
6547,2389.2061532349762,2202.745477542271
6548,2555.0803528665087,1922.2644344419664
6549,2238.332022799991,1872.5368661954974
6550,4766.008498766855,5231.944898894551
6551,2339.4147122803183,2197.5039045646613
6552,2468.308494339514,2200.0714093403612
6553,2376.80610278241,2827.6019803448717
6554,2565.2838808523825,2337.4662379978304
6555,2829.419073530391,2547.042311483489
6556,2114.9611799404174,1989.1218181531378
6557,2114.585627797348,3323.018435289032
6558,2512.2216386632913,2603.222441043593
6559,2374.9057222194374,4653.053633964448
6560,1942.6286331064657,3818.330780652098
6561,2322.368177949321,2436.763343299911
6562,3340.152633156888,2116.036126648157
6563,3126.2989587234633,2394.2219208244364
6564,2213.915646572337,3126.1390629554708
6565,2250.239930366502,2217.8751395101435
6566,2077.3390179982534,2170.185624103787
6567,2602.8500689172097,2528.5373448015334
6568,2011.804359901457,2073.081692380557
6569,2201.448597331618,3285.434082442818
6570,4451.224078576979,3424.944066061121
6571,2604.1270749040727,2328.650159817934
6572,4461.708984551486,2638.19055423597
6573,2655.450232297653,2807.785149652178
6574,3252.2518426829083,1887.8717956051328
6575,2877.390410932932,2466.197538981487
6576,2291.1661871393944,3030.890459340378
6577,2867.397102699021,5394.405869270794
6578,2485.605592420267,2111.3238158469076
6579,2382.93646321937,3194.8028291079668
6580,3030.122977386779,2440.400555002525
6581,1887.3207088014512,2100.303355823657
6582,2907.7175245629733,5309.107374859102
6583,2247.854084473982,1877.8677061348728
6584,2553.3451430761493,2517.2358925229055
6585,1695.972555860386,2036.0124408883894
6586,1915.588173119751,2468.0266365662033
6587,2403.616744061037,2827.9281510498354
6588,3839.741465110539,2872.995325375257
6589,1955.3229610415506,2553.686182107528
6590,2801.4681576129346,2987.6424769345494
6591,2833.4138298399366,1876.2349804923092
6592,3991.467028048403,2102.453930529423
6593,2685.3941563214216,2195.585384754696
6594,1797.3012044065927,3791.343417992666
6595,1807.7653848714724,2276.027590413231
6596,2103.2090115505475,2368.4107883742636
6597,3256.1751813194364,1972.1272704316448
6598,2398.6719957633063,3371.6728454655627
6599,2877.331285457122,2073.7307709869433
6600,2512.1039133675627,2190.891381362479
6601,3309.4782548777443,2810.1486821906806
6602,2166.1745137421954,2374.1268661769855
6603,3202.1294206708567,1993.1241584710667
6604,2193.1739899084196,1888.5050043142114
6605,2571.840148925332,2335.6867791870714
6606,2387.282949914006,1919.5489544323984
6607,2288.903453115129,2058.2640685353845
6608,2260.905690785746,4153.871461917485
6609,1655.157240961657,4035.048912090026
6610,1653.5846034152237,2176.840397426439
6611,2279.5267089565523,3369.6599561096928
6612,2979.1507489372425,3392.2906802868283
6613,3048.662770627497,2049.9752030448662
6614,1570.4388894059248,2144.778887728946
6615,3568.680772827301,2301.964926467358
6616,2993.5019397743945,2390.407586396769
6617,2157.784592344211,2896.4114616436173
6618,2018.725175380717,2525.552492977137
6619,1351.2302324757225,4924.737097612497
6620,2277.967906031523,2451.409105855393
6621,2329.8262360604913,2653.4389162145226
6622,2891.7490547740463,2452.4960339421555
6623,2274.897298579119,3189.7785890659347
6624,3434.8489871716683,2076.434057581976
6625,3159.1445782210144,2628.233775270134
6626,2376.57406601388,3705.800075698981
6627,3389.6732411042876,2410.671896821698
6628,3203.488252559148,3100.6734666891352
6629,2637.266808850278,2285.682497588362
6630,2400.3986302196063,2417.10558459763
6631,4217.196367040871,2593.8246028108365
6632,2667.821185520962,2045.543856150382
6633,2247.014481838208,2217.532474004972
6634,2578.8281886471104,2127.354328713299
6635,2322.597902062219,3342.5398621165295
6636,2300.0018590749073,2987.6424769345494
6637,2310.0183617762737,3190.7934188065
6638,1764.5792839589797,2050.101270344586
6639,2537.427465272704,1975.3820257583288
6640,2173.457755453911,2218.5524487618486
6641,4306.211239526291,1926.674588131536
6642,2138.943055725045,3987.872248503861
6643,2571.797460792981,3121.530061051391
6644,2887.937115795187,2114.2089052120077
6645,2299.170017747433,2478.562337155571
6646,4086.034217166327,2073.189986058758
6647,3328.0449792230297,3425.2076111836736
6648,2223.5910768656377,2960.1878575949167
6649,2325.312203722549,2838.826711480252
6650,2406.3473461449385,1924.0538845320782
6651,2399.1221564063753,3594.370726481177
6652,2034.5051845297098,1890.856537500429
6653,2350.6478453755694,2676.2482767169595
6654,2696.8084634194447,2413.3571626264775
6655,3053.5801958223,2970.5513974781898
6656,3149.000222814973,2106.5963548001905
6657,1974.5308807120032,2079.0306584509426
6658,3403.8784992460764,2269.315585973097
6659,2621.196203098896,2497.45519718
6660,1890.3307833804909,2755.0218495089325
6661,2840.5540234487175,2191.748053566832
6662,5104.202206203635,2239.5848299156096
6663,3021.9747617563894,2346.9058154061217
6664,1926.6934487734684,1965.6707197782548
6665,2418.176965796687,3846.882885832262
6666,2606.6683046643343,2277.6638788363025
6667,2061.7583276247587,2735.5065157780973
6668,3067.647167570491,2020.0985344120666
6669,2388.101136736032,2805.182943086627
6670,2780.0942525318005,3662.8326396548205
6671,3078.962646455307,3325.2251980701817
6672,3066.354099391752,2728.117943151866
6673,3073.673031647328,2523.4647016051704
6674,3925.327376051653,2358.916649485446
6675,2243.7957876909845,2334.6165322159823
6676,3204.7907905413344,4209.837650515392
6677,2784.8895016452834,1990.6716046109827
6678,3834.3349901215656,2315.2634090716842
6679,2820.7650015396475,1964.0936795609637
6680,1874.1021223175746,2979.133522283743
6681,2317.4244259518546,2183.905500411688
6682,2419.778843415058,3037.1236296136403
6683,1713.7350648290333,4516.2027913323745
6684,1936.3623026333667,1789.9507951542687
6685,3436.5623124942945,3181.9510143122316
6686,4451.773430608144,1803.0286360907078
6687,2966.4582431861604,2085.321528589144
6688,2141.5044818264423,1958.285554705605
6689,2268.1071210893783,4299.65932400862
6690,2079.0640398148744,3286.6155148425833
6691,2694.4541899436504,3190.0729221447627
6692,4132.709637949274,4889.50693314134
6693,1940.2043722087435,3723.0253527964646
6694,2374.9269599045256,5261.099824160864
6695,2305.18290672513,2318.344947818473
6696,2094.1062006728384,1602.5839280249465
6697,2235.101619617006,2282.7665247368773
6698,2499.302638331693,1845.663872213884
6699,3003.7554569884633,1944.4615860614963
6700,2154.974578276048,3815.322448702468
6701,2671.0503831149595,2555.1752382500463
6702,3100.1115398672364,2166.564887320613
6703,3216.6152864029227,2329.953433157911
6704,3246.164933658899,2086.561792195904
6705,1951.6855639475814,2694.4393286472605
6706,2780.5353836369873,3120.9949258818515
6707,3870.347097892351,2176.020173943026
6708,2181.5334126826706,1892.7898570338045
6709,3042.8106443880847,4827.027219064429
6710,1978.3276138968765,2001.9142394111448
6711,1994.203219512435,2948.5189541641676
6712,1522.5380332361262,3375.707204011333
6713,3683.056874169694,2805.7506451915524
6714,2139.054611152858,2493.8266301988037
6715,2175.594702801859,4625.658859600092
6716,4080.837245309838,2506.2034183487835
6717,2477.7260686121795,2106.7238434543806
6718,2357.5980365552646,2490.6250307342093
6719,2017.1616760605725,3733.297480012187
6720,2294.8710616593153,2000.4822071828949
6721,2660.506917453282,2569.3629664804143
6722,2396.2202757776563,1950.7956205239188
6723,2782.6138562680394,2846.349253948303
6724,3205.06148178376,1946.5236847975655
6725,2172.315555654853,2848.4740464652677
6726,2097.8316842563777,6032.842891631293
6727,2586.3527591838256,3201.203486733066
6728,2070.177359524808,2042.9465380774764
6729,2670.9352228810926,2198.800658725555
6730,2500.3952638209444,2584.1360273830524
6731,2138.3261556695056,4650.414200551103
6732,2382.4446879429697,1887.17305696213
6733,2299.3381617662817,2175.0942287313164
6734,2263.5181905329882,3270.504431071503
6735,2788.656472283577,2626.085342673964
6736,2197.086428097238,2797.5773424028007
6737,2056.4939662382,2884.7580923303835
6738,2179.368041825881,3167.4481389042544
6739,2545.0143533157166,2350.900184329278
6740,5475.866256688562,2515.7625738244524
6741,2746.322468997557,3437.113332411983
6742,5742.049252782324,2537.5455434122846
6743,2890.361923133049,2055.3570070704895
6744,2398.044613245805,2352.688615224343
6745,2357.906528647403,3017.7445932357923
6746,2308.8717761466405,3044.5569436007404
6747,2327.126144150438,3085.7605002929035
6748,3206.1024204454925,1936.9355641878778
6749,4704.041592844942,3373.820374052861
6750,2225.6956067234223,2277.2578743710274
6751,2025.5774503123152,2388.4061506255152
6752,2601.613456696773,3221.423629332029
6753,2346.9107969291513,2352.0243454867036
6754,2705.0689373142122,2214.9498573448586
6755,3714.753451161399,2268.3257302718644
6756,2293.968559099175,2404.0764128920046
6757,2807.54336485852,2224.661449566899
6758,1950.4841203326334,2621.23318675043
6759,1646.8350085615477,2208.3000810858593
6760,2396.6789798234527,2460.4859962235487
6761,2365.9198374662033,2169.925063001275
6762,3133.599380871648,3093.451084193284
6763,2550.1749974136724,2386.690007593982
6764,2363.7677225582806,2429.9353991963526
6765,2506.091997949785,2934.6206588583295
6766,2373.834946798625,2753.0823626413694
6767,3391.5364697773593,2397.306351838656
6768,4696.637743409949,2144.756875067135
6769,2360.6178813584975,2144.756875067135
6770,2724.9752519132458,2673.314016301524
6771,2699.334210575717,2846.0042801740165
6772,2555.3329406084003,2680.299692653056
6773,3041.2672384032758,1787.5124448819374
6774,1909.8310802931885,3428.0225537156775
6775,2245.4175037051264,2349.777510567824
6776,2218.9651929416536,3205.447265465567
6777,1607.5732114189318,4077.401627367206
6778,2809.1421315962375,4478.27825535198
6779,1890.5767900038484,2966.4864842328193
6780,2510.902715248804,2570.431816709969
6781,1835.0367683988509,2526.575747164927
6782,2040.2217796099749,2169.881080624912
6783,3987.7087058249094,3094.5433019048496
6784,2439.226905239496,2315.033651763666
6785,2678.5982399197187,2157.6963912846736
6786,1899.9160124132643,2214.7080337547513
6787,2464.874043090865,5644.238911158236
6788,1642.6475060844057,3881.1447862028263
6789,2555.0842734647576,2749.269006604149
6790,1959.6791723164272,3463.1188784082347
6791,2346.695207093683,2204.4785177533113
6792,4213.354813208805,1881.344843308982
6793,1840.6547536284995,2234.819606742963
6794,1699.2612982482472,1950.9542752916877
6795,3647.38882583359,3243.637688882517
6796,4320.907182964761,2261.659469443297
6797,2327.1224909853304,1791.7204174814833
6798,4052.0074355231463,2251.8743353450855
6799,3455.0569689417644,1970.330571942935
6800,2534.9539837653283,2552.622151985471
6801,2264.506276524213,2790.971357875301
6802,3113.4373299385916,2186.0838049226645
6803,1952.1325210937257,2186.0838049226645
6804,2037.9585447844336,2473.443558493915
6805,3597.954390908141,4378.5467820880685
6806,3600.4743569198604,4152.391545046939
6807,1841.0511231130051,2720.564682934847
6808,2429.5569740277247,3153.8347826649783
6809,2664.883645866272,1974.2697955874323
6810,2095.591139800267,2187.4683860563964
6811,2181.6572277081655,1992.1924726987413
6812,3031.9583425448245,2062.4664202515028
6813,2213.7618499042624,3015.77064212775
6814,2837.5317002217594,4695.582993190056
6815,2937.162863318604,1895.231865491482
6816,4365.228881913686,3935.289433738131
6817,2411.208709405515,2411.198983083917
6818,2567.521401007076,2273.1663065625667
6819,3504.0620632635546,1798.5374403654907
6820,1906.7269004097536,2205.2985514280144
6821,1780.816232631958,1625.8050610334617
6822,3880.879185591588,2899.602457094592
6823,2590.7668660828235,2282.3432133942133
6824,3639.9631601163815,2918.8650936097447
6825,2018.3674029052017,2047.152916969403
6826,2495.045084115306,2057.525730066895
6827,2139.1341540280296,3225.5376030559555
6828,2654.1892810673858,3094.2283701714255
6829,2073.3029236221887,3340.793806606681
6830,1993.6448195095672,2260.038598759244
6831,2081.6128342765646,1994.865364826972
6832,2425.934102144518,2092.534859758261
6833,2288.0232559640754,3155.0668671259946
6834,2676.1449987181804,3248.383100521612
6835,2073.063628699426,2882.5917795001787
6836,3134.751126661513,1987.245301136445
6837,2054.6436084090024,1840.749794172039
6838,2848.8784035889153,2374.754657818452
6839,2333.4535631001877,4867.761565106875
6840,1932.1031953294473,2345.2748364748704
6841,2490.922722844346,2693.09050850508
6842,3325.9063290952645,2120.205530142178
6843,3309.7314087666878,2803.413580089776
6844,3182.5776640440745,3431.6773598670093
6845,2657.2410443409326,2123.3762725130005
6846,3297.1229787527964,2895.8272291496705
6847,2419.6718747665655,2554.2249509841686
6848,2282.884284476071,3818.010730928472
6849,2051.635669433298,2518.9471541362736
6850,2158.4506661481096,3049.892225801482
6851,2310.820408580967,2845.294907664023
6852,1589.109465092679,1970.4220286375325
6853,2235.700669858377,2326.568886103524
6854,2104.4860434617563,3822.494801853427
6855,2309.309019906797,2912.045083370563
6856,2406.7189922424936,2074.9699645833866
6857,2311.652166122677,3033.9531665728837
6858,1981.0672812726707,5840.620041415622
6859,3733.7496484520525,2151.558668537355
6860,2457.539765301396,2945.8124656640275
6861,2161.1508163394587,5192.22224410903
6862,3826.4204966629086,1933.6139166844023
6863,2239.0956769168006,2435.485500504587
6864,1567.4882705520247,1852.634929140082
6865,2596.9509311373013,2952.126973597037
6866,2960.986815130567,2630.2529229903707
6867,1693.3829644644688,2116.81561380747
6868,2144.651268063112,2403.9333395912786
6869,2131.1630911431293,2592.2457887087876
6870,2791.334354027876,2724.0105427394583
6871,2074.8547884959407,2721.9322650250233
6872,2190.841955324222,3398.4870852675294
6873,2449.332810510816,2019.6537232755902
6874,2011.705853031523,2598.069796362088
6875,2529.2867047746304,2250.9433720383845
6876,2219.691035249898,2476.6538800393837
6877,2736.927020706603,3295.437822758048
6878,3934.041622911538,2774.970849523617
6879,2441.2228027946585,2932.0720076061334
6880,2580.5884343186244,3539.116739336794
6881,2448.6389560686066,2435.485500504587
6882,2071.5387360805166,2241.1683336865926
6883,1764.9505325637456,2366.5169782783714
6884,1968.315397160625,2238.7092049709
6885,3837.263216366671,3026.559204299888
6886,2330.976272649717,2347.328877472103
6887,2770.3010812285993,5881.902803457197
6888,2585.2462448436154,1922.5554218134462
6889,2325.7701151665547,2659.4001571149984
6890,3785.174084267873,3381.8436084491177
6891,4293.3218946163815,1928.9097488889445
6892,2003.997609346278,2047.7307421511832
6893,2671.090877579148,2907.5484682114006
6894,2194.8254645378033,2337.8299813363515
6895,2191.3331099343836,1611.13305168607
6896,2223.7147022868244,2971.871228304152
6897,2048.2348610304252,1822.7059186177157
6898,3347.710365519604,3121.9468122999074
6899,2289.705702597249,2349.50307130569
6900,1903.2017043430067,3872.820977811748
6901,2339.004082481656,2153.7214753850985
6902,2118.0136299328187,2027.4087902251388
6903,3637.6391883217,3012.813978973221
6904,2429.946398672709,2214.905820406606
6905,2214.0045693611078,2479.166645531714
6906,2245.415787048599,2944.741967892559
6907,2145.0589694422474,2940.782606004067
6908,3347.453123512892,2664.2258800888826
6909,3172.1258852681653,2038.7779490491826
6910,1845.2312932304478,1944.5166895502557
6911,1572.2525791325704,2032.1256874008948
6912,1945.5438081450066,2086.314216472778
6913,2407.7916708632224,2851.6250643011126
6914,1697.653420278978,2546.44432763319
6915,4240.155989083318,2184.8321464595683
6916,2414.969753374166,2902.308234433279
6917,3425.8555977526603,1992.0633079481456
6918,3025.995249245965,1775.153745355859
6919,2549.3972632286586,3080.5594108181563
6920,3454.93425898666,2515.163527698177
6921,2401.4978696122803,1826.7859176589584
6922,1854.4843326470311,2432.2342635802756
6923,2132.8526668126033,2103.3244763440857
6924,2060.9416023192184,2426.0417088693093
6925,1985.7868825669273,2934.470994159981
6926,2265.2747402407936,2117.2337498691213
6927,2381.9035667775593,2423.4519721257166
6928,1714.6776401079303,2050.4787207480817
6929,3443.752483357148,2324.4291364449678
6930,2760.1639743514284,3830.7027282384524
6931,2279.369431181645,3471.729544449051
6932,2868.6950069666195,3359.8824863533364
6933,2496.775231634351,3613.600643549477
6934,5348.704381849107,2267.9743339378697
6935,3330.8053465659364,5074.432500016462
6936,3537.82569960986,3056.161492483607
6937,2423.487669848844,1894.0255127070159
6938,2295.939651493324,2672.119259836864
6939,2555.6878897595097,2746.382948010855
6940,2816.53822279041,4913.918696871171
6941,2404.2146802536286,2480.6542789075147
6942,3324.560799247055,2480.6542789075147
6943,2383.112473725833,2132.19499590501
6944,2206.133248828896,2677.9197121033294
6945,2874.0733582685393,3664.652337892169
6946,2067.733272378964,2847.2720441716033
6947,2234.9885671789225,2602.925811480466
6948,3015.1498055654397,4122.204283322338
6949,2478.216630546652,3415.5256974675553
6950,3435.578734308952,3023.0295606056206
