,modelC_ridge_train,modelC_ridge_test
5545,2227.3213421580044,3160.074652249028
5546,1974.4586405135174,3334.7323105708506
5547,2566.433584356302,3158.7408383143074
5548,3313.93968314128,1312.2001645755633
5549,2331.3782626725765,2091.8708384919073
5550,2572.2774838384184,3576.7136590733476
5551,3910.5689731988577,2661.125467357358
5552,2522.124407703528,2120.07712054876
5553,3437.4110705249595,2028.0418744630424
5554,3940.8034719094585,2317.24936499268
5555,2185.061902639796,2358.6376590122636
5556,2879.1285218471785,4398.80094896113
5557,2531.9744483019476,2309.534424581653
5558,5969.809066013891,2718.54030229832
5559,2286.493019867251,2662.9674108920285
5560,2308.831013307866,2301.186106819353
5561,2198.9642961557215,2659.8200803244395
5562,2716.1244221957463,3095.5989436735404
5563,2581.8278703307838,3095.5989436735404
5564,2108.738957367738,2458.7804824188074
5565,4658.656395292657,2048.5253298386438
5566,2674.5423390255523,2332.226569597812
5567,2065.0917490026486,2189.237808988384
5568,2365.499850940103,3257.1905947489167
5569,2521.7863792029652,4171.961415992388
5570,1797.5439152889735,3954.526515753245
5571,3532.8214303199543,3619.4540075962823
5572,2300.9198941372047,2713.2873074196905
5573,2119.365281115369,2337.2318713477252
5574,2754.51984319818,1610.8900888343785
5575,3334.3982636197215,2439.579215601091
5576,5703.932927122385,2296.0104397127566
5577,2033.391577206907,3504.7613819241487
5578,2039.7961831193263,2145.2436239134076
5579,2172.982294992329,2624.0051336088627
5580,3693.1202247107262,3426.1346204958877
5581,2045.5323425360534,2137.965612185547
5582,3820.144304029774,2435.1684010389718
5583,2601.279058427681,2210.3375572487794
5584,2146.647994195929,1591.14486225777
5585,3345.1104346738803,2312.1979168159028
5586,2213.4281130761174,3139.9492729856333
5587,2202.3909081682887,2092.9975028820313
5588,1655.5627273726768,1701.3862108850105
5589,1433.2551799719247,2779.8033329319246
5590,2006.3140157400123,4137.986797537769
5591,2872.3638940165665,3312.2056926825835
5592,2016.3611571776496,1712.2841402233746
5593,2216.4858825858137,2298.153032911873
5594,1948.5636515261886,3517.292928213867
5595,2043.7597332270025,5388.740731849331
5596,3250.1910285333825,2456.9810397130145
5597,2312.720996855701,2954.979675313391
5598,2472.4831604677793,1631.0371318513992
5599,1241.5019572587341,4510.045155997767
5600,2093.2794449116673,1992.2695108588803
5601,2354.3176295817957,2986.9646680849564
5602,3794.201949011974,3574.1634855896714
5603,2328.940944358673,2901.913403319096
5604,2243.265801071974,1966.5707934504524
5605,1538.071941729751,2314.547727210746
5606,1321.75010840868,2614.4797371704058
5607,3433.913238282502,2767.9462664065677
5608,3229.3160273230574,3559.4175506590227
5609,4213.683196938402,1823.2565179819317
5610,2135.0962720630923,2502.964629564718
5611,2927.844279115464,3192.214082911665
5612,3158.581509023184,1396.1606293050081
5613,2192.231385141842,2775.241795686424
5614,3245.2037191840063,5045.200237035843
5615,3007.4232750013052,2141.311752122042
5616,1758.9862080228424,3179.4600366066047
5617,1701.7834502081507,1519.56200928481
5618,3751.447682285999,2101.023364827839
5619,3992.6650155288753,2542.5413659991864
5620,2445.8305801306374,2918.5576008488565
5621,4294.083833929455,1895.1554239430952
5622,1850.6049552442394,1712.92901855073
5623,2565.922185541109,2657.628837804916
5624,2142.2764139582227,3234.5176061761904
5625,1601.8319027514783,2168.6579902554254
5626,2719.862065732256,2456.9762292591254
5627,2592.339324964156,2683.3932560148824
5628,3254.873472634793,1969.7210249223942
5629,2030.2071385476909,2828.672995697572
5630,2145.405257282705,2100.0901655388757
5631,3932.605262882904,1745.2583468008775
5632,1845.0822365964277,1690.3777406439017
5633,2290.5549504224305,2885.8386524712782
5634,2831.794044898505,4170.392999011283
5635,4357.022545851929,3047.6566627024104
5636,1827.2188164999084,2590.865511901461
5637,3025.5216745644357,1995.6921974137033
5638,4519.942896183022,3697.4931034688097
5639,1824.908799940019,2531.6731051324014
5640,2427.3347529984962,1794.7386943602742
5641,2173.4984881654254,2229.864220124331
5642,3685.562049608227,4187.809820427741
5643,2019.2133829600941,2870.6442076421276
5644,2532.7392498512454,3631.5138449115775
5645,3294.459469851434,2316.578485240506
5646,2856.168808993373,1314.8778750533331
5647,2760.459688012097,3060.2261189542232
5648,2052.809718240899,1862.9559526005637
5649,2302.7090839583875,2162.772239451856
5650,2444.927773649823,1808.057594607638
5651,1699.8463682416668,3469.310817815437
5652,3410.631577301689,1568.275741711391
5653,2250.28532500364,2255.6738582052517
5654,2944.1696580500266,1685.7037822229668
5655,2058.1431776190325,3782.6815663509324
5656,1675.0431870513435,2059.5299345688495
5657,2847.8542264555535,1905.758328267018
5658,2890.786380451486,2553.3865116516854
5659,3128.48816756791,2445.8754802107037
5660,2112.2269229599497,2025.718149817557
5661,2767.681287413475,4737.99643198807
5662,2897.4998324482335,1602.9205915058792
5663,2552.2320503237656,2170.899133800621
5664,2840.5696274582942,2592.255880316068
5665,1977.6933652273838,1985.5502300519606
5666,3115.743018956826,2405.3988473792583
5667,2404.6200916665257,2527.0300459253604
5668,1859.861286446332,2300.1310019253624
5669,3532.035074184215,2241.900508872779
5670,2842.5024030075365,2770.751354040397
5671,2112.2549813964674,2825.1731466528863
5672,2209.237988420498,3056.4299447843
5673,1900.396652474983,5197.727958358992
5674,1941.024095832208,1892.9162518730711
5675,2662.9502779039594,3466.071598575099
5676,2161.6162774867066,1919.0670505406713
5677,2127.409201808181,2188.2348323622505
5678,3095.857408635564,3639.2949073954915
5679,2573.1875257031156,1762.9667998945395
5680,1748.9276487921757,1440.7089349632145
5681,2417.1501361408004,2142.3617907441603
5682,2354.771478208093,1184.1856310345152
5683,4220.373681993045,2720.4372242559
5684,3189.589047342264,2919.685575789005
5685,1917.2663257541085,4553.476695026085
5686,3431.924770936569,1972.8564734649149
5687,2340.376331548376,2619.178125301737
5688,1930.4162874406845,3050.6560025853228
5689,1871.0554549275346,1927.5222971945163
5690,4055.218295648546,2576.5847078914717
5691,2531.720709712567,2891.6482300542875
5692,2957.1680779941516,3710.280279188427
5693,2614.5957964753907,1790.729984781293
5694,3558.514833699506,2505.864941820105
5695,2653.2598823622293,3033.489193865959
5696,1995.9195758199678,2531.019062232204
5697,3171.825551848383,1805.5236738823783
5698,2440.1823198015727,2508.46533764341
5699,2649.7424561417492,2711.635343038002
5700,2011.5607832757353,2133.1226272238005
5701,1944.3502410086692,1949.6171156436717
5702,2153.77389539481,1624.8442520981325
5703,4790.159392925254,2697.139113111306
5704,3725.3575454234006,2242.170957503068
5705,2956.0103038418865,2336.6383315469816
5706,3086.5539296217457,2277.887978531558
5707,3121.9275194631196,2557.942565310568
5708,2350.028144366638,3775.659163619706
5709,2037.2861492054908,2711.635343038002
5710,4441.814012000099,3151.2828177525694
5711,1747.6719879053962,4909.776727817536
5712,5179.721015085412,2247.088598270731
5713,2753.5760693457414,2195.5114996898665
5714,2585.7802411252896,2984.8774974932708
5715,5200.610273893488,2180.789915800175
5716,2062.9843108250448,2084.976707037823
5717,2329.209010456619,3337.343841242491
5718,3050.6913334999845,2681.7364388788787
5719,2609.3369981764863,4288.850881493576
5720,3509.1916258347483,4023.177089505463
5721,2782.8411461811575,2684.5939034344237
5722,2579.6411411308186,2815.042418382326
5723,2285.4550174883084,2141.7394033803475
5724,2478.307056473548,1888.6477939538113
5725,2421.685176218546,2390.6715956598136
5726,3022.179638662329,2476.084389536361
5727,2292.649577515728,1964.5197338584578
5728,1685.5912052726235,2530.640760963967
5729,2649.3511312800038,3706.6516757780037
5730,1815.2582428156188,2540.709871770302
5731,3000.042510430688,2965.1230433744086
5732,2768.76457281919,3030.331198110832
5733,2188.680091449506,2409.8322930611203
5734,1608.785629972011,2869.403945674961
5735,1760.298188025526,5311.364871615342
5736,3123.698793654265,2178.3490345648906
5737,1986.689318817532,2743.550036016738
5738,4637.071542235782,1833.929860684758
5739,2405.9757535040944,2182.187344639459
5740,1986.8723887181036,2075.7785612915627
5741,2603.5409069012703,2265.449734705605
5742,1537.9046462447295,2169.6503623360295
5743,2548.510270962307,1491.3910999780717
5744,1242.627677840855,2547.161586619174
5745,2612.2258311840496,2419.373463933148
5746,1648.3007349302634,2588.1348739679825
5747,2312.305849380859,2263.53506217249
5748,3903.6882764590646,2586.547895264953
5749,1931.0918849326542,1462.6408601110807
5750,2955.57381793276,2387.426611790176
5751,4166.632174754905,2053.88520303083
5752,1856.4034102796631,2370.303536511409
5753,2235.862990250735,3108.6434820855093
5754,2382.346719415476,2858.269285605166
5755,1708.5163750706488,2189.7862946136024
5756,3128.2704877069286,1862.8237225850498
5757,2118.773914278224,2151.049601494228
5758,2814.2970709136944,2180.1706544767135
5759,2262.7607381625976,2851.7717774744565
5760,1608.4178170221223,2294.422848752649
5761,3462.088338647909,4042.044430343097
5762,2743.9266411964304,2242.759058472714
5763,2045.1482270481977,1377.9542893548125
5764,1959.3610142353277,1494.9481922241762
5765,3688.15926439015,1904.1847832603155
5766,1592.1106865677414,2306.7656841309886
5767,3818.7015342029904,2579.4484533723216
5768,4868.1427610596675,2950.417343931025
5769,2093.6254557164843,2420.4920176309633
5770,2777.4029336568706,1786.4093159655517
5771,1922.9552386289602,1877.5411276740683
5772,1800.3919739356388,1736.3658922461732
5773,1764.3832113646927,3201.1491581682194
5774,1808.7080784604173,2404.6664824653576
5775,2311.9963236805643,2181.7729705370393
5776,3638.851600309601,2223.0056342780936
5777,4778.771315930862,2176.3223363695643
5778,2127.2687074972805,2176.3223363695643
5779,1364.9334217125383,3427.225216167325
5780,2180.653916095598,2742.2921301376605
5781,2441.6042659809273,2273.421203144419
5782,2806.5398750742565,4009.19647681687
5783,3182.2977357023656,2153.859838554872
5784,2586.880737218076,2431.1849727618473
5785,3005.9151960114077,2641.6827594689576
5786,1816.5276086894114,1818.4498243832022
5787,2364.3909440250895,2344.7885196769603
5788,2614.7006073420403,2451.322015856855
5789,2614.1854506604195,2053.2937608215643
5790,3048.293461662665,2090.0627384671834
5791,3030.0808893476333,2368.9542565438946
5792,2539.5000358907164,2814.0890044813723
5793,2506.4122752063404,1891.1810451889742
5794,2691.529823197113,4966.732385749072
5795,2207.9585196999865,2253.9073849347687
5796,2120.398654131028,1777.4214524938984
5797,2293.960913774206,2046.0888000350358
5798,2237.9506478944477,2374.737956773231
5799,2107.6799646871455,2902.614267879993
5800,2821.021371155801,1728.5859507444613
5801,2666.9778502385107,1471.8182886812538
5802,2154.4425852728405,2053.157288818249
5803,2412.9779978774277,1862.100369034618
5804,2420.3237343714018,2427.0256855131215
5805,2236.3634301460993,3272.175805318076
5806,2404.9706443257287,3793.298062052014
5807,5196.31781064877,2316.0272016402814
5808,3023.325450185354,3516.9387693543044
5809,1761.3775910161671,1373.6507068806866
5810,2544.7885190161833,2358.239766976404
5811,3062.175778307933,2890.0587996406784
5812,3106.893844101751,3031.7061017416027
5813,3185.192196825149,1662.013410583842
5814,2978.315659133819,1334.378411916827
5815,2298.582443318554,5171.354644032882
5816,3464.4450104843527,5171.354644032882
5817,2297.5485822027626,2066.1717711118135
5818,2399.4755117966506,4590.495239924117
5819,1794.7911705270278,2810.7990044134594
5820,4388.568510447247,2775.1501197654056
5821,3659.4178473659485,2827.789689185475
5822,2784.6397068913493,1851.981168150172
5823,2134.1225478350175,2891.318875104528
5824,2801.2544604039144,3060.8848757809037
5825,2485.1007679347895,2121.9959863958234
5826,1319.218213465378,1942.2739033914845
5827,2079.7898873718214,2518.156897061502
5828,2737.6897271991156,3406.9932770826354
5829,3709.6635676055216,2337.9932830340194
5830,2274.9915205395578,2337.9932830340194
5831,3961.364728097442,2072.826409418525
5832,2259.5845205126016,5188.667261423444
5833,2857.180534828565,5422.524045951068
5834,2184.5678789627787,1453.642456160441
5835,2268.4879427576393,3110.730943339184
5836,2278.9252377371936,2499.0741186778882
5837,2774.5291617357047,2027.2386983117653
5838,1961.7575846946079,2328.2828029178345
5839,2820.141964536595,1984.666897461851
5840,2615.8816491004013,5384.839712428075
5841,3524.691950264403,1765.9743992559834
5842,2148.3058055911265,2318.7886831443093
5843,1955.3164359613643,2480.4690657540323
5844,2516.272390811155,2702.3235738012136
5845,1319.5466525059012,3060.792165480928
5846,2962.4217013394486,3972.3627400777377
5847,3076.089500267673,4604.644177569155
5848,2659.1241740665982,2689.1798923305723
5849,2583.7719212134884,2212.53902916471
5850,1673.4222904759254,2950.080932104829
5851,1990.0605508142885,2967.773933559189
5852,2297.0889758544904,4749.664000468048
5853,3184.1627891066364,3133.0965014383764
5854,1694.565674088736,1646.1308422392115
5855,2365.668472201509,2630.7945880120633
5856,2517.5385264863653,2393.261599505592
5857,2246.8153245592985,2709.8697279437065
5858,2296.2852076187314,2793.035696359811
5859,2327.114129991588,2210.7040227826933
5860,2234.6018546128507,2197.097730872688
5861,2277.9935904039626,2108.78298604881
5862,2982.090626560787,1903.594865735749
5863,2135.2967221846575,2124.1540981115554
5864,4833.053686669348,2735.1710378571674
5865,2050.2264696579637,6054.8183351764355
5866,1730.564267919893,1829.907719233343
5867,4235.849280003915,2316.714414266232
5868,1951.94265633702,2305.0662850035633
5869,1801.3830277864945,1517.7206020215356
5870,3086.899427024179,1813.5451458992763
5871,4256.0982057542715,2908.9437958725516
5872,1804.709420384705,3723.476826813684
5873,2529.2735360523134,1735.9689653795201
5874,3433.991595977681,2682.923293006267
5875,2354.9343491944264,2123.6720989459536
5876,1660.3170774553935,1918.7848358371418
5877,3084.7318103878,2088.230203277003
5878,2182.4104081403,2430.462777565789
5879,2431.944920667392,2324.7866932839
5880,1935.1357260588372,2942.659383955403
5881,3214.874404013555,2187.9027614038487
5882,3010.675305786358,1465.1563497545187
5883,2054.0175438147508,4824.538721234132
5884,1770.4505597198738,2658.2915795768868
5885,1925.735393699712,2634.326669177996
5886,2472.8581937957856,3833.908446188737
5887,2808.7476290074933,2170.8145576041
5888,2495.9760637841646,2571.5437151486776
5889,2223.6080574983102,3603.2034961085506
5890,4875.538886600012,3422.143361986061
5891,2234.7032248923842,3805.654803277891
5892,1904.3390568424857,3239.4148063741586
5893,2600.8251496798434,2153.8120716452786
5894,2699.4296357773437,1480.4287428019206
5895,2138.823170262198,2123.5469522199655
5896,2488.8260574146616,1984.7860942146624
5897,1798.2469105853727,2033.528145748195
5898,1687.15913880128,2117.4793319736054
5899,1553.6648518940838,3325.987808215642
5900,3710.1974154814025,3263.5016260680036
5901,1860.3714612701397,2098.1994380751576
5902,1623.710699546561,3073.853942463061
5903,2604.399037542226,1826.1717736098508
5904,2415.4416662380754,4174.803625719036
5905,2206.113336350929,3084.3098099795325
5906,3101.0158701042656,2084.8526940061456
5907,2783.68911971563,2634.5334613569053
5908,2873.056654952198,2358.818183952574
5909,1947.213297910218,1889.0373981749387
5910,3389.9149909759167,2076.3636070766356
5911,3036.7103819811855,2169.403408967914
5912,1745.1307072174804,3101.761059278391
5913,1872.2746409586075,2517.88910703075
5914,2121.592759786213,2814.8970090443922
5915,3066.4170757572547,2802.206288385227
5916,3755.7592930714272,2651.1896864612836
5917,3070.6410264811275,2825.9716288659542
5918,2203.1623114584713,2272.2165165728234
5919,2946.828401691169,1470.616300516038
5920,1665.0668210087479,2469.9743699139503
5921,1291.6627508407591,5505.0825239629
5922,2040.7689436721607,3075.654602267447
5923,3724.807620854775,2921.032423488372
5924,3880.698384215477,2190.1155875543054
5925,2511.7688488917443,2735.865398572889
5926,2469.6853399611136,3335.99211765323
5927,4127.688513224977,3517.4699399682554
5928,3091.141121367729,2434.3274292689716
5929,3314.1688007216035,2325.3213798713086
5930,2421.0697987432313,3188.995797662821
5931,1801.300091648707,2886.1805677301604
5932,2979.6098233442185,2275.5227231213266
5933,3208.627326539761,3411.2456199949847
5934,2049.112474835685,2523.190873589244
5935,3241.6870416190227,2841.8908504406236
5936,2072.7121144479797,3266.358712186123
5937,2440.8838109990047,3258.01958525401
5938,2335.984436021376,2852.9889419568676
5939,3001.2304619112024,4035.3522929853452
5940,2439.942226011461,2508.8718191765734
5941,2675.846764195306,2943.4366616960224
5942,2396.7811594331215,2422.0986812531114
5943,893.0102535699734,2957.387952100803
5944,2586.156918569647,3398.4146095939454
5945,2296.7752312310336,2674.044310499878
5946,1989.783176289121,2508.8826906763343
5947,2033.6632427525462,2485.843778675734
5948,1941.05714554388,2475.1324286334348
5949,2592.454645448277,2079.717285361641
5950,2164.181100122298,1706.5849294714403
5951,2701.885869005545,3098.485961132317
5952,3046.103783689816,2663.7147610529987
5953,2275.7053668486014,2002.961877242427
5954,2284.4287939976634,1657.34235046721
5955,2189.495970666588,1777.0777383870668
5956,2022.0133921313918,2989.5321402975787
5957,2130.2927921639025,1612.6943467816072
5958,3047.804855634969,2491.349107868806
5959,2644.626742291061,2792.698622054325
5960,2238.784527650684,4519.3387344604835
5961,1849.62367203765,2489.228148868851
5962,2449.6756474101126,4745.794852311298
5963,2354.345669595124,5849.210922892613
5964,3439.6320884358975,2102.1782719516746
5965,2727.9165891058547,2180.78596486504
5966,1848.6607766660075,2048.8610511702027
5967,2311.2878884976853,3291.7176440217927
5968,1938.4071168787395,3585.131392107121
5969,2069.2975854672823,4760.476623328336
5970,2380.9365043883945,1779.0467725173992
5971,1199.0897501417812,1925.2030821329893
5972,2533.9920703288562,2032.7750464960077
5973,2440.570781565258,3190.3456012816578
5974,2704.004349789454,2384.9866837880363
5975,2197.3318037849244,1349.7856618568162
5976,4353.283155528119,2789.7580588214796
5977,2264.3047333923173,2268.6063701120247
5978,4120.290281841651,1627.6296614392468
5979,2680.160207093904,4610.1084695859345
5980,2456.767171433204,2000.6749735503868
5981,1941.7398178962499,1873.7647737831517
5982,1533.3236308764083,4126.976481657139
5983,1959.6184286476869,2603.1954829305
5984,1881.0583222836083,3229.7999424407362
5985,3257.613436673139,3262.733058060291
5986,3275.2192368366505,1575.546243108219
5987,1971.332183855347,2447.058305999144
5988,1924.2296264876063,4181.327474413132
5989,3331.015945791004,2321.491470553466
5990,3919.0291681389144,2143.736276550516
5991,4065.7215932878917,2058.2179321142794
5992,1807.1880013167179,2323.980798390133
5993,1919.9943561860402,2458.172497173843
5994,2247.6237708077306,4640.588147973895
5995,1537.4326149099647,4181.965847751812
5996,1212.4743547905039,2385.437639767099
5997,2678.180940254576,2229.592001404925
5998,3781.6018712393043,2290.0700261946595
5999,2354.865451040317,1449.6578577752352
6000,2228.9783234908264,2840.507412103979
6001,3320.2328659885566,1978.421811082375
6002,2287.249430216065,1564.7015728885362
6003,4499.705786787754,2229.7744144228127
6004,2803.0658108806947,2391.5030820223337
6005,3689.202487449396,3211.7877181994404
6006,3103.1584574763147,2094.261139091533
6007,4880.635027347345,3805.622518882016
6008,1836.949792242594,3805.622518882016
6009,2818.7166383359513,3805.622518882016
6010,2993.7194724900296,3805.622518882016
6011,3159.4398337807793,3805.622518882016
6012,3638.7600121325954,3805.622518882016
6013,2423.6944192008395,3805.622518882016
6014,3459.765785447358,3805.622518882016
6015,2390.389289443043,3805.622518882016
6016,1940.4774286200313,2681.3059506346303
6017,2838.0104961925053,2094.316445468697
6018,2374.2354318294992,2094.316445468697
6019,3252.616484549537,2593.5595272494274
6020,4865.7418701298,2288.916869393406
6021,2456.1231662650744,3314.0491554993
6022,3117.2249353012407,2216.010957397371
6023,3974.7294949617635,2262.633208374117
6024,2117.6669978144437,2836.9423031573047
6025,2028.1773710149744,1675.5997893272156
6026,1435.9812721944452,3914.9611555110955
6027,2494.7281204246046,2239.910823455287
6028,3451.948520014219,2496.9988580736785
6029,2708.6460837254963,4024.6107673854044
6030,2623.09270682133,2022.7467271832284
6031,2653.561174711308,2292.6722337477704
6032,2925.5451244547367,3990.7535696994382
6033,1785.9147927078639,2741.023864562502
6034,2615.3401448510604,5431.411688311984
6035,1955.8997118080656,2661.4662994942128
6036,2149.2561271617997,1810.248674944834
6037,2590.8612038244246,2381.531053485128
6038,2652.0667867303655,4368.615958492666
6039,5405.418183460781,3021.9416246540804
6040,2548.9283550359346,3177.3996110296675
6041,2041.3625309102215,2676.558521926615
6042,1927.4450339772675,3422.2767700497434
6043,2419.0789209021063,2813.419177723658
6044,1943.079454464866,2252.5519367955994
6045,1830.9882907675474,2212.878104065135
6046,5688.024115587664,2327.565037472313
6047,1723.97838660263,1868.8128110046061
6048,2154.3168690495936,1437.3837875107904
6049,2663.5452786227843,2661.394487446152
6050,2491.053865526511,4993.129038997674
6051,3204.4638876438785,2246.927633768501
6052,2071.398886351357,1334.8158448064235
6053,2337.76804228223,1743.2331671172033
6054,2744.135345346241,3023.074426722788
6055,2654.9703469610636,3160.192596653277
6056,2189.304587763308,2700.7096405901
6057,2114.5488611954693,2963.442394356752
6058,2308.8308771482543,2538.4953867105223
6059,1996.0444726091425,2139.5514952791755
6060,3088.3590078859024,1717.3669015890566
6061,1514.5059693167152,1416.4752206884364
6062,2222.148801918039,2286.0821529588306
6063,4076.954536925472,2349.9432928441643
6064,2016.5374514032655,3097.460345837439
6065,3040.621388124472,3662.65966862959
6066,2266.372494328806,5103.746807666077
6067,2287.5167039322637,2036.6634544455235
6068,3056.3802249686278,3987.684958527637
6069,2831.0031636823696,2791.020161440897
6070,2438.0347649813316,2734.253517133864
6071,2147.0206036081327,2448.198826602723
6072,2806.4466770191584,2267.91165409306
6073,3082.506227022703,3874.773493094343
6074,1722.5305961905578,1928.2488791360433
6075,3495.8135963150935,1618.5346807238586
6076,2158.292816317206,2713.762727771353
6077,2589.588595139627,3406.4818973413117
6078,2429.5663128210244,2367.6540011400766
6079,2124.2507746836955,2501.777687137542
6080,2754.6778756771737,5043.7628124367075
6081,4608.347784414908,2868.5292010662297
6082,2906.2932163430564,2500.108644229632
6083,2189.4877654474926,2055.027559175305
6084,1760.9227009457848,3130.5206468311458
6085,1993.1577755679805,1367.686714497702
6086,2203.247741901135,2072.9827343190964
6087,2175.0719541570047,2671.9958334992884
6088,3441.4576788122395,4385.550541178437
6089,2374.330722807386,3412.778321021008
6090,2925.8871316905097,1960.2112148769243
6091,1826.8792951488165,2534.58072965267
6092,2404.2830727901846,2760.6824521332865
6093,2343.2815265862246,3077.6658318092286
6094,2175.187244578815,2447.5529819790604
6095,1872.9948065819349,3107.598593989341
6096,2563.5469537367744,1957.175733864362
6097,3820.423564956312,2090.282386385338
6098,2657.395873637975,1663.1619045120983
6099,2579.430751139319,2742.3258007379554
6100,2701.035028708453,2851.6263925497146
6101,2442.0189247946582,3397.8711145394022
6102,2503.8552871492993,5058.732743289983
6103,1032.2626653602954,2287.334193639401
6104,2432.3984415164864,2224.1894664038196
6105,2397.375585506774,1919.9355263741268
6106,2676.0165365454245,1601.4988228087173
6107,3510.727646652735,2124.4358087560204
6108,2964.4893607765907,3596.2794281311353
6109,2166.812731857199,2823.7651248094085
6110,2220.318079467498,3617.6053473441657
6111,2565.709924102104,4342.393350942167
6112,3614.2663036927293,2011.7611392352603
6113,2905.2379097535086,3557.284333419599
6114,3658.8819614769077,4299.217652777401
6115,2496.408517741079,1519.3835823310494
6116,1734.9326707063872,1765.220503927322
6117,2163.6027863205277,3932.0050474957534
6118,3819.8108460740928,1544.7636714817131
6119,3494.489553697681,1895.3218431700675
6120,2588.3156686399184,4585.246422507745
6121,2434.3207710044985,2558.1644180193857
6122,2232.923299710066,2550.657800848424
6123,2158.790665015272,2901.4157058197607
6124,3756.9504203754113,2980.605807965918
6125,3749.679225834605,2375.0430523290056
6126,2616.337206370453,2174.078787589494
6127,2869.8331181317226,3358.2663363143774
6128,1646.1505569750138,2159.742780372165
6129,1718.5828338693125,2607.9835172742182
6130,2470.4274373971953,2378.4249270022387
6131,5002.097900307444,2440.35721035971
6132,2247.7010552917495,2616.748985194081
6133,3571.961894376949,2341.7617445265328
6134,2505.527780056396,2002.113072274299
6135,1643.9766693792549,2734.918447980334
6136,2101.9645780088076,2247.725906141589
6137,5926.96237894383,2626.993421979305
6138,2878.7792242355263,2735.9172647609143
6139,4496.469569679346,2331.6662783887723
6140,2231.0559075440447,2426.836002600265
6141,1487.3750474921153,1967.230193630295
6142,2643.4678296135617,1652.2693536201314
6143,2710.517459660714,1242.482965283956
6144,3266.6990849923077,1425.3046294253654
6145,2181.644943508453,1550.966664665746
6146,2265.9776394028554,2507.0175319721166
6147,1960.9908931671448,3178.227979397697
6148,2147.5984877010874,1776.109782849178
6149,2398.896117885689,1822.0721927421105
6150,2089.598804663541,2026.5962883587556
6151,2988.1210341920178,1508.8064174682936
6152,2412.969064876394,1858.1654614276388
6153,1961.613747723154,2831.4321833764516
6154,2468.7840811961246,4433.768154313153
6155,2257.8938895781457,1401.5019649087455
6156,1920.5242529541936,3008.4905080671588
6157,2647.424298765627,2403.9278481313404
6158,2524.706861830937,2380.9677094196036
6159,3884.128502026391,2568.3015715242827
6160,2381.8942999817646,3227.5112333676443
6161,1567.8376832734552,3835.12323114801
6162,2595.2361779740295,2418.999398551215
6163,2485.239098558061,2617.113308241487
6164,2146.3804507465807,2922.4436846812305
6165,2417.020313681639,2852.1852575883404
6166,2611.9968101188715,2555.4935808132905
6167,2801.1498926186346,2672.3355830871865
6168,2048.905604354755,2321.7455634880707
6169,2001.7339164798927,2296.6251372198267
6170,2439.459411295437,4979.637011176729
6171,2005.3675085580442,5114.856974054899
6172,2296.0811367214033,4000.3198186559566
6173,2075.7134351453255,1810.2643056700495
6174,2649.2282387625737,1751.9441878160856
6175,3114.5753455385093,1463.9249875305675
6176,2421.7597519467986,1652.0528780627033
6177,4947.417994048032,1952.3156243383696
6178,2306.2281188763945,2105.5694457440923
6179,1798.7883250701125,2222.0231485990034
6180,5582.445756584741,1999.2148147681241
6181,2533.0600919410367,4629.736080642167
6182,2068.9925423477807,2205.701373758597
6183,2055.3990263988917,2929.446250957995
6184,1815.810362074386,2199.371786091284
6185,3821.8347662525475,2263.155468101149
6186,2054.649367682459,5335.636332270314
6187,1708.5529863726217,2513.8391613791
6188,2062.01176187586,1823.0523877412008
6189,2571.3453973354904,2367.075935660233
6190,2809.79412534664,1125.2256947555607
6191,2327.6799038667896,2259.3603536223527
6192,2023.1674624014204,2271.536525865573
6193,1947.1668773650863,1777.7528266086174
6194,2452.0150083682884,2982.3565356872086
6195,2117.833479392761,2800.1623627513573
6196,3444.45670478915,1247.5401385258797
6197,2388.0493445004026,2092.0621462554213
6198,2318.1017378629513,4636.718911427791
6199,3490.8393465311638,1570.4452228719626
6200,2552.857046626431,2224.3858600916124
6201,2707.655695518002,3933.104572235198
6202,2089.1774202886754,2845.481077621451
6203,3080.1366197336793,3406.100409263854
6204,2706.831105519447,2142.159942178362
6205,2337.6837434963327,1626.5002539958052
6206,4615.687467975311,2826.437930728838
6207,2505.786666100775,2385.8923721661854
6208,1249.4761747054577,4320.042857175106
6209,2967.383978639569,2188.4943515950918
6210,1443.8327481662418,4979.503701690324
6211,2062.8523736964567,2930.335978324064
6212,3680.6559187678254,1467.7314062820699
6213,2125.6453020462277,1876.054658861295
6214,2777.546159368429,2411.1731358736324
6215,2160.1942929257366,3610.5120502678537
6216,2804.64684492506,3156.99249639148
6217,1827.4992942169326,1976.6017666802268
6218,4627.230348260589,3210.6083601047576
6219,2303.026317578362,2212.1394893480656
6220,2848.385764068082,2630.074908631729
6221,2530.68044150167,3151.072662549086
6222,2205.6019594551058,3954.060903173294
6223,2126.8076267769366,4246.803325774583
6224,2814.156704203539,1759.6013095623632
6225,2250.966185503534,2604.7429678381473
6226,2183.1135121992797,2948.3042955921924
6227,2785.6834269066694,1575.2311652807955
6228,2811.389574757281,2118.648359119019
6229,2881.7868451235454,3977.0808088436265
6230,2668.608356213991,3009.96184860716
6231,3012.3836733551097,2383.851002528576
6232,2063.1198702454735,3352.676690040601
6233,1647.5668952075362,2500.597509636728
6234,1945.25420518948,3346.941097113226
6235,2187.6764867236116,2320.0004597337174
6236,2351.6459593233226,1956.2101387439561
6237,2914.5680519614248,3365.1666545632843
