,modelA_train,modelA_test
7114,1803.1862801204288,2176.382953892514
7115,1875.87424764901,2585.302233873699
7116,2022.229192258394,3231.583963598342
7117,2211.4733628447902,2008.7092309738823
7118,1581.0201877630584,1892.8002435945891
7119,2816.658077697807,2643.3657449898465
7120,2427.368171310334,2516.354299107553
7121,1465.9624643743723,2116.845472316613
7122,2088.6388359321113,2106.298592313612
7123,2203.6840643168716,2196.4063328153334
7124,1970.5782219252637,2693.5328628132193
7125,2028.799418983894,5750.783034750389
7126,2348.9827053379736,2005.730255979693
7127,2314.3401764893683,2447.3899013517694
7128,3393.7293690855086,4551.168732044152
7129,2651.085584290767,1875.5941372864588
7130,2155.4425540005313,1835.9367959777744
7131,1638.690826688773,2707.929637292801
7132,1923.2572043780435,1834.6498969697095
7133,2326.9402984439416,4238.572078830791
7134,4962.519624419796,2259.6918904464874
7135,3065.262067046828,4091.074688608933
7136,2091.9651539108427,2736.8119249313168
7137,2239.9862228312513,2218.655717948184
7138,2321.7698937928617,2083.8000822740205
7139,3239.6902632285783,2059.473801034895
7140,2697.588476279894,2938.9673580842054
7141,2109.81433012829,2655.1577428554006
7142,4934.483852617175,4026.19143620235
7143,3740.174069882908,2316.368820020517
7144,3250.305877054851,1834.8525405968771
7145,2402.6594580577353,2125.2088128594432
7146,1806.4616374404577,2574.8255597819198
7147,1954.7892258774973,4199.336461487757
7148,2414.6472819304845,2617.546709045522
7149,2038.5428869242678,2750.7549176769126
7150,2257.5171451046126,3440.0237395271897
7151,2174.42394545206,2885.6852194899684
7152,3864.0619971258348,1937.1770639917224
7153,2494.4120588175106,3790.538747257987
7154,2034.4732095211311,3344.2224525328957
7155,2740.6644597712057,4546.934123433601
7156,3183.3755300324847,2520.7796254879077
7157,1898.6168013501783,1777.0226223409256
7158,1823.4234396567517,2061.0713680150393
7159,3276.2438736729637,2477.6701562812937
7160,1958.8504376742173,2532.854695979894
7161,2776.9295303156246,2078.1496028034576
7162,4569.062549281323,4403.179762361111
7163,2229.4930197317453,2601.3827932069057
7164,2055.0750466316185,3047.9661354466457
7165,2091.1042139138654,2326.4318874241785
7166,3454.779163215868,3653.8875847201875
7167,1662.1900469631637,4441.599395535591
7168,1547.2147937647749,2354.8954578934768
7169,2169.8959137916527,3239.375700200014
7170,2599.241811092982,4102.074823033782
7171,4191.769064897251,3446.776036557033
7172,2170.1877846355633,3209.7607218218436
7173,2469.3439734764515,2382.186923770963
7174,2344.2774723123207,2939.9754150690037
7175,3350.549444415922,2201.9671350002513
7176,2214.0366488220857,3212.544999077851
7177,1762.9876313800216,2389.6132371773297
7178,2506.1801094096645,2296.5784419638126
7179,2265.800559841944,3177.768180534148
7180,3515.527795265164,3737.0858617126155
7181,3655.9437636977195,4641.843756910152
7182,2129.2123057928393,2323.0383823205643
7183,2799.152517739597,2277.3750131290303
7184,2347.1652985031374,2169.542615136733
7185,2279.433256055434,3000.5478381977955
7186,1885.5199039881668,1783.7026841081927
7187,1887.385862606723,2665.283563643966
7188,2390.6364869304402,2513.401673577656
7189,2102.161106149568,2011.5898688116843
7190,1936.2124898312038,1971.8496579211646
7191,1716.0865775445554,3328.2960780199123
7192,1742.6289918022414,2883.162981427004
7193,2341.4813182879334,5222.464143069001
7194,2217.1503602463254,2185.351024243702
7195,2294.5089523011266,4293.079342939569
7196,1702.764515559985,3029.3646040706194
7197,3002.6507085288335,2944.904560730221
7198,3236.39436382831,1845.5341618715368
7199,2448.953777065298,3313.6838061255125
7200,2701.3054542983264,2489.3007447593977
7201,1944.055710103201,2892.458674007096
7202,2960.154107862241,2368.3384817656242
7203,3107.152953691127,2548.497251364013
7204,2990.7350863303395,1859.910867242667
7205,2371.882212500419,3605.522918174896
7206,1727.3645658602436,3110.562843881765
7207,4224.247259019753,3199.3750761829588
7208,2252.997942157175,4927.025472964868
7209,4201.502557771223,2098.8111555229593
7210,2925.8826890535815,2569.364090614963
7211,2749.6819325475317,3261.737100032379
7212,2346.551860470181,2600.6809982029035
7213,2079.0235379833643,1975.2023324763818
7214,3082.297562831766,1976.4594303703464
7215,1937.4132533192412,2032.8458545153958
7216,4958.779851790359,2008.596054724967
7217,3191.8806388249523,2460.106678289609
7218,2471.5222215134295,2813.4542457743537
7219,3298.3926327169343,2663.7168701238397
7220,2078.083972137869,2814.471371235052
7221,2431.3683740244496,2604.1717039648233
7222,1970.1428822862613,2340.9942695277828
7223,1947.7997772723706,2250.959576600619
7224,2867.6971241338933,2416.3614170544615
7225,3691.08691650336,2289.575402916231
7226,3894.826915995589,1710.0440476661443
7227,1728.6319796537546,4323.552797521932
7228,2038.4374092765356,2700.8778450827817
7229,2464.649515911145,1958.1930363469141
7230,1440.6336462628108,3477.839645894766
7231,2084.932531150583,3739.6582887329437
7232,2475.9775005315078,2573.8574638144783
7233,1899.5978062185188,2607.581586300086
7234,3025.453528986038,2606.831989901612
7235,3543.8663365702932,3424.8130682433666
7236,2829.3064240804515,2080.699273706396
7237,2036.7740327205365,3767.0080569806896
7238,2286.137223264318,2753.739797868048
7239,2626.987853389352,2435.571204042366
7240,2933.8934697666573,2408.7256643738833
7241,2316.848743297931,2109.0297801532533
7242,2578.007372991715,2326.460789920023
7243,2123.8369154346265,4463.898334823434
7244,1580.5673326058454,3190.7695109404494
7245,5334.029253900137,2733.220373227612
7246,2639.6810077136265,2127.9999867498423
7247,2743.1963386380385,2323.744772940067
7248,3504.4423023875224,2410.48559221724
7249,3570.6841986356994,4850.019358297683
7250,2258.522409773971,3353.2189128848986
7251,3471.351743841701,4236.183107139768
7252,1899.8023783347899,2687.6850559353875
7253,5342.424897996354,5837.512687007458
7254,2058.026148783051,2307.4159374308965
7255,2144.8477246400603,2251.656405951648
7256,3471.9599414766876,2414.1674035581486
7257,2927.7655393305777,4861.723400238744
7258,2939.6102374718726,2959.674611758623
7259,2502.3868554349347,3289.9180958315146
7260,2480.236746448373,4772.174188959456
7261,2507.859603850318,2306.894053407434
7262,3289.1602907836777,3604.554315414084
7263,2175.891764359187,2119.4853002909267
7264,2337.889531383832,3899.5221598879807
7265,2334.788751516497,1905.4961369572047
7266,1500.4513150448029,2245.60722604873
7267,6191.325926950134,2081.9198527977283
7268,1856.897062698663,1971.7281968467782
7269,2224.022026444661,2412.3738886890596
7270,2345.5004603976354,2704.0858809249976
7271,2195.2190490183757,1951.7160398351139
7272,2849.958923714422,2027.1860211775934
7273,2501.1526044894918,2918.182447212657
7274,3595.3290714759178,2288.3481268218297
7275,2507.0834093823582,3142.7220199506332
7276,2678.695651544796,5524.003977585538
7277,3298.6528999036004,2004.913039340457
7278,2426.641593467296,3106.5339820683084
7279,2071.1082381760884,4311.876714116367
7280,2639.619840063065,2084.85317231639
7281,2447.7111652945696,1868.03230754059
7282,3766.4239844455255,2767.8997831781467
7283,2715.384209476242,1818.0599852986986
7284,4063.9396150883254,2434.908734401065
7285,2176.7286948841174,1813.1878469687072
7286,2468.613941894359,3320.3239245318773
7287,2017.2489580575834,1812.605125310484
7288,2135.374567480513,2422.137208243455
7289,2571.2059267175982,3050.4099944345107
7290,3487.9961818784686,2274.1641848401564
7291,2712.4913665835006,2661.276473754077
7292,2848.8804824228205,2168.373189008808
7293,2759.1711571698047,2177.909479135819
7294,2272.351744704238,3352.994998402105
7295,3471.335612662987,2018.9439608186144
7296,2408.9456678395427,3164.4575040484397
7297,3127.7416690088044,2647.4392299565284
7298,2435.432880693048,2526.6493079364386
7299,2386.619074705042,2076.597570488056
7300,2034.5595699761884,2467.027906691983
7301,1960.2259883713436,2434.741141222842
7302,2467.972649183069,2779.8940044508136
7303,2448.205716346907,2186.7879569429892
7304,2474.164179159679,2549.223662664868
7305,2507.817132583413,4660.7942867483425
7306,2868.02750464088,2769.28780759029
7307,2267.723838948003,3054.1732492673536
7308,2570.51791477979,3391.7668366672397
7309,2722.6195018595017,2225.0026263555114
7310,2642.1910592503186,3141.6646988765892
7311,1808.448293607773,2918.3158248810496
7312,2123.5557291205914,2428.321313853932
7313,5005.364277281442,3471.9630589003405
7314,2588.108602472611,2301.977773461623
7315,3161.4819004945084,2336.5935828306006
7316,2078.3841757300784,2737.817073209638
7317,2311.735835818968,2960.1482743601764
7318,3494.5840001666757,2824.8063639320294
7319,1874.6943762147166,4564.265009871948
7320,2153.527897250019,2246.984054457844
7321,1869.2104668050883,2112.914122935005
7322,1827.5036298357295,2346.0075540897315
7323,2224.4377601306796,2084.9712836242584
7324,3185.180894630634,3729.6412083790683
7325,3117.6080148240317,1830.1020917236638
7326,1969.6799642972383,2620.3515894885395
7327,2346.9484043579846,1730.9259826303994
7328,2400.7824853241927,3093.831477506167
7329,2189.579507737342,2380.4657649631044
7330,1838.9666582206676,1987.8761142753854
7331,3265.6456581516295,2479.50674236978
7332,2458.867908550006,2456.213026927407
7333,1733.7643861394217,2915.5462512921226
7334,3536.2977807863945,2802.325478141872
7335,2475.626073524976,2225.873576018187
7336,2530.7203227361015,2774.536987617328
7337,1512.548295964486,3296.93458476704
7338,3354.9375781118356,4116.410587283467
7339,4284.956212272675,1982.5392238780792
7340,1806.161691662942,2926.8058412694604
7341,4456.967745313454,4105.132248317924
7342,1889.0916228759133,2498.679861916373
7343,3816.2680073808287,2608.131779506786
7344,3052.8368765346454,2127.072545324172
7345,2165.994097903141,2001.2479766337879
7346,2947.533772534263,2148.61406631077
7347,2808.4585865002623,3562.7922318612013
7348,3332.537048753535,2529.3436761185526
7349,2373.3412185883944,1819.7706286664954
7350,3246.6018491776695,3174.012126978854
7351,2177.5781912153952,1956.6271942588478
7352,3025.958608906936,2107.737135205246
7353,2543.5643566155895,1719.2489615351594
7354,3427.884645545334,2329.897200457024
7355,2362.4287478878673,4196.431376519216
7356,1873.3214866591848,3034.1904241564976
7357,1936.0435194803713,2247.3009275958625
7358,3041.0620661863813,2028.975096687641
7359,2771.2275602561217,3266.2807138232006
7360,2264.495491085182,3092.9582922163636
7361,1770.3576670586965,4360.143379152898
7362,2164.9190306457617,3165.103098570956
7363,1787.2627025797642,2919.6495505656194
7364,2163.9935607592047,2127.0987343783845
7365,2366.4500365333843,2521.5218099201043
7366,1633.8117423385147,3203.554886235349
7367,2301.8793619746866,2127.788721985209
7368,2453.5438826874115,3681.2165716378745
7369,3211.427581093031,4330.207830791424
7370,2494.3682839116436,3597.041198693079
7371,3516.499809473652,2060.999783254146
7372,2002.1510815614934,4837.119468762871
7373,2500.679041165226,2138.513658304045
7374,2440.6998564871574,2775.247895050812
7375,1982.3670761621484,2518.102124889469
7376,4813.664276473133,2702.837081657206
7377,3574.1176183483954,1853.9141953282015
7378,3268.3956430689364,2415.2166867244414
7379,2278.0442335478933,1882.3824956322665
7380,1764.8313472938096,2553.9583900776934
7381,1852.9585606980074,2361.068650755545
7382,4498.553648479647,1938.543445652657
7383,2852.01163871884,3050.9402771930595
7384,2220.398460068974,2729.858727653677
7385,2520.476011455212,2993.782068814683
7386,2674.888187961768,2464.356287858056
7387,2017.1897923229867,4205.770839499978
7388,1885.4624940188837,2391.4128046876367
7389,1985.0638260440758,3633.9885503502055
7390,2821.042985874825,4086.521296122521
7391,2268.288176471142,4077.6368247241116
7392,1932.6006096632204,2186.08745914264
7393,1714.6834765740055,2136.764758093589
7394,2505.669085711789,4164.071757094094
7395,4163.058460918359,2709.343357366166
7396,2291.5016125114776,1684.2512924789885
7397,3025.5443771670098,3589.8172975979805
7398,3587.868198118787,2848.588841137981
7399,2488.291151357185,2186.34923815407
7400,2760.4381162716472,2595.809178744594
7401,2268.8770369971216,2584.442398877282
7402,2684.7474153566227,2719.0357857045537
7403,3273.1103862936843,2724.0946802696863
7404,3919.6616179969633,2629.0996345330136
7405,1732.0281617367548,1944.0537563860125
7406,2625.8676810458983,2314.87125022374
7407,4320.644455110213,3574.3073817729223
7408,2600.4982917885227,2673.5225475829748
7409,2827.6371825882534,3657.7182093710553
7410,2625.288985593598,2188.186934380071
7411,5056.829157290207,2133.9543998301015
7412,3843.8159414957818,2702.068978849201
7413,4666.07683826704,2238.57484155954
7414,2928.4616709908155,2355.4994009077427
7415,2426.2323582312115,2830.8175957657318
7416,2336.915001851987,3370.34290697051
7417,2478.0681670311865,2969.3910635689945
7418,2497.641173957397,1978.405872133575
7419,1817.661827023669,3383.9778162902794
7420,2904.551750169272,2228.4355042158218
7421,2255.958772464476,2036.1929945329132
7422,1993.296265445961,2288.4229184820415
7423,2088.1963681329203,3376.2369044828
7424,3759.588079870633,3600.504970256524
7425,2092.605663575058,2596.526603758429
7426,2504.47100411971,2113.9126848411643
7427,1961.5483842931903,1978.0458540340758
7428,2547.4189446533373,3581.0153981984063
7429,2120.425844451852,4816.189927521862
7430,3499.242184415335,2969.3910635689945
7431,3380.975738043461,2406.5251975120104
7432,1461.1513263796483,4363.560425456534
7433,2811.7142351476205,2848.205129969408
7434,3054.140505733996,2648.6679003149875
7435,2055.4667682373138,2616.450364100162
7436,2538.174348660897,2182.045857440621
7437,3107.4953012019923,5157.0755638809205
7438,2046.1628062178524,2642.705390886772
7439,2482.2465534821135,2837.8290816782733
7440,2436.678814362528,2283.2265590133907
7441,2626.6644935433915,1857.3674246442388
7442,2462.512379853947,2747.907113035325
7443,1862.1637897655178,2568.125210239353
7444,2676.2041090947973,2229.0836201575785
7445,2843.2897283773837,2640.288886637324
7446,3110.458377008788,2206.579059020937
7447,3363.3319680799327,3137.946358736165
7448,1819.7438098649384,4654.755484473881
7449,1883.2452306128537,5338.263614945109
7450,2458.7040032754494,2243.6179756495385
7451,4644.387856482786,4535.629657761107
7452,3350.5796311838058,4211.188173309289
7453,1752.4306167553236,4310.186363820523
7454,2794.1567991843353,3872.424912082225
7455,1585.0782227775742,4203.408104797507
7456,2416.287567811116,2111.5405965123437
7457,2271.5628602584707,3404.95287108517
7458,1986.2518170741,3624.827721342458
7459,1791.7284348748408,2137.2257861031417
7460,2580.976934064867,4516.347484660011
7461,2432.304681702383,2284.2512935614805
7462,3093.434630756657,2379.959109377875
7463,2711.7096411820776,2768.4209491842116
7464,3059.977075024436,2659.756876274588
7465,2468.1051172482776,2559.829165074441
7466,2352.539073964485,3730.8486815081487
7467,3228.3824590967383,2930.208521568932
7468,2473.4485270825244,6152.816530014177
7469,1960.6123016876345,1772.7330287950929
7470,2772.423841006907,3494.6055640229984
7471,2260.6533232147085,2867.514536916209
7472,2392.150225461723,2068.124463566052
7473,2377.174599634374,2915.3584990908757
7474,1861.2989241947434,2233.4776466781177
7475,2531.04063703944,4434.1861899999485
7476,2531.723445437624,4317.191023328091
7477,2236.2498261119063,2802.320100760069
7478,1796.2183700150374,3551.1131542068297
7479,4577.185352971466,1703.7574116110197
7480,1971.223591139944,2066.970773918768
7481,2780.2795599059687,2121.3902078884776
7482,2581.7545555022725,3242.8229466224625
7483,1990.2719010740373,4466.832477871707
7484,2381.741500099428,2646.539090507808
7485,2441.786597135481,2763.3371820356538
7486,3233.7976754317656,6090.78827120647
7487,2498.082814829762,2712.6251622979134
7488,2010.1100477842142,3855.471158258526
7489,2300.8155384201195,2759.1809383567643
7490,3460.653034595311,2683.614019128291
7491,1909.8924774605944,3168.513230322254
7492,2861.6798027907766,3330.624450073913
7493,1845.7415460771317,2643.771627894802
7494,3403.4849943792537,2816.7404515077515
7495,2906.512028370378,2749.163673058371
7496,2221.0408980730463,3320.3584152002722
7497,2169.6441022169147,3590.274904678413
7498,3659.9673252720368,2087.5405577374263
7499,1769.7760193307927,2553.737743991645
7500,2357.962815672296,1675.0077543348148
7501,2917.660795267074,2374.2475171025853
7502,2515.3047936434978,1779.993744606066
7503,1572.5351890929835,2508.0041807989614
7504,2077.708925679856,1968.6039520089744
7505,3342.4253998848285,3827.0173973858705
7506,1823.0923102201305,3635.77382959452
7507,2779.2247782611144,2109.658551518548
7508,3030.1412782687385,4151.387653596609
7509,2133.568095271966,3045.315203498776
7510,2330.867275346058,2205.01899065751
7511,3164.3838989496776,3975.9760775064738
7512,2756.6868848232475,2362.3045731353127
7513,3589.184059486051,2792.043401458906
7514,3115.771584053626,2676.2687005560283
7515,2709.812225432922,2863.549524071762
7516,1907.714223696723,2751.4988206978396
7517,1837.7097500917607,5686.212138261409
7518,3689.874060522981,3319.104540042082
7519,1778.7896029707963,3977.8001589381856
7520,2235.1167585460034,1902.0322416566064
7521,3229.533171877984,3351.0612984131194
7522,2317.9649542171564,2146.893980019006
7523,2363.889578054809,2717.6907882469286
7524,2862.253571373464,4318.471039874656
7525,6139.2884196123305,5909.642604225236
7526,1910.0384317535809,2117.6436325608634
7527,2400.9218914203416,2538.5794896140346
7528,3125.630479597073,2238.198116196945
7529,1454.446209136273,2178.3624070990177
7530,2139.2870765164284,2251.15002792205
7531,3279.149227072919,2238.8257670798293
7532,2435.390461215832,3306.9264207380024
7533,2465.8654336533473,3071.1143961659436
7534,5728.456436489079,5483.915161738155
7535,2909.7654192555333,2326.4436221292744
7536,2419.1789694641193,2195.244000681898
7537,1524.0029693222475,3747.6597602280126
7538,2535.599347852493,2407.5340658925606
7539,2075.598546857298,2606.9627272269317
7540,3313.430772556774,4744.466683643932
7541,1211.7906873820416,3067.1735701346083
7542,2413.699244915169,1839.9448377615195
7543,2019.8812683023816,2197.8181569281346
7544,2045.5306969235464,2437.043105362949
7545,2174.497374162939,3088.155582329037
7546,2509.7794976272194,2784.8536010529738
7547,1767.391293322584,2080.751312507467
7548,3343.505174743982,2421.0298690502386
7549,1997.846391918024,2351.3390705302945
7550,2451.9296875083874,3035.5482713507436
7551,3616.7329770052866,2297.495059522884
7552,2017.671472136245,2641.229641562348
7553,2746.161582803713,4059.7612210450447
7554,1929.371990386698,3364.6406650972094
7555,2636.0770774577168,2992.643605346114
7556,1989.6307984574325,2545.9216105156715
7557,3134.856402811881,1760.992504777804
7558,3065.029282226762,2760.7308702251757
7559,3265.618714161209,2921.5279959933064
7560,1791.07336267061,3999.8208969693997
7561,2096.2275698531557,2159.606281920748
7562,2411.1824270567085,1914.8749032844535
7563,2487.614607168829,2352.715298510597
7564,2452.1393717577116,3368.686441728775
7565,2005.1338033619513,3561.85844335208
7566,3673.5130497023506,2935.7793861365635
7567,2505.381104628454,3303.331940412213
7568,2385.4064252750977,2682.360604558349
7569,3299.903535496215,2406.7239373325574
7570,3090.620938695606,3542.057835003364
7571,1895.6280969225545,4361.697017310896
7572,2102.0716045764125,1882.3202705624171
7573,2727.3883895820613,2052.004422545605
7574,3474.804563189887,2987.6787809718744
7575,1736.8243286951601,2566.324670810358
7576,2818.636050488574,4659.282112015373
7577,3308.3703553787054,3828.116413849478
7578,1601.221852225667,1954.68041223069
7579,1852.1553772718516,3449.332913171017
7580,2285.160135600991,4083.41634262003
7581,1963.3573535627634,2271.7929385017005
7582,2609.7633199351276,2612.253568944068
7583,2491.8026337406995,2294.3648062684138
7584,1465.892057066806,3391.3780218212037
7585,1983.9102773461286,2094.276842366194
7586,2568.35197169385,6103.725251090016
7587,2965.7141819105727,2899.493881083825
7588,2207.1784278496707,2504.9574953785045
7589,1720.8707547255262,3333.6234013713824
7590,3863.715929649121,3127.0902425346408
7591,2489.8968377078977,2356.30414089821
7592,3594.5015013633247,3720.7982681946824
7593,2084.883312458791,4182.102179157383
7594,2449.37157567537,3146.455194316184
7595,4460.3557905550515,3756.1722006792625
7596,2392.3541642512887,3414.2073369213404
7597,2514.966116664585,2451.831445062092
7598,2779.717819943493,2353.5435681663002
7599,3271.437237196328,2849.1395307023768
7600,1655.6297588424152,5314.817218228645
7601,2074.411515350024,2363.1538292501027
7602,1948.8786176373212,3752.4569742677822
7603,3032.755834646498,2310.153275286978
7604,3250.0708441127704,5962.412434010001
7605,2039.0150288988689,3216.642567685519
7606,3753.5021704898745,2359.553482459646
7607,2233.596962372622,3320.9283857950404
7608,2103.3417962040803,4017.0316801202353
7609,3539.573205306191,3812.3901052199944
7610,2818.320553064784,3279.4662848618304
7611,2410.799393484553,2115.082363315785
7612,2160.086402708039,3209.2542588268925
7613,2414.9365507254406,3214.195257311529
7614,3760.889153093026,3599.2160478533283
7615,2115.980477140923,2029.0649219935426
7616,2177.9274311042486,2687.3084714188544
7617,2181.137864468688,3291.0740268397567
7618,2118.604588419086,2135.1440163401007
7619,2144.5777394669994,2241.2147243750487
7620,2183.187348499606,2439.2951850133973
7621,1686.8763195615757,3776.81652598189
7622,5082.26129721797,2845.984138054586
7623,2238.957438966429,4368.723984820713
7624,2114.040452273829,2518.7907895154376
7625,2066.350377605384,3060.172598536087
7626,2688.4315812240193,3419.2430680125412
7627,2240.92831323717,3057.598491240368
7628,2269.393039910124,1953.5615712984127
7629,2628.5103654983263,2448.811449644754
7630,2245.8554616989477,3706.5490753698627
7631,2340.5508240868976,2456.606856127304
7632,3609.218302353991,2620.4230632542913
7633,1960.9715911018352,2314.8800345504724
7634,2247.024147199695,5200.657195716744
7635,2099.450266798934,1946.3240927760933
7636,3175.2419357667836,2789.145207361099
7637,3096.5875151744244,2180.215400333077
7638,2273.266103552285,3396.2644294855227
7639,2497.6491900917904,3571.664661503402
7640,2528.154194726511,3534.0483144738305
7641,2046.675260780244,2999.348939942003
7642,1885.7620409989036,2465.0042403594025
7643,2191.169185027973,2949.08450579733
7644,1911.703718425095,2404.944895952781
7645,3171.5440640504744,2961.4647444646043
7646,1937.6141324125406,2181.980347165537
7647,2814.209516944585,4102.14479480246
7648,1834.3350240224104,1822.013246739981
7649,1956.4410622896048,2264.702118267899
7650,2080.070500039684,2910.098234818493
7651,1814.5509292886422,4836.734967588933
7652,2332.6384447202054,2714.032158077399
7653,2690.1500962863533,2097.0647736956953
7654,2092.011639918257,2274.571635642999
7655,3244.805945215927,2001.5321357093082
7656,3025.3676802641658,3209.190883205532
7657,3290.1184165747395,2093.4125932181314
7658,2461.5881451838127,2891.338129569588
7659,2209.0676493172314,4961.816986114185
7660,2583.3021826126414,2646.574904769328
7661,2115.228357024974,2652.416237421641
7662,3295.6349223296365,3023.0031310393842
7663,1911.7598123161488,2682.141263079073
7664,1578.7590678800925,3689.125647984215
7665,2164.631696088722,2629.9381780850604
7666,2637.069141760151,2528.8843257343387
7667,2310.69781187187,2043.7872256507733
7668,2506.5102732474365,2110.203030974456
7669,3400.7179150193283,1997.689075190555
7670,1910.7434416233389,3387.215086287934
7671,2305.0829422395245,2417.0179473048775
7672,2685.484655520335,2186.943963659519
7673,2885.18740144912,2087.951831760291
7674,3362.404899245588,2529.0041538085793
7675,2069.1960492840635,3841.2884791090573
7676,2049.165330908373,2593.9021174779227
7677,4844.065344384279,2754.1046558995786
7678,2113.490386851194,4097.092513645813
7679,2067.7478488495226,3584.6727355028224
7680,1905.5483195695106,5288.913734992147
7681,2414.1570439250163,3854.3443943170446
7682,2400.8463161507852,3760.322583357162
7683,2144.152057944378,2189.4151123966435
7684,1428.2933987065373,2865.6656412703232
7685,2442.0156849183004,2918.1027987814427
7686,1969.3456412619748,3494.5183092088146
7687,3186.5023260920966,2716.154440594196
7688,1996.4719463852744,3377.276600770589
7689,2879.6887648788556,2488.4506732366103
7690,2613.930533671596,2614.2553387234584
7691,2417.5743719430293,1799.1310772421584
7692,2719.2760114201415,2255.2702587312147
7693,2769.204087341611,2756.5487436238377
7694,2091.5067693434034,2241.5417549008785
7695,2471.576312690791,2445.4127674863025
7696,2381.605866398627,2391.6635807104694
7697,2857.0675234756854,2579.6570341724896
7698,3298.987230999061,2410.68433924189
7699,1875.957219688112,5114.643310888065
7700,2596.7709822461093,4463.118957349216
7701,2647.4459457153775,3444.2604627238043
7702,2021.0752873444374,3198.049816933654
7703,2311.6742606310027,3071.8374617673917
7704,1777.1152633526433,3723.4057054337914
7705,2437.6033925767033,2899.49905718079
7706,2696.705589907113,3571.5629955718678
7707,1793.1197314571298,4689.431162859629
7708,2104.3071999689096,3334.1250804841816
7709,4028.9903554096827,3250.7888235300907
7710,2709.29315247517,4782.813260743322
7711,2231.3192179929247,2048.4117629853413
7712,2325.071429124235,4397.347732646354
7713,2187.9039380753106,6289.942447931428
7714,2718.839084559092,4102.644039162692
7715,2980.9842295985263,4144.2355205704225
7716,2656.523729758839,4439.953869516829
7717,2460.5720392962726,2186.7603962454423
7718,2634.8183542971333,2166.5904566718987
7719,2750.557115977232,2447.382245476615
7720,2116.7099298943845,2371.1802622486734
7721,2893.5567196832567,4054.1117823698187
7722,2923.420132889208,3648.0050864028285
7723,2492.9003827200463,3432.879161245163
7724,1637.5137751670172,4165.018609270982
7725,2471.8461317910283,1912.7303707778538
7726,2050.81177769281,2743.6699676832095
7727,4533.427537887522,2543.7875988724213
7728,4597.124417706264,2586.894303270064
7729,2513.9383329025513,2318.1543769779046
7730,3912.8470219925694,3174.05581510092
7731,2156.528708128698,5666.28406214365
7732,2196.9219312255054,3716.0461726295703
7733,2271.0216668357125,2460.490285598656
7734,1914.7449265210457,2883.0075830275955
7735,1776.5569613707924,2713.105052884295
7736,2201.3396153999174,5802.452337509485
7737,3204.907515792944,2239.5736501441265
7738,1976.905279623034,1581.7764888158422
7739,2056.366941447471,2498.26332743023
7740,4000.9847264739533,2987.571320581594
7741,2826.3635168979845,4185.980925524969
7742,1731.3642335845286,2109.5426782410605
7743,2005.799641401692,2581.3330379213758
7744,1953.8653547345934,3161.378315594553
7745,2769.6810656680086,2594.898629361095
7746,2046.030196043022,1716.1531665109476
7747,2046.030196043022,4411.334885544289
7748,1610.6492313993613,3526.120456390683
7749,3273.501437143049,4058.2892310665457
7750,3357.2441538993908,3391.8471883247885
7751,3064.4290414328675,3024.159986365628
7752,3148.938053040866,2322.5103226012066
7753,1862.465983347443,2078.6217410731106
7754,2332.20190465273,1684.0605793897314
7755,2649.8612216827723,2785.215290565595
7756,2368.0111402274183,3567.592471263223
7757,2042.760836633834,2456.206952328469
7758,3638.5662963491427,2382.198507780819
7759,2925.2184707957235,2000.6562043386893
7760,2046.7897768526454,3927.8306526504866
7761,3080.494200724633,5061.277050633857
7762,2267.473584010704,2935.917489317858
7763,2823.7550328774482,2644.9566103919074
7764,2455.225753075565,3219.3651026629864
7765,2129.1957981474006,2790.3350719967652
7766,2017.1205359411954,1740.9827181289486
7767,2142.059564189538,2728.8523438571965
7768,3026.317733624265,2788.906015205962
7769,1482.6808160144683,3178.656633241518
7770,2778.5866747019368,1847.2492460701578
7771,3642.5175907817534,3069.7176479912932
7772,2388.3836664536097,6348.928494966655
7773,2001.678735228673,2913.9620812203
7774,2308.1185875411493,2529.214864530417
7775,2116.171229947628,2818.259876047141
7776,3127.9247068773802,4602.164149364167
7777,2378.5543486650463,2530.8284820008585
7778,2319.5969956533227,3194.8268213527253
7779,2297.8085528504203,2061.3193684887838
7780,1772.0602040145593,1970.504307039801
7781,1962.0638234199062,2048.214557550682
7782,2177.8109613583765,1904.4487100713072
7783,2121.805942413632,3565.227517160491
7784,3210.2306736036585,2996.3923656222314
7785,2219.793023931662,2765.8946983516753
7786,1497.512251253234,2101.171399485427
7787,2711.178058310803,2613.305182935449
7788,2952.8662239443756,1824.1083164397915
7789,2779.6513211644974,1670.7296725154004
7790,2093.8352191488407,2388.4393687034753
7791,2452.5015542949814,2451.027287039005
7792,2218.1162752355126,2085.784411397148
7793,1968.3231283672176,3290.934564642902
7794,2237.416233803472,2426.724089416434
7795,3225.857538006193,1803.6217531467664
7796,2554.9537387213613,2071.6423446323765
7797,3303.1506900128234,2761.1159009523576
7798,3271.847781762517,4702.537777432818
7799,2308.557555230125,2729.328735915678
7800,4757.954075432868,2677.1113603754593
7801,1626.6163542361796,2367.8797315568763
7802,1992.5941878050726,2843.2904100222245
7803,3143.113297928058,2248.023807475527
7804,1889.632317430293,4173.974780401044
7805,2199.516452038722,2492.6343430664137
7806,2594.529325078614,3250.6797830549235
7807,2335.497849675443,3267.493637100312
7808,2611.382009145755,3359.1703867431474
7809,2320.0571401507464,2828.28603388319
