,modelE_lgbm_train,modelE_lgbm_test
6623,2352.889110264562,3172.303653299481
6624,3330.937265848614,2317.086167784703
6625,3300.521101924513,2582.3140510193793
6626,2744.9334639985086,3585.53118374806
6627,2783.684438682075,2559.0959678342815
6628,3354.136027184812,3286.0199963622035
6629,2869.437743305657,2212.540683542786
6630,2541.0555914170563,2413.018222797019
6631,4286.711554787264,2715.9624071535404
6632,2682.1502793191535,1911.3705906197588
6633,2313.2494690190338,2099.7032196671175
6634,2362.557619145443,2027.368741778983
6635,2302.5366532842495,3206.002679761835
6636,1998.8450023982375,3168.4943589274244
6637,2135.3059917623787,3073.39526311735
6638,1994.870318078441,2083.1962576178075
6639,2922.518613899385,1895.218003169402
6640,2376.23279323705,2181.6746681374148
6641,3776.357817412572,1871.5461817975654
6642,2186.2597113068805,3988.013529968838
6643,2482.2005306269757,3062.037722332382
6644,2754.642148282873,2006.2395724615308
6645,2799.4290779395783,2415.998180437793
6646,4195.540253974518,2088.5410329381784
6647,3307.2961550137197,3427.7101085192844
6648,2389.3528189739895,2982.3900228491284
6649,2174.151175823922,2860.848398032027
6650,2390.371341560355,2062.8364563286787
6651,2664.055661165625,3874.622130278093
6652,2152.9900189271757,1989.323498493109
6653,2170.7770351756503,2582.067602802367
6654,2567.929531893217,2236.444440234266
6655,3774.6705980325805,2866.6309894931983
6656,3422.8368109724515,2003.00496754028
6657,2224.288952623659,1969.7987267334404
6658,3029.106976804464,2314.3858646675153
6659,2386.203584853038,2384.3789022415845
6660,1949.85866588536,2894.9411672593865
6661,3110.456881172874,2269.6278650124705
6662,5223.864889235686,2242.2111268474882
6663,3260.2027242452914,2360.7295529877497
6664,1965.5314627446255,1861.7812837771169
6665,2282.7122748577185,3817.8926482464317
6666,2579.358985086551,2265.5525118661144
6667,1898.5321420358155,2670.06016797114
6668,2870.4747978868118,1995.2646474828355
6669,2347.906063594107,2776.6814541845133
6670,2746.231747764193,3955.2040616139625
6671,2955.1148154389043,3311.191774700862
6672,3458.132702098693,2724.9115424007873
6673,3082.680370943967,2540.7224073748675
6674,3886.086369055299,2573.410077651598
6675,2803.3792890715918,2309.9596299944947
6676,3000.717461642802,3983.152514645958
6677,3043.990775051661,1940.7584694542638
6678,4073.3746973874054,2309.067060187646
6679,2524.7011972348323,1981.4155350567733
6680,1992.4541342120942,3128.5348108425205
6681,2373.7463407673326,2244.8904410456953
6682,2374.3196617421495,3032.154863910713
6683,1730.4826382324645,4519.590272437666
6684,1786.51306373115,1860.9076923052994
6685,3272.9987629178277,3031.2948813141174
6686,3938.374396239903,1870.0931520774714
6687,3005.2693474255743,2116.131026042486
6688,2025.2986503304364,1865.625739815172
6689,2125.311986789642,4331.671777714275
6690,2102.6148915164417,3257.4912357533844
6691,2250.144429891133,3145.686343048468
6692,4055.3506728061966,4470.446319086929
6693,1918.8055144210298,3547.36317766752
6694,2355.6283206099033,5223.712568500254
6695,2154.8431427262053,2322.5012727111916
6696,2425.684132258852,1635.317657856026
6697,2299.6808471451222,2313.942523738006
6698,2426.780918515063,1843.3492856403814
6699,3689.078961718648,1848.2164865122636
6700,2059.992716858461,3841.313025314178
6701,2379.9844929299634,2573.8453011468027
6702,3577.15270453561,2190.0728339174266
6703,3786.329584125523,2227.163160986459
6704,3067.1701798979097,1971.879811730351
6705,2227.142187590112,2676.0439732476943
6706,2234.2392321774496,3081.7948227975194
6707,3854.443546515469,2138.2001861919466
6708,2596.7983987982366,1988.209469308114
6709,3497.947263345519,4554.680779217783
6710,1957.1875953204726,2071.4510234179825
6711,1992.6877110916207,2954.056096889807
6712,1693.00016030021,3069.6833099136306
6713,3137.022789797863,2787.0226835086514
6714,2126.5595813790715,2475.7346088201293
6715,2252.3669487815814,3872.8309258705253
6716,4065.255874745688,2470.8541321103176
6717,2412.24722981743,2144.712379390871
6718,2477.5503649267084,2526.2592165241326
6719,2121.3258734728306,3805.6368928246156
6720,2245.963759771525,2024.6765020487758
6721,3828.058472967605,2499.2921230048846
6722,2445.1188236874905,2096.651523834737
6723,2692.861468919049,2830.4090041981844
6724,2676.442944240549,1897.58505807398
6725,2275.1441312769502,3002.028176318495
6726,2038.028306764381,5444.157023135849
6727,2339.772535225756,3277.228447918832
6728,2131.03423167536,2062.555990816526
6729,2421.1197375212446,2150.5852959466774
6730,2355.80477684568,2489.8771435669078
6731,2220.711845563203,4210.668760675893
6732,2260.6905587126735,1779.432174787839
6733,2075.5932164338574,2075.8144500970784
6734,2330.0684744473256,3343.913357164838
6735,3377.2557479593934,2546.050618377781
6736,2056.8457104075205,2653.6997944420496
6737,1888.2744949757744,2925.510235959182
6738,2206.852257559247,3202.1907113773987
6739,2270.0671306948984,2404.2977801300826
6740,5775.919248151881,2500.3589472619738
6741,2779.626282589534,3124.8812063257537
6742,5427.829525018977,2694.870773247487
6743,2822.7173792598446,1933.8599390530478
6744,2388.1370152178156,2373.9079440761498
6745,2271.796553757257,2876.7742835583076
6746,2701.96768856702,3074.4315110315674
6747,2405.3416513463967,3261.1521100322857
6748,3239.1152958642206,2148.2711803144775
6749,4806.120250884303,3305.5874891187136
6750,2135.596454329905,2236.475049069734
6751,1993.4927480808012,2353.1876667831993
6752,2506.61200601737,2992.2397694768906
6753,2461.614460224171,2325.2511773085434
6754,2837.373050073149,2226.2761214354587
6755,3206.840046209922,2235.671257112213
6756,2384.9288255594115,2335.3406855817448
6757,2752.5627354340386,2274.6398997665156
6758,1827.7141279307848,2737.775374636759
6759,1979.375849007022,2388.2692203856823
6760,2313.8045084116466,2457.295629956939
6761,2310.485050589831,2167.4930657883388
6762,3032.542231191309,3117.897092625933
6763,1960.166881407204,2451.1843608150475
6764,2355.1433592537,2387.20295075433
6765,2444.2780725222183,2985.6119425046104
6766,2434.390950241715,2725.007008014396
6767,4142.269273303502,2412.1422693120694
6768,4624.941270513169,2094.418215012915
6769,2350.451578142598,2094.418215012915
6770,2785.263384004025,2740.826719914807
6771,2484.637442383223,3099.648227542234
6772,2419.678594687667,2508.711680291302
6773,2656.4877171000117,1719.274587310249
6774,1672.704681211099,3396.0657283716114
6775,2146.426976562272,2326.8225106386676
6776,2265.0628638061885,3123.553604951599
6777,1618.2169894654112,3970.1291242149973
6778,2574.5567823983533,4528.967204758663
6779,2403.3506587334,3017.758519293043
6780,2426.548158884839,2483.2005458525873
6781,1803.8559608164758,2424.522553000542
6782,2009.4203021699557,2053.506925655929
6783,3958.6045679052386,3139.6528967080067
6784,2432.1300234215455,2256.4389108236146
6785,2433.494722352018,2329.1641607022007
6786,1973.4859964610876,2278.2939778907835
6787,2830.759020390871,5740.162491645067
6788,1818.9011205881293,3782.4773081769063
6789,2325.6362718379005,2693.6547980887735
6790,2001.6719878729457,3346.9783878209355
6791,2204.703842641639,2208.967179573469
6792,4025.4743399391955,1829.6182720333104
6793,1902.8372654853124,2332.8704443609718
6794,1532.9030897251846,1971.0057680555424
6795,3872.5532819031937,3328.8211417867487
6796,4112.143736615069,2355.7149256731623
6797,2345.8793127291897,1690.9276045294714
6798,3332.0600846838192,2166.181864740297
6799,3545.6918287278927,1945.956542120785
6800,2420.5384341322447,2465.5450570275893
6801,2199.9695953980467,2493.0016054041103
6802,3180.38899454681,2144.223431104727
6803,1803.8258392045852,2144.223431104727
6804,1962.8309042432074,2526.023170068956
6805,3339.652345449357,4545.739256004596
6806,3610.4245022072414,4367.4986225851635
6807,1738.6778825692884,2785.2569131244863
6808,2160.806476605258,2928.3825622384356
6809,2846.952968734212,1888.7242179309317
6810,2043.4037572951263,2268.4232521906597
6811,2190.3577748168727,2097.486556080615
6812,2696.2025506579566,2197.0466085957023
6813,2216.2202036474064,3018.0482795001203
6814,3095.344527486993,4528.383070236481
6815,3015.0388659703135,1935.6424794782101
6816,4427.2847482378775,3994.2395727660232
6817,2396.1598843110573,2523.087294284521
6818,2563.206012715064,2357.9113702614727
6819,4304.864208900566,1792.6897300383746
6820,1862.5735497291296,2188.993544120664
6821,2233.14171133101,1531.6087016921042
6822,4038.425232561066,2880.6747444899015
6823,2639.370197555577,2306.9173801313214
6824,3815.958909672276,2930.565233108374
6825,1988.8214220362272,1998.1182147720713
6826,3265.4743493525034,2015.9515304662011
6827,1868.897271078378,3299.398753325581
6828,2614.314920303162,3061.344464749669
6829,2252.9320518418376,3164.416802423696
6830,2051.639118963544,2186.2369988114824
6831,2177.6158768800597,1951.7064709337815
6832,2816.093313937343,2138.049473684542
6833,2438.730498858558,3057.061673753331
6834,2984.148049031543,3202.569314706673
6835,2127.8895220113877,2937.4399196754152
6836,3085.8035271121366,2118.820016785674
6837,2139.069958908599,1801.1782513308463
6838,3152.2914508182257,2304.979436340086
6839,2113.324942591422,4827.423740921187
6840,1750.7927622922612,2403.102176332158
6841,2841.5967670150076,2733.8846404872993
6842,3091.2015997176927,2155.2433875734796
6843,3110.616122955395,2916.8674045919224
6844,3238.022363951085,3318.305179997783
6845,2818.7702493916527,2094.441128012734
6846,4169.038896530168,2745.061499980658
6847,2574.1090091747956,2509.983552517899
6848,2341.6928778044185,3521.6224216535047
6849,2125.103753945252,2533.0138835299454
6850,2190.4441186880968,3032.577164162772
6851,2399.2396031871863,2954.8532986993223
6852,1531.2616953291574,1876.5476131313383
6853,2204.8441412777725,2355.64033311625
6854,2318.680399639047,3577.3162781070764
6855,2429.574513393356,2867.075232247679
6856,2672.4043283359397,2386.0057317797414
6857,2339.264688844908,3068.8079614469398
6858,2040.6781549871348,5462.121174791706
6859,3031.398620234059,2211.2597926477806
6860,2313.5953931529584,2914.8136922915014
6861,2179.4236058186375,5296.741649220787
6862,3554.727796305137,1925.142852609852
6863,2211.5457716790042,2429.0483173220027
6864,1771.1357522708831,1757.5776699962087
6865,2561.59585304781,2848.63935836695
6866,2815.2718661527488,2655.806119033091
6867,1644.8619862053763,2133.286289430812
6868,2320.188149889072,2325.796115706834
6869,2331.0740702282806,2807.465131988286
6870,2798.7506713587236,2890.1895337692486
6871,2320.9066803374894,2702.8575197725945
6872,2117.140578797101,3084.4936734481284
6873,2428.7048096823046,2010.0494056473399
6874,2147.783668543964,2503.953854903558
6875,2456.8956850097347,2295.653204701727
6876,2147.116297974006,2533.0452492002514
6877,3152.6889098507327,3429.1325641265066
6878,4138.055138602289,2648.1094742619634
6879,2411.068927924429,2918.468638277346
6880,2642.851257062018,3593.462882049082
6881,2770.1090947618504,2429.0483173220027
6882,2468.167130113771,2213.6385222874874
6883,1813.4801866225691,2298.002931453343
6884,1949.485570125744,2257.114316202657
6885,3833.6127684599533,2910.176258567275
6886,2169.1396932274047,2391.272487475411
6887,3139.613179912932,5600.415780493489
6888,2708.5569918237893,1827.813421761468
6889,2304.531439730475,2757.4658407572897
6890,3655.2638162241074,3327.252126474448
6891,4106.351778754624,1946.3276062364544
6892,1914.5471317554764,2193.988835755506
6893,2620.2348235707354,3082.8526947922915
6894,2092.401238879603,2505.6430193192177
6895,2241.613989701412,1629.5857470022472
6896,2362.4331015272746,3171.5171866699857
6897,2204.661333020718,1753.5749905614368
6898,3248.939674547461,2857.3507583002183
6899,2322.7247057658637,2336.554051600421
6900,1984.0226529790018,4069.9494463347787
6901,2280.838125215664,2226.466473758641
6902,2158.948351690092,2001.7775069907198
6903,3935.3312423393363,3011.0319392570186
6904,2674.289055886449,2226.200212882268
6905,2238.0064664670454,2489.943503171383
6906,2442.924380276298,2875.6295920189455
6907,2428.9559989523605,2783.746258600911
6908,3006.465938642943,2553.370139881272
6909,2834.2964497994576,1984.1954654692686
6910,1942.446324548954,1820.7705335545475
6911,1644.7525908987361,2007.74492126645
6912,2100.3728416887416,2090.633344963254
6913,2315.4616789031475,2946.4521901668463
6914,1788.0617456225964,2510.7344512178306
6915,4105.394934011222,2130.4236278024136
6916,2874.7029395497634,3127.2421901257244
6917,3250.729316679799,2022.2419540284045
6918,2904.040949539682,1819.42511002627
6919,2486.8330151077625,3179.0126129007635
6920,3517.9716511600323,2536.4818222601566
6921,2404.1522471746925,1786.5353203781826
6922,1864.2103186169434,2310.3623048654117
6923,2367.0660100987357,2109.7038598256063
6924,2182.765549839258,2415.546097502074
6925,1950.983382289444,2845.9196017141294
6926,2086.0034801779943,2183.2018684411123
6927,2612.3083925385554,2362.902697105326
6928,1877.5467560681147,2073.6992506156075
6929,3353.6694287411833,2521.303049731169
6930,2675.723534371605,3796.1545627060186
6931,2332.3588902131496,3198.6154932838494
6932,2488.857798377916,3367.227908423602
6933,2559.132553052881,3560.7338923544426
6934,5147.890611390798,2292.819848532458
6935,3501.733734748646,5452.507953537721
6936,3569.5207797189073,3083.9916209853563
6937,2291.408852133154,1757.9172248527527
6938,2309.630073423738,2698.2536609929252
6939,2653.805543202021,2705.678386736979
6940,2375.262141164508,4445.478449906192
6941,2599.076640536634,2491.421717018562
6942,3482.2989927415297,2491.421717018562
6943,2337.6730501792017,2239.0314903807166
6944,2191.4930342259963,2628.3167387163116
6945,2756.0694884108875,3525.304650126497
6946,2471.8419157705925,2852.5898518420227
6947,2110.252545402095,2692.2665981227296
6948,3668.3592993655056,4221.8410325919085
6949,2213.3957423357983,3582.1770206399933
6950,2693.851563960147,2934.6261931577237
6951,3203.0872745750917,4276.49312102756
6952,2471.858228562007,1880.0414597416652
6953,1834.9029263500565,2631.73493991741
6954,2144.5540753861983,1895.5384544987573
6955,2507.6669386570234,3034.569553186696
6956,2619.1035748952113,1929.3223078086496
6957,2458.788536696512,2445.205705200048
6958,2299.906330369634,2934.6261931577237
6959,2398.275201612906,2297.883653591285
6960,2596.859652251709,3378.414095784552
6961,4371.293801243596,2026.2490142494894
6962,2171.458107746913,1830.3692912844404
6963,2312.3341816330867,2814.5804609517872
6964,3955.703419066484,2344.795312448707
6965,2097.7607605174403,1809.920789673674
6966,2236.6019847698753,2249.785134484089
6967,2485.516593132818,2374.431476582994
6968,4293.913719627511,2143.823914678378
6969,3177.1663940770263,3177.719841160564
6970,2597.92508405893,3734.542285331612
6971,3115.982255677373,4550.644232870064
6972,2096.856009381617,3534.6737823966637
6973,2276.8971526672613,2181.065201906555
6974,2280.2884837129513,2629.047046461622
6975,2151.7753255095736,3593.8256101378333
6976,2610.0830836540053,2522.745879115314
6977,2395.948438283544,2927.297521097498
6978,2633.7308376756637,2676.0951844936376
6979,3138.8851620659557,3876.716021244286
6980,3049.411440197219,2690.7168646551263
6981,2381.166681351379,2302.158366875063
6982,2160.054511132474,1816.7298758527977
6983,2403.606540396766,4378.034732995224
6984,1678.8096890009915,2405.764750855672
6985,2352.7135134272735,1841.8601931127828
6986,3627.077213285083,3665.7092778070632
6987,3276.341247769943,2743.2088285226937
6988,2509.551304732183,2013.036227252409
6989,2618.4381213966262,1807.240021576675
6990,2451.1524651641275,2203.676440792731
6991,2946.515543456901,3184.316221338419
6992,1911.2785013471077,2733.838618801211
6993,3381.043980235945,4467.397590953018
6994,2191.177848169638,2382.692474909783
6995,2157.8799656094407,2776.981311019563
6996,2311.7678923749468,2232.3713059460174
6997,2459.6101461491867,3544.9943485043987
6998,2964.274694286984,2388.813655059159
6999,2341.138116786847,2883.844469163555
7000,1809.0762216700773,2231.8515170607448
7001,3411.3159753769546,1834.77532547408
7002,2701.23807344122,2377.716098540309
7003,3527.9986413570755,1998.9602018414619
7004,2157.6301352383057,3372.171654637327
7005,1996.3425254903514,4696.996114656629
7006,2803.302644838844,1896.6877601408128
7007,3487.467957347688,2046.3882834777505
7008,2466.94752971239,4715.6895203369695
7009,2540.270272422935,1976.6088048322908
7010,3728.019663019407,2239.915558548659
7011,1805.1289883775846,2783.5328967140595
7012,1793.6764198116036,2491.1887434741193
7013,3220.148028452246,2696.1954762269693
7014,2630.4653793034577,5468.328507536317
7015,2749.01638341389,2151.3310097127314
7016,1820.7722135395084,2052.931925522189
7017,2042.1232114372365,2194.858225253104
7018,1942.3298795490368,4004.1291649128484
7019,2595.1377316166813,1870.6037836413088
7020,2202.716474221472,2200.736776029615
7021,3065.3393302718146,3653.4315665191375
7022,2237.919692591011,1827.1918870838526
7023,1755.9060202882933,2091.1566185400347
7024,2385.0186628114043,2560.376271478475
7025,2541.418784913302,3246.8416207010873
7026,1790.9545995747483,2702.20081039709
7027,2842.510008937637,4227.823243252869
7028,2185.0584576222086,1894.0542195723726
7029,2223.6722343106494,3551.352840392373
7030,1975.072695486022,2018.2281786617532
7031,2466.324654412454,4965.614100431058
7032,3020.5362256609947,1776.9854615467489
7033,2135.5131850797893,2751.0935921232185
7034,2835.7424974338255,2031.5178419100873
7035,1686.6540954046443,2394.264796816271
7036,2639.971112800608,2457.9966930474234
7037,2260.7391365729754,2122.7123053563637
7038,2036.9431827927694,2058.5624578304223
7039,2202.950025215832,3407.3862689234943
7040,1837.95706483944,2543.667702443203
7041,2365.525798967445,3821.015027839784
7042,1804.1655149517112,3146.172165030857
7043,1902.6547683945762,2333.1559450958666
7044,2540.0643217785614,2139.36802531435
7045,2039.5597874646726,3196.0876202683057
7046,3855.345182271976,2755.047951711344
7047,2949.5092495536896,3149.0984845152534
7048,4983.077601334121,2377.318756429546
7049,2790.1739478411923,2636.113471198518
7050,2868.365466444196,2763.5829986455583
7051,1687.628306564831,2622.4848677225996
7052,2109.11694383472,2775.006960758457
7053,3334.9592773773406,2213.808233071796
7054,2760.0609480840726,2286.8296148560694
7055,2657.4469836623816,3454.7459603397087
7056,2767.1652486367693,2469.4122211032213
7057,1764.8244369463227,2490.3249889125846
7058,2108.481930267937,3221.8524420663607
7059,2288.2141018063603,2148.441789754368
7060,3878.1176970381402,2198.354937388605
7061,3515.40787050972,3766.5808361190793
7062,1928.6927795547494,2860.867030196873
7063,2644.5162892662024,2672.385128341463
7064,2399.4810118234213,2837.720456779039
7065,2399.431825991082,2253.9776312422723
7066,1938.8173897547235,2595.559531186898
7067,3138.7368985558132,2908.693029400582
7068,2317.267256995496,4082.973498247994
7069,1882.2368424274798,2075.351489112654
7070,2156.3289626466467,1924.303401808363
7071,3835.960930526459,2219.5458060503556
7072,1659.749204241386,2086.499602406311
7073,2647.045819638479,4009.190414300791
7074,2464.6362100670835,3734.149891115244
7075,3873.385713056706,4657.418532661641
7076,2692.743826798266,2378.6336414077664
7077,2643.078312211864,2102.791410577821
7078,2043.4525801001503,2408.0635631732853
7079,3460.4390201567066,2143.8461914421177
7080,2888.7976495470803,3112.772770899577
7081,2288.994142413035,1816.5853304330521
7082,3074.566447844629,2272.686117791668
7083,2258.043237196683,1954.175696057846
7084,3072.345315271934,4885.010139039206
7085,2091.2775524381036,1939.5820073648902
7086,2835.0616631197713,3479.0009093259237
7087,2701.375207486984,2004.6641347662585
7088,2417.2469821590425,3193.7331215625222
7089,3583.822008097348,2290.5868190091246
7090,3086.6960331856894,3158.274188062482
7091,2721.4930467834406,2854.1103413169803
7092,2311.1553402534505,1786.624762335662
7093,2564.900882304868,2352.499601757548
7094,3305.7103692747205,2110.3429096919353
7095,5133.020146500005,3190.1953265784846
7096,3130.180491177128,2645.4714394945618
7097,2486.4097267102507,2927.26671185591
7098,2399.314356932884,2922.3093455655808
7099,1578.9817132212054,2221.5059807217644
7100,1726.5340053880905,2596.097752556786
7101,5021.291093589301,2891.2440716399074
7102,2069.9765373320506,2476.430845039639
7103,2292.160764135733,4767.206826954891
7104,2163.526201626623,3224.885425409625
7105,2139.024943380289,2194.4948646176213
7106,3383.378417838709,2241.2896811956803
7107,4147.834754690806,2403.442354153194
7108,3784.521201995226,2432.525128225315
7109,2674.756466346428,2184.5805161950198
7110,2804.260870570844,2907.252077361255
7111,2099.582562397267,3123.680415939834
7112,2934.4375161288776,2057.598577108839
7113,1815.8946209481212,2373.681270156948
7114,1949.7489752031477,2147.618976685416
7115,1815.197381497348,2522.3541694662154
7116,2134.673504626101,3878.3394360027132
7117,2248.984299197182,2075.399152170171
7118,1748.3021844609214,1957.1222843017458
7119,2811.142572972647,2539.6876851949046
7120,2251.799851464761,2402.2529073243727
7121,1921.4381288044929,2195.688180694945
7122,2077.2108593239345,2193.641212167847
7123,2075.7996726834776,2324.7981401726524
7124,2266.490372794835,2756.1128632122773
7125,1855.8159428316396,5787.8361163548625
7126,2378.2911402878444,2128.722654002361
7127,2290.9812052423845,2471.703992043142
7128,2988.550522310209,4584.429873001749
7129,2686.22299691308,1971.9247369697873
7130,2162.810943814039,1786.2254489799675
7131,1741.3901911752992,2791.258491359998
7132,2062.927248385848,1938.3442949960524
7133,2228.0110732013227,4003.770947033548
7134,5430.372584183024,2256.9693893427166
7135,3131.7754872721835,4000.5943470339553
7136,2077.217910113068,3152.8755843508834
7137,2145.452359890148,2162.5260559107155
7138,2250.984633963422,2820.9245513254837
7139,3815.3142346705777,2293.983065747581
7140,2643.038856298305,2928.33113756138
7141,2152.1613692597125,2494.932693552268
7142,4793.637389293269,3952.3009960699965
7143,3825.457484793524,2347.202991847368
7144,3215.0131020499325,2060.0443715005754
7145,2317.299388395649,2216.557466766185
7146,1806.3519114791889,2383.152896656601
7147,2167.010963265892,4198.756206698736
7148,2321.1307051479557,2702.7949847810337
7149,2160.6415174903655,2928.463808998401
7150,2294.3756739868536,3815.370700073528
7151,2277.1318705029157,3107.177092799856
7152,3081.771394023308,2090.379733758439
7153,2307.5544001617236,3955.2040616139625
7154,2023.3758207112814,3105.604246389612
7155,2534.8146772400005,4825.202164069951
7156,3555.7837039707792,2563.249543837027
7157,1919.9585844811413,2145.8178448194885
7158,1764.5636796501863,2001.6624787532874
7159,3405.7146133069114,2562.9721903448058
7160,1923.9944279138158,2728.2078074208157
7161,2707.003665755748,2296.8373914408767
7162,4898.384088449635,4044.7546595942295
7163,2143.7084791874922,2452.001588940834
7164,2119.2559773497414,3475.1413056002384
7165,2092.3280022004155,2444.953134844299
7166,3397.5581742522327,3305.5443364590924
7167,1716.94361621712,4120.569071049186
7168,1598.0144881468298,2543.84071260384
7169,2173.2861825270074,3478.694126783237
7170,2493.419491688284,3823.9545827423326
7171,4383.712761450517,3425.3296430905502
7172,2304.4260559253526,3029.6650349990055
7173,2400.170926766057,2634.4476499115744
7174,2179.0669405827875,2906.2403347792865
7175,2862.309713223354,2317.8095456445435
7176,2425.860215109694,3820.6371153727036
7177,2014.4405974203326,2399.7518365348974
7178,2501.7901655688406,2238.8299306802646
7179,2316.3195671614603,3130.6664323034106
7180,3665.881749966345,3633.9911031957636
7181,3810.3463194918636,4760.442853421667
7182,2265.9557999840617,2137.1640620747326
7183,2559.1095411622287,2604.450151154827
7184,2478.3517440810224,2272.5113839758287
7185,2294.633319253634,3055.8874585795725
7186,1720.1634739722708,1823.7246978827784
7187,2022.1066648155393,2601.416328249219
7188,2106.9623192277563,2661.071841585005
7189,2018.1814105184596,2094.1426340327
7190,1910.8285370211324,1930.2633276949905
7191,1881.919547989243,3252.3832413842083
7192,1839.8642584921656,2846.089617740526
7193,2700.137585781547,4960.574257954693
7194,2893.885052387754,2368.1090192110587
7195,2468.0774810552207,5041.038513358324
7196,1783.91822099434,3074.0421990057853
7197,2921.642331864674,2696.1954762269693
7198,3283.6042094489103,1821.2384295380282
7199,2704.095070527974,3570.0759483407323
7200,2306.983924302205,2388.9941672879695
7201,2185.0837266138897,3054.935038333442
7202,3138.839864661478,2546.8135604548543
7203,3153.9846349191685,2885.7474871713307
7204,3177.055021931187,1932.471611406782
7205,2168.6751942541177,3599.5365077198576
7206,1675.7570451885852,3011.164957114918
7207,4166.448497939516,3100.500729165629
7208,2285.3331846024557,4829.5925876894125
7209,4218.644419902905,2264.6957186995483
7210,2717.698998677663,2714.3125549144434
7211,2608.9407762497885,3387.8661911229037
7212,2302.054764055825,2367.852026937203
7213,2256.075871299188,1999.706150223795
7214,2375.6282608109364,2144.223685648968
7215,1970.3802605315907,2172.5162770268093
7216,4440.2405516830595,1849.749201821298
7217,3604.6834559956756,2409.71408656854
7218,2393.305168924761,2937.0615406603188
7219,3232.4178415356223,2514.940357471641
7220,2113.051748564049,2559.2127093516365
7221,2418.0667206528847,2549.1650388418648
7222,1862.6497604220012,2219.9823247449362
7223,1956.6945839620828,2235.5793079254126
7224,2746.059850723771,2547.28749318796
7225,2861.6785717946423,2180.0285431618463
7226,4310.73175717185,1843.8109583760622
7227,1698.5148409852916,4059.5025699219027
7228,2327.8638983514093,2908.02132833455
7229,2496.8261933845506,2179.2764375638494
7230,1670.1987265202777,3568.2294207401987
7231,2033.4088557769514,3413.17441615875
7232,2251.20581731135,2492.931160239531
7233,2048.2603281279844,2747.676425236144
7234,3171.5650537539345,2436.025407137008
7235,3829.6075689011896,3219.726284996933
7236,2920.0610942606836,2218.4898122597283
7237,2163.0219112475297,3558.1789604463934
7238,2095.6124751580164,3053.7467768344454
7239,2642.61276273664,2283.6538120583477
7240,2624.81201472454,2366.778199126785
7241,2545.984310837966,2153.991861171186
7242,2837.976239300968,2480.790333786878
7243,2182.991942275018,4225.707432813089
7244,1868.536129923915,3222.4661826232086
7245,4889.918607429221,2976.0246092257826
7246,2486.2731511800603,2228.434985707075
7247,2707.282114648353,2330.6343904616124
7248,4083.3927114655826,2556.521631273909
7249,4083.3927114655826,5297.8522637621045
7250,2571.72215527247,3053.618678812899
7251,3132.261488804144,4377.007433613969
7252,1887.9739855578396,2287.8569506705335
7253,5390.709577281951,5626.778021124222
7254,2347.1850865014653,2626.7425318141227
7255,2082.9600714730286,2245.7910533081185
7256,3144.6691221491137,2392.201904209097
7257,2700.6549872924725,5107.726760728261
7258,2893.925521829749,2960.38774804273
7259,2518.736128720774,3295.763290062315
7260,2448.494745263222,4497.375726251064
7261,2788.3563795168097,2721.08497574127
7262,3046.800474432908,3682.0257569917753
7263,2003.6110092359902,2038.7687729202407
7264,2547.530536583421,3325.7711722297304
7265,2277.106518406138,1757.5776699962087
7266,1736.4203991061709,2476.2779999675477
7267,6275.161660502022,2012.0094972620973
7268,1773.9836050301199,2010.9536714032554
7269,2352.289607144957,2364.9938671315563
7270,2370.9520418659718,2918.1579036846183
7271,2189.816991880323,2223.6864843796766
7272,2488.6517635657615,1960.5012242944904
7273,2559.8303495902624,2971.495319158619
7274,3400.0240080774925,2436.316337883324
7275,2450.260335674975,3420.7021223666356
7276,2881.583800401572,5393.578616866374
7277,3410.899282499586,2191.234563310306
7278,2351.2611777897414,3244.572756317091
7279,2158.7462172764417,4006.039186002573
7280,2284.2187017309516,2122.4832675678967
7281,2550.9680788854557,1890.7140125185483
7282,3694.2595433330025,2799.1681069101987
7283,2813.3203424508433,1901.601629703394
7284,4605.636427329776,2394.5816370718035
7285,2588.502034301866,1967.2055042945697
7286,2396.378188467772,3527.5872790709086
7287,1972.7945205722579,1805.9518030016613
7288,2319.514464830843,2416.603989166967
7289,2617.8000569469255,3063.5703685929293
7290,3378.1392532271616,2276.148529822967
7291,2529.646253898767,2874.258803192486
7292,2817.8938043298904,2350.337321477241
7293,3087.3724796148126,2180.3557592087163
7294,2397.81100343808,3308.797599010675
7295,3170.683660549722,2058.755731043032
7296,2308.8710129509077,3096.780514334743
7297,3029.622677960788,2624.3614165711783
7298,2363.8002352044464,2470.0621762079613
7299,2333.219816348632,2463.661335916297
7300,2124.4543847503637,2446.204180607392
7301,1839.9934679852183,2681.5402899279816
7302,2745.4543883283027,3100.886129497614
7303,2336.366583010852,2384.8239604245637
7304,2411.653969866387,2561.2433007089103
7305,2396.9044979066266,4663.445501450961
7306,2961.3270976566255,2684.1812954399516
7307,2219.230631639631,3066.114164893773
7308,2248.3534850495016,3132.258825368042
7309,2674.8209396750585,2221.3169257751088
7310,2579.4137162605443,3142.051869284457
7311,1939.5620103665713,3275.3379169466316
7312,2305.393749892523,2282.0160983619494
7313,5107.198598667786,3347.526482243828
7314,2609.3912202858905,2106.3519617951106
7315,3130.0943291461476,2422.4559888397703
7316,2170.4279304748043,2582.8564410468525
7317,2401.9321106401885,2828.18716823902
7318,3620.4402016075364,2564.6792319306946
