,modelE_cat_train,modelE_cat_test
6835,2003.7047302274218,2853.3912745406824
6836,3031.230449942952,1922.2170975710737
6837,2104.746532027001,1842.7353627417153
6838,3253.588851604326,2431.753544809203
6839,1901.9501935995675,4560.524564383898
6840,1727.6010081247277,2365.4959412248395
6841,2918.3449106234143,2616.7962848926936
6842,2959.6563763545646,2061.878745546208
6843,2858.8740030909235,3057.001738401287
6844,3052.3348910420777,3258.7827020423674
6845,2907.545344419268,2170.303650652527
6846,4842.312948005347,2870.402627330937
6847,2324.9949693323892,2583.724458619242
6848,2388.46247598342,3799.2486500030814
6849,2042.3871556934648,2673.5637672945754
6850,2280.696444680296,3176.1375410963396
6851,2254.957150109138,2864.492214673811
6852,1616.9886151236321,1830.9658688693678
6853,2304.092146288328,2355.8946205660804
6854,2094.4075486147876,3465.5690957327415
6855,2663.7770964687165,2697.857001371742
6856,2443.703753136596,2153.233875604806
6857,2386.186268886023,2980.931756480865
6858,2062.805878533951,5574.538072097949
6859,3409.3288568160638,2080.8149760299943
6860,2271.7657334651194,2763.578545770196
6861,1937.7253544137843,5291.330121876394
6862,3906.1821838402575,1840.9846910809943
6863,2133.199284433812,2646.1329280707264
6864,1675.7350376890765,1851.1738519696937
6865,2179.2688994902333,3482.846445687204
6866,2781.5040248434398,2503.3121195075446
6867,1488.8464120860633,2197.050927232008
6868,2438.0964541189655,2358.2249979273415
6869,2291.26096935959,2798.4598786603306
6870,2597.130125693412,2754.488431801726
6871,2238.5981802314404,2689.585563483516
6872,2087.540736770612,3151.0556770229837
6873,2377.684309191353,2053.19889871583
6874,2004.3447077691558,2481.8278498743043
6875,2561.59632890276,2470.633943616461
6876,2050.2078200754395,2305.2384429901267
6877,2720.5534800082114,3265.461822818172
6878,3882.3435416443654,2852.0737212167824
6879,2305.898852039817,2997.5108587936265
6880,2719.23503156233,3397.8081438920067
6881,2482.87605519998,2646.1329280707264
6882,2380.565781305334,2256.119696113135
6883,1618.1133901940682,2278.23552308486
6884,2006.648000697789,2341.549111810492
6885,3676.9283853042944,3156.418155662774
6886,2055.08257504657,2307.972022231218
6887,2558.3130152719555,5582.077120026042
6888,2509.431870582939,1775.8125515188888
6889,2102.467610108745,2475.351908833418
6890,4092.947500314176,3319.044857189284
6891,4207.856047520304,1953.798714447496
6892,1806.3403476195112,2112.340622465181
6893,2771.3414745042187,3333.412197368483
6894,2296.1966530177533,2350.2968696835787
6895,2034.813536990373,1545.867837980234
6896,1946.5834359841724,3142.2400569715282
6897,2084.6629774066564,1803.4500576050486
6898,3085.810498641947,2656.317422794589
6899,2158.5811602248255,2249.562998851526
6900,1686.9432068039887,4081.472746571574
6901,2406.80336586343,2098.4092964177275
6902,2308.4503870163703,1971.6346335679373
6903,3768.653876963497,2895.3560696351087
6904,2355.588769020553,2416.998277733696
6905,2180.570413517065,2473.2481047366437
6906,2278.6993994716922,3019.462465855847
6907,2027.9721127190244,2805.7852658960355
6908,3358.1099950731436,2482.673806891954
6909,3115.0704927603174,1899.950927939956
6910,1863.8996250682826,1936.541740629144
6911,1710.4651797705856,1947.866893060646
6912,1857.8744971655387,1921.6548846818853
6913,2388.5404158155975,3031.134074882569
6914,1656.383328150411,2514.129176501129
6915,3893.445196184205,2208.538076467633
6916,3239.598288769232,3009.8168495210184
6917,3304.4175842963964,1881.9618504169616
6918,2976.1467383619024,1768.7815704992572
6919,2662.252859207174,2758.9849790939375
6920,3540.535341800391,2612.644547000993
6921,2401.8204195150893,1665.6993150492576
6922,1938.9636574343513,2406.378547791376
6923,2122.5805830311174,2022.5572666234548
6924,1982.548139009536,2502.0057302972496
6925,1930.8542311724823,2748.060146579768
6926,1915.7992735539656,2075.58004660646
6927,2647.196372576992,2270.554698920142
6928,1908.9684915255748,2013.5985339427111
6929,3156.6610244757376,2405.41638028057
6930,3044.0195222216475,3575.9066419727437
6931,2024.8015993327735,3179.4135332941305
6932,2605.499738743344,3134.0907544507872
6933,2791.835381123384,3523.2733823639837
6934,5018.504690526695,2288.413069024114
6935,3488.750736868455,4895.565923523793
6936,3357.9369967319417,2959.6575596075954
6937,2278.8599731434297,1700.3530427513692
6938,2113.9874193827027,2613.637991637758
6939,2426.6340020554426,2804.5748909638764
6940,2314.37301530696,5347.864284346289
6941,2552.517132180445,2426.175337329725
6942,3273.6989259174084,2426.175337329725
6943,2349.2581559095624,2192.5159339793377
6944,2103.1772886001286,2847.5620629722666
6945,2853.6706281576803,3300.468754699688
6946,2351.9171647769895,2814.5183328618664
6947,2291.3053154746767,2639.8908599421998
6948,3388.3766628030958,4615.189163845714
6949,2025.6452085008286,3325.9655476971943
6950,3000.096960748305,3099.2277883025813
6951,3111.1785360617537,4259.597992212539
6952,2569.812836441407,1928.4507395737105
6953,1769.5624656187704,2866.572310544451
6954,1981.2901632045996,1811.096681740004
6955,2513.3815174863016,3040.929614276414
6956,2744.0719279446416,2029.0838673828925
6957,2105.135594266982,2381.5062856954746
6958,2326.8048278033434,3099.2277883025813
6959,2301.6747429289826,2156.1071423791773
6960,2696.7885446335636,2991.016531428174
6961,4151.243359152888,2094.181435542523
6962,2251.8852061242815,1678.5359675159648
6963,2268.8181789979712,2636.1516393266
6964,3807.6013664247953,2422.924545430492
6965,2076.320371761476,1675.5439881997022
6966,2195.9773489410045,2205.8878251451906
6967,2449.5134468239435,2316.5674566317675
6968,4595.8183170815955,2297.6807835339378
6969,3388.087286719889,3041.1298394299183
6970,2271.033509568163,4133.934874571812
6971,3463.082427674137,4896.82807999878
6972,2180.9561621591256,3729.9853068906
6973,2461.560786903598,2186.8987312328945
6974,2039.2496313523725,2579.1739285450676
6975,2293.9390350053154,3503.7299484034143
6976,2444.44634842588,2619.613298989544
6977,2598.11108295345,2917.575350802908
6978,2559.338373850184,2406.771215637576
6979,2996.171099887193,4234.895718099389
6980,2996.171099887193,2839.163965015464
6981,2389.71875455734,2056.2916217339493
6982,1992.1683941245724,1684.2700705522432
6983,2771.603677340466,4338.228208640392
6984,1776.4742106085687,2413.745272068667
6985,2456.3583427352805,1862.9578950745595
6986,3692.679261078579,3908.8753414187645
6987,4022.5657342440527,2430.2794669928894
6988,2493.241715128562,1870.1311607365678
6989,2511.7879621638003,1650.4380159052685
6990,2133.8753525699253,2112.128251809485
6991,3061.1843071099092,3341.8438228787227
6992,1824.3279687724494,2669.746743967919
6993,3792.552059153174,4778.400350246329
6994,2047.7030614336636,2615.9471233046206
6995,2177.773070753045,2531.6359008797604
6996,2178.780382113592,2089.663805910658
6997,2211.2110688555285,3560.8365464287417
6998,2687.602877619096,2450.563949446291
6999,2481.433743424812,3033.467930967335
7000,1891.2019108993552,2254.9655025036345
7001,3628.133633171309,1719.3884866502326
7002,2644.965929935074,2416.3738916228835
7003,3097.698975980533,2062.757021353245
7004,2238.68023918559,3284.0010661347433
7005,2076.2870751922815,4717.2628850457995
7006,3057.452529462908,1851.3455838007926
7007,3611.531306908164,2033.3359437835497
7008,2472.5955434190423,5098.736710656597
7009,2436.817232462751,1927.073954292775
7010,3252.5569582526596,2296.057269107638
7011,1807.0754556935603,2931.307796920697
7012,1618.7747497275684,2638.340830883878
7013,3827.3653482267214,2919.8410003155204
7014,2576.6762654680338,5517.955306397716
7015,2700.7204788056265,2135.389410086649
7016,2143.91644428095,1983.2060945521764
7017,2050.705400013821,2303.7083935385413
7018,1939.4341392926822,4120.2796482334215
7019,2381.8975532958593,1840.441173073939
7020,2207.6562815478105,2625.5850071910095
7021,2697.941990051824,3943.0412689618897
7022,2223.2420789180123,1954.1321069519086
7023,1796.173971817931,2112.6511973748557
7024,2958.649021897218,2377.183659670137
7025,2392.5425274683657,3067.579380247462
7026,1791.9178348703153,2610.3225655464166
7027,2780.788011727757,4383.626543127289
7028,2140.946790936424,1793.5678828051073
7029,2113.8968839646204,3418.2633301097944
7030,1891.3080570048933,1933.6329400704162
7031,2358.5111640253635,4845.3347240506755
7032,3066.9035472789383,1644.7334254056539
7033,2237.3929417153677,2597.2135701246407
7034,2768.1082555173934,1817.2411224395619
7035,1650.265065814724,2573.4808910468114
7036,3084.914774564405,2581.2777893595994
7037,2382.3874402620995,2090.0096323474036
7038,2100.9391098942447,1983.2290202531744
7039,2434.319920713027,3127.4445653158086
7040,1812.7985060447652,2526.443777059492
7041,2441.837325468562,4024.7135430483627
7042,1706.4461877290498,2977.6782650978653
7043,2198.1792067768915,2100.9692763645303
7044,2538.9476728285235,2096.1888066380607
7045,1790.599157497958,2881.1398851730946
7046,4071.376710171167,2802.7049139488827
7047,3402.902086130348,3146.6860808291262
7048,4508.703552147852,2420.4324135759266
7049,2479.617554626059,2524.374585149808
7050,2807.9964202527253,2753.2903464279093
7051,1811.53356492499,2543.55329391355
7052,2177.4139551870458,2770.120720444801
7053,2942.006621712397,2335.2690236964327
7054,2835.1261455972667,2304.355207346646
7055,2691.3072291809112,3614.7528095123516
7056,2681.5780247293565,2379.052509388534
7057,1725.2535690116365,2700.506789567396
7058,2186.4008686437105,3170.743446831636
7059,2043.8038396389165,2111.425306734257
7060,3809.375851822214,2279.444047336925
7061,3626.053010068817,3883.902861045026
7062,2109.6770155560316,2706.7646329652807
7063,2325.7601965772305,2478.4062059124144
7064,2523.6699241092697,2702.328857844128
7065,2659.5648627134947,2268.1096453486066
7066,1843.311297291374,2688.7379904427717
7067,3592.854351408128,3336.7332632945136
7068,2272.317177579967,4029.0544707306763
7069,1731.7617877882326,2263.181152846509
7070,2194.0555133218304,1745.1257462668877
7071,3438.1591886456517,2183.627500171663
7072,1887.6446003955807,2064.1156263154176
7073,2575.88671262708,3848.7749328471155
7074,2533.150194172992,3662.2100869970445
7075,4041.878311889229,4672.669915948248
7076,2652.257896707653,2488.146668748051
7077,2678.2391322616277,2051.302330257013
7078,2056.380682098154,2372.7203719702
7079,3285.424587501474,2046.9622565970371
7080,2682.364509892298,3171.80063871742
7081,2120.2462600143717,1727.368272932517
7082,3115.0569440724717,2269.380550577305
7083,2142.7306084004454,2052.3833472832284
7084,3226.5025554401045,4621.4502107759445
7085,2126.5901919798143,2011.8115938523401
7086,2856.1586160142447,3296.357232344536
7087,2701.1343631701016,2094.0788873934303
7088,2233.4807957800977,3258.3750002650327
7089,3689.2283332989728,2224.8990504114145
7090,3197.0840402672034,3158.9944418984605
7091,2913.885496389486,2872.2951118379488
7092,2383.2244823365554,1639.514140313532
7093,2551.8247299587456,2354.0597965572733
7094,2838.021938119304,2025.805969240349
7095,5446.403390815697,2975.107885987987
7096,3071.3155922222713,2729.7351607444734
7097,2781.2976223861065,2845.1508076303826
7098,2109.678062658178,2740.554283463689
7099,1670.2275562752945,2165.3140303814666
7100,1780.830793248958,2629.5063510642153
7101,5021.740563105459,2696.931612905976
7102,2182.145637937585,2569.3404131349585
7103,2489.2415262899026,4772.407706564879
7104,2023.6749488296198,3413.975722911723
7105,2100.5595637167667,2317.823297010458
7106,3563.3453588129614,2208.579267099548
7107,3947.9257637284127,2288.776180198338
7108,4112.977582354697,2372.473550566562
7109,3131.760683135755,2067.3179935121443
7110,2769.440548100522,2568.2670137218593
7111,1959.7128328569158,3072.831168122878
7112,2976.2871834639986,1783.993042262601
7113,1927.2291444048287,2301.297607638389
7114,1826.1538322679748,2129.622429859389
7115,1767.9264269713024,2564.353120160513
7116,2006.5054344145237,3521.599239077112
7117,2217.099020791476,1965.208728363158
7118,1706.323377077154,1914.995644502552
7119,2790.694702453342,2666.7207972488627
7120,2195.866218620784,2400.21788477
7121,1600.8220495714124,2148.735090377996
7122,2264.1043282256896,2134.791641445656
7123,2154.735051329118,2255.960676102578
7124,2223.0687789058634,2605.949733069629
7125,1868.5055114737738,5895.533412553616
7126,2345.493220247171,2027.1749991765785
7127,2292.8850559661364,2528.1838027055114
7128,2863.687664492938,4583.717296817047
7129,2600.246211279254,1929.443778383945
7130,2208.1107099448764,1818.2158688669
7131,1536.1355664941245,2600.914614944176
7132,1993.6355111377266,1796.75928693978
7133,2225.0254407293296,4370.6216088938645
7134,5145.074862405206,2171.479630266596
7135,2819.851709619681,4255.156718957616
7136,2061.9005763824325,2831.5377232837145
7137,2208.511968571935,2157.20927782436
7138,1922.1338860294381,2085.381060609647
7139,3726.4329550777497,2227.943025465298
7140,2715.750907400003,2747.7959672116403
7141,2081.6553294867817,2640.8685944487775
7142,4894.960808757145,3955.8557766494196
7143,3574.05226320482,2437.83946051435
7144,3209.570017880426,1878.89598699313
7145,2517.9585128905214,2064.920199696601
7146,1844.1966656145805,2554.908774304923
7147,2142.3767302797623,4196.631654680226
7148,2437.402025182482,2701.0044568795133
7149,2116.82700873714,2867.5949601781253
7150,2315.490902881402,3677.680632825405
7151,2262.177168113245,2948.2271159498487
7152,3811.181890450479,1939.640959812171
7153,2448.4725695881516,3795.8272404736535
7154,2000.124561237276,3319.859924654806
7155,2738.7771795706262,4510.4851384269505
7156,3514.199717422408,2629.943477982848
7157,1844.32703113446,1848.6981901679126
7158,1877.5202040842746,2037.2130100503946
7159,3453.8151233675144,2552.8290890534176
7160,1881.5971061523255,2527.8377030453034
7161,2919.7019310525716,2165.3526315740455
7162,4626.7622394017035,4443.367843623647
7163,2129.0387298053947,2539.1938794125545
7164,1902.6917323739997,3186.367603763362
7165,1950.7910619141649,2365.644276475864
7166,3594.313101391098,3654.7892107311322
7167,1770.6359762926995,4410.554312864035
7168,1629.7598508427968,2448.746041650471
7169,2162.0647982229375,3268.9166929587773
7170,2511.8753671926834,3879.7422512676508
7171,4110.004401671045,3519.4462416649267
7172,2481.827561950081,3275.6857780731284
7173,2371.942544128864,2318.2712744251126
7174,2170.7519915508637,2963.42165747579
7175,3268.5600465329053,2188.5530904813577
7176,2103.329624694748,3116.340483284228
7177,1971.4087031472723,2402.2525746654987
7178,2442.8009629466787,2264.561886724271
7179,2309.893900756071,3157.0092307356826
7180,3125.552361696644,3642.7499544686407
7181,3446.924472258748,4437.783677722027
7182,2150.3239593158514,2261.109191693669
7183,2888.960924084515,2301.6754659483204
7184,2220.9125903722406,2149.9078463537858
7185,2508.566812622456,3067.125262417269
7186,2206.4397809766947,1798.3733651088266
7187,1927.4156590931436,2809.7855370704106
7188,2642.7744548779688,2485.856346111454
7189,2041.4470749222016,2025.74974767089
7190,2009.2730451804275,1907.0674498759859
7191,1774.6550811679044,3303.017516327452
7192,1774.2004360549745,2923.5995275932423
7193,2288.401882428928,5204.2534763498525
7194,2180.8032533989863,2269.1142640067983
7195,2229.6042838836584,4352.446363595283
7196,1446.3428430155975,3068.16458470125
7197,2914.289457304865,2919.8410003155204
7198,3171.0626439514226,1864.6718183941236
7199,2572.191929036121,3311.236100840615
7200,2611.136244384844,2500.5177615169423
7201,2018.375305399799,2895.525572811413
7202,2936.4643263720436,2453.715634733396
7203,3554.3767028030893,2651.248658264317
7204,3100.2759002837747,1863.1396901740986
7205,2175.8371625229183,3571.506635151586
7206,1982.2460138656193,3086.29499933705
7207,4063.5128879412814,3297.0649316973236
7208,2364.0972315674962,4997.137874899761
7209,4053.021102434139,2096.3696365537958
7210,2798.668642569528,2488.2070916516705
7211,2770.904357558026,3212.016385151474
7212,2306.5878647885042,2555.859324491776
7213,2167.556061445365,1973.2954970494156
7214,2858.0699135640352,1899.6832300350438
7215,1821.8266831387643,1987.548429279602
7216,4797.967251579827,1935.3874805572655
7217,3271.426617725166,2502.2239468044463
7218,2538.129331658868,2877.2938056107414
7219,3647.112999068626,2682.809383180444
7220,2122.8082504622816,2883.4692055024293
7221,2513.2056198452738,2561.310690942634
7222,1953.6631110409037,2290.099439168564
7223,1955.810732333061,2288.774411060026
7224,2653.6082349715725,2487.095349964551
7225,3280.2808045375523,2380.4244894880126
7226,3758.3764205179555,1751.9226594607874
7227,1793.3384422328759,4396.882328743991
7228,2090.694678146735,2615.91687830882
7229,2663.190129570761,1978.5216153663291
7230,1372.0837640610116,3555.168153274505
7231,2320.851289434759,3723.4193068426603
7232,2405.1910789491567,2635.574396371628
7233,1984.09054924712,2650.2387271542393
7234,3330.7898376960866,2596.759747554486
7235,3724.543388415428,3377.0475336717186
7236,2689.797299200726,2132.677276543015
7237,2008.3802773013183,3662.9237724991626
7238,2286.5497933919096,2713.09684602533
7239,2563.6050028279524,2359.5279029186368
7240,2451.4050778771443,2539.4909017332893
7241,2265.5457634668355,2122.666869662264
7242,2718.5288602621304,2280.369333153907
7243,2142.2653011607117,4408.058509667973
7244,1725.7536493383857,3226.730505184558
7245,5080.493739002202,2891.1723640434293
7246,2536.4919047518188,2065.5502131603753
7247,2962.397592017273,2345.9687399995114
7248,3437.4304966573113,2462.62594893211
7249,3610.487494402798,4982.608802204859
7250,2430.866602166896,3269.374560871919
7251,3545.683156639134,4360.784838059149
7252,1950.304277764693,2610.740583215329
7253,5855.285147872939,5712.310772769107
7254,2215.073951913248,2340.8920740272706
7255,1775.0870059239487,2231.194831667805
7256,3470.927307418,2337.106446097086
7257,2880.6963491207375,4901.312261624692
7258,2921.8273652337016,2650.447128604879
7259,2668.259687786121,3285.1072956667545
7260,2543.3947558261825,4735.236617539704
7261,2651.071553751398,2333.9227664113364
7262,3049.8108366701667,3699.602921335587
7263,1872.1395124325718,2045.4637542529902
7264,2389.6503977448724,3807.970629145572
7265,2497.3089982306133,1846.6282430817967
7266,1617.059016054488,2333.6720615156905
7267,5792.0898745273735,2030.739888747158
7268,1963.1891086993064,1966.4939811669678
7269,2290.273683383707,2492.282611959771
7270,2264.448923480557,2703.9078154353615
7271,2188.9719572354006,2084.4851696335422
7272,2419.543639787623,2078.9531658983105
7273,2636.8857347180706,3106.2098582050694
7274,3480.5764351092466,2420.3625292305765
7275,2712.3615650273164,3400.5088544357664
7276,2799.1931320503536,5520.830937104496
7277,3451.728215029525,2093.0922538954937
7278,2558.6782598266514,3240.7386281213594
7279,2142.4741002016485,4208.105366764096
7280,2517.509487088116,1977.9320096348788
7281,2529.0025089863375,1826.2509109907612
7282,3688.0355509851433,2823.263704437889
7283,2673.7548578439837,1835.201318661384
7284,4004.7822328929515,2363.522099074572
7285,2285.3393875375573,1830.2595180060555
7286,2566.400091636769,3210.2348241533678
7287,2099.8457948909495,1752.920000681845
7288,2243.32095265906,2225.0931028311466
7289,2640.52995234897,3044.991804619246
7290,3432.0649127702795,2281.18037157621
7291,2641.9007014512204,2660.0782298626627
7292,2739.2430883014895,2157.5138220540857
7293,2845.89399203196,2120.601235343923
7294,2343.780246475802,3362.6659877499105
7295,3524.741332043267,1948.5328442223836
7296,2218.831544260601,2959.0608239223484
7297,3085.132637740292,2781.767584080559
7298,2521.1988943085817,2481.0454170529733
7299,2353.1835981438544,2149.344365708046
7300,1902.303021334867,2429.9063378709225
7301,1917.0659595914105,2577.535446281465
7302,2706.53592994838,2813.7462911432563
7303,2335.863703046059,2138.8847045347475
7304,2554.3754619399438,2424.577324289193
7305,2390.5729360186006,4691.664143137697
7306,2789.2501655543338,2689.4429819830993
7307,2063.0401940510533,3068.234014419849
7308,2273.5661682860114,3361.1212675567267
7309,2656.048286814955,2153.8560850987947
7310,2765.3828461030807,3096.9244491375857
7311,1834.3096517044924,2891.853819618008
7312,2038.201303178191,2377.9720930929316
7313,5074.47059937362,3535.2370355798193
7314,2709.5313942901116,2320.180444735046
7315,3289.288513593963,2394.6371745196425
7316,1965.9546940247892,2678.992204758887
7317,2213.1431368315525,2904.1454070797618
7318,3304.6149927436863,2788.391036451502
7319,1848.6558379992616,4476.7465143437885
7320,2101.5835405866255,2252.6360294352467
7321,1831.9065566232978,2095.5410444558556
7322,1814.971551597373,2334.6801723020544
7323,2323.4002970008355,2068.9913631963896
7324,3070.723424222001,3806.7427794200485
7325,2844.9343757217684,1840.3041529944342
7326,2141.7659610222463,2565.792558795392
7327,2246.699839466736,1756.7893510085676
7328,2210.1771788442065,3191.06083406937
7329,2149.9872762963087,2387.51724796009
7330,1816.1584565771545,2048.0336367808704
7331,3054.3578122183267,2387.4062672323544
7332,2366.2369310509903,2416.755554233152
7333,1794.8225380532808,2948.907222765573
7334,3485.4700172291878,2748.950029886802
7335,2551.0318011982554,2332.129242984117
7336,2495.4928637224048,2736.8653350484856
7337,1648.5121476631016,3319.010731299089
7338,3543.3116536002976,4114.7698094468415
7339,4264.36839470423,2035.4839588910527
7340,1928.8978586570643,3120.4951221862516
7341,4279.812665939541,3940.830856385114
7342,1706.9311546759398,2448.2241149004876
7343,3916.037764440419,2583.4528551466924
7344,2726.1721551626683,2069.089359047537
7345,2198.176058819484,1999.457401218704
7346,3148.657344035611,2035.9964375522352
7347,2760.4310142087065,3583.60975122161
7348,3095.0283142292446,2462.1525840876375
7349,2093.05522455347,1898.104842590401
7350,3075.7950044078543,3203.6670611521463
7351,2029.5223298915012,1965.5028371102283
7352,3146.343822831989,2290.8512571704064
7353,2463.685064861988,1676.8568631669127
7354,3123.0122187400684,2340.8920740272706
7355,2359.2008468894355,4248.196973027194
7356,1912.0830106577519,3150.2970370704256
7357,1945.0130444262993,2307.183041409476
7358,3113.4085121321186,2100.9721167600383
7359,2572.4421898282503,3175.0002871945653
7360,2242.952844562681,3212.0407900980636
7361,1658.6650211442036,4266.786170737094
7362,1869.0334875116514,3539.0837478561807
7363,2050.786169016581,2792.2690228947527
7364,2100.953049859455,2075.345542110304
7365,2241.56238851732,2425.7846045038373
7366,1704.8647700910315,3216.6116170310843
7367,2382.0366162869486,2278.0914960586124
7368,2475.2180864031197,3705.8421397617626
7369,3034.9475598122717,4375.569179717748
7370,2453.070892337367,3585.673490795785
7371,3352.5690064567452,2122.575276619862
7372,2030.8372461857573,4786.916847469636
7373,2362.3214847541717,2095.1723674095538
7374,2429.1021700669758,2686.5507250450073
7375,1906.6011556566373,2681.994314329079
7376,4832.253965738742,2742.3198651374273
7377,3564.2330765813717,1826.7193784864426
7378,3309.6757641918985,2381.956345967934
7379,2338.861179376745,1837.056839238363
7380,1680.7072090725628,2519.457210148646
7381,1764.4421195074322,2368.1005326600375
7382,3684.7882126717923,1880.7829699684287
7383,2814.859451904258,2948.7162072781516
7384,2325.4504140954523,2503.413891555358
7385,2668.1106216532767,3021.4815331561413
7386,2719.9342386344815,2418.8282783314653
7387,1850.3403659109704,4254.00539635625
7388,1879.9381075314868,2439.0180369039954
7389,1816.3824198201237,3633.1334865716635
7390,3039.8024452618606,4063.5822670147268
7391,2393.894499245047,3997.3742126162747
7392,1812.7151210366665,2074.3430932676806
7393,1628.2785828246735,2101.6647577128124
7394,2324.4833547381086,4056.1274732814354
7395,4175.466618159766,2729.254488006164
7396,2396.412974678912,1770.262761870196
7397,2981.0083014434567,3622.560919330224
7398,3891.138686674848,2803.0585196999345
7399,2824.9964334517986,2281.6761611641605
7400,2847.736709427299,2594.346233144205
7401,2131.007425657822,2485.9623218151632
7402,2403.4728286661225,2724.365472634653
7403,3680.6480763944583,2757.9624788003634
7404,3975.1523739967924,2615.984031443867
7405,1850.8920899734508,1911.270167948299
7406,2663.119459375597,2371.22599770094
7407,4364.264985696718,3416.085395327706
7408,2524.68597648901,2602.806639420459
7409,2856.6206754916943,3648.154090490946
7410,2659.2696126492565,2071.5271380020995
7411,5040.86952155001,2188.5669642329385
7412,4376.470953596349,2489.1181948084186
7413,4188.193838065626,2197.03784033432
7414,2949.1306358431607,2419.7283046485436
7415,2135.8643355151153,2922.6288708132233
7416,2210.42610583273,3253.3630507938697
7417,2526.2288481096916,2933.7390327961443
7418,2611.3885149507128,2014.2793035568204
7419,1939.49415003453,3580.8675264964286
7420,2603.6580235438064,2265.7264020261637
7421,1910.9339069168532,2014.3767354309489
7422,2026.8257546031748,2252.4900622545697
7423,2040.1487071683987,3335.243996377018
7424,3767.35141117168,3541.8379595650426
7425,2345.338506931918,2665.530575908822
7426,2513.937935490485,2221.3806332082754
7427,1948.695949306716,1859.1411760189044
7428,2596.2556515920032,3620.6043734245277
7429,2221.9325848727685,4740.680898355868
7430,3616.0099770999946,2933.7390327961443
7431,3457.1639795189767,2545.7428560170674
7432,1478.0696891145544,4310.8467846125495
7433,3009.2740954688406,2781.3452066597647
7434,3062.380453145963,2685.637421555216
7435,2137.3192674015204,2507.6943332722594
7436,2383.4370508404663,2218.334514750176
7437,3085.129125442845,5173.423725318814
7438,2163.292693056367,2577.671750887087
7439,2337.292899513473,2807.2529481977335
7440,2715.134685270645,2236.182143034972
7441,2517.00033566005,1771.61095665393
7442,2499.7437633301606,2784.510873270083
7443,2022.3454874363524,2580.2081070574873
7444,2814.66132945617,2265.2193442497382
7445,3171.6588546666194,2675.8732092740106
7446,2779.6467565100374,2249.669551942518
7447,2993.5203892247914,3235.883231858152
7448,1863.5138569269793,4672.760355067252
7449,1810.0652181753699,5229.688056321231
7450,2271.6667345379283,2185.493386208635
7451,4963.620979662386,4462.5032455521705
7452,3432.5852340021315,4200.515017841308
7453,1811.4683268176668,4243.297861931608
7454,2738.0867535247767,3859.6043977441486
7455,1609.311576208527,4219.792508577903
7456,2344.2153226783794,2021.863382529841
7457,1903.321861072905,3407.0390129067105
7458,1925.7834055673247,3735.121710435029
7459,1982.4302609301717,2012.4015741453502
7460,2514.7612806140273,4487.426368281055
7461,2329.1543037674146,2342.754706948776
7462,3241.095370905083,2330.522655394246
7463,2944.0328398367815,2685.5024454287477
7464,2760.4674431688304,2690.6937928712005
7465,2662.1459261016007,2539.6805214437213
7466,2465.259449496597,3720.972966158189
7467,2928.4558259072082,3038.1788094503327
7468,2387.1736822940748,6084.632986592638
7469,1832.050183346722,1829.2634598519567
7470,2705.0030507757624,3305.7822704318287
7471,2650.0564819204137,2860.2216063181013
7472,2431.2690531429134,1993.488037148659
7473,2258.674603290379,2897.882988259101
7474,1857.2592395184688,2203.551328588207
7475,2518.327119201951,4402.969229511224
7476,2555.58761479466,4239.701037525064
7477,2297.5896581732736,2868.9516360001703
7478,1791.0973230397071,3530.812861978421
7479,4556.404274477222,1774.3256066961421
7480,2202.9202639420737,2133.350835002744
7481,2747.859376858414,2184.8740565060757
7482,2560.6826544902638,3241.199689788062
7483,2240.1626930037332,4527.4348933474585
7484,2569.7479501667585,2616.9425227510196
7485,2306.623190749115,2737.0657991709036
7486,2999.2411945390704,6084.447625042878
7487,2651.0528124043685,2666.932742810379
7488,2096.3742291848853,3821.977144468431
7489,2377.866308762414,2776.56966852024
7490,3170.456600445311,2582.6371703055593
7491,1837.53915114502,3167.4261160292526
7492,3096.6498935158693,3228.239089463323
7493,1816.9699280327322,2739.8958814820626
7494,3526.87551133575,2789.18612000296
7495,2903.1286675109686,2650.4901294703423
7496,2174.0753067829205,3352.4623680259583
7497,2124.8327645488193,3668.6087687716836
7498,3589.495740503346,2024.8316871900606
7499,1689.1608757587737,2464.247273902631
7500,2347.2362046474063,1648.999733820081
7501,2946.9346043081287,2410.451236341373
7502,2364.4549668641657,1783.4239749512694
7503,1575.3806936379547,2452.2393893167587
7504,1906.3870541688368,1881.5017644007046
7505,3300.355536494297,3766.618068105529
7506,1879.2843904850488,3506.540132663339
7507,2452.2330544479382,2009.2648600975226
7508,2853.4974721734648,4092.385796591943
7509,2229.782277045522,2940.4626462025926
7510,2258.517335916865,2280.760978574105
7511,3028.523404955991,3934.615341204605
7512,2655.1387528597943,2291.755592151162
7513,4101.343775902183,2804.0721852099255
7514,3047.0854235050133,2538.6395838394424
7515,2439.1289225216833,2844.0055585172704
7516,1782.7632196670143,2680.9633011249816
7517,1913.0672484660727,5687.46682543287
7518,3755.073628178775,3462.0450682245005
7519,1838.458774123064,3841.436815519742
7520,1948.7778843995047,1773.0265346809388
7521,3274.120211802045,3337.0259578103396
7522,2392.7561335605233,2304.395920173288
7523,2186.6159027305093,2745.3646544602266
7524,2891.3522002370055,4455.723380468449
7525,6264.7545009008645,5523.550714909876
7526,2209.2643176382967,2213.3853816961455
7527,2790.995016849996,2545.878415230426
7528,3154.039813294478,2373.34333909911
