,modelC_lgbm_train,modelC_lgbm_test
6936,3179.607740449451,2918.225717068469
6937,2106.4307627165244,1796.3894366806933
6938,2147.3965867507764,2468.788284223304
6939,2128.669885419341,3047.6401299496365
6940,2604.569907677129,4214.459308737905
6941,2613.941487290228,2447.885635769132
6942,3577.476050308885,2447.885635769132
6943,2249.279509518431,2433.5011457162655
6944,2149.9907569433044,2552.466836952423
6945,2654.0741920845953,4071.7207212577982
6946,2482.1146313743425,3119.328289131894
6947,2554.5792408841285,2757.18186254167
6948,3987.1702925191976,4363.398205118114
6949,2007.0287429137825,3455.643978569801
6950,3205.2920130213934,3371.3095561570617
6951,3546.8457358133714,4442.3556911375745
6952,2353.069263196683,1988.45523517209
6953,2093.8806610907463,2403.595653034692
6954,1975.1077704248735,1719.0971027023509
6955,2372.64231659738,3340.523702335675
6956,2460.182102808056,2050.4722954254335
6957,2039.649442437041,2201.7621612458615
6958,2597.348299980397,3371.3095561570617
6959,1970.8804043777839,2001.2269456521692
6960,2649.158819992785,3391.17825816973
6961,4557.061331304684,2172.443576727368
6962,2202.164263141922,1704.7370443846899
6963,2629.9623224050147,2754.7514917387516
6964,3323.615351212347,2307.964570141242
6965,2054.120389727889,1701.694954379828
6966,2002.6833428807547,2398.1601198339526
6967,2459.0269472045024,2199.236713748172
6968,4013.938024927699,2352.567715942546
6969,2895.137022232382,3230.4728881155256
6970,2433.751092201069,3823.759172167275
6971,3269.0551795071365,4260.065694502634
6972,2533.2723999752557,3609.012041915489
6973,2207.978826629804,2248.321394995915
6974,2092.826039001478,2360.6687103626655
6975,2244.1360988684337,3711.576881525357
6976,2362.2662363207355,2466.015803326013
6977,2753.744615247309,2815.901065632136
6978,2643.317597212198,2840.692638808694
6979,2955.9092923514086,3908.6878642219817
6980,3075.579034141992,2745.6394099548943
6981,2239.0158706594207,2112.8615214555634
6982,2064.4159813508804,1661.0437738235196
6983,2380.1739708477153,4602.591693678904
6984,1837.7852620072988,2839.469823350544
6985,2214.2423584181315,1674.1415839537658
6986,3366.7824304396167,4937.002766495056
6987,3642.3343778646286,2748.7415758082793
6988,2696.875686272931,2054.269615691777
6989,2650.6610518666344,1666.5859714845108
6990,2467.7048078306775,2005.4014158146088
6991,2922.641404424129,3011.1239503769493
6992,2094.226980017179,2531.7529905513597
6993,4447.478577080045,4725.659561169681
6994,2289.067602301527,2269.114413395079
6995,2307.055046650206,2555.747101379025
6996,2308.1195721133968,2281.9289137652627
6997,2175.947936412229,4171.202673442509
6998,2482.1240657422677,2429.122499144321
6999,2482.3998645543033,2650.7320660158434
7000,1807.3559030789522,2063.0844321866994
7001,3270.72427781871,1978.2258232630543
7002,2595.9278459607185,2160.8020666673033
7003,3369.8102773793553,1989.2556720017678
7004,2043.2016985193507,3428.3039126335193
7005,2045.1166165894315,4627.747296332202
7006,2346.71721719109,1677.0803791294675
7007,3148.6872478187715,2175.289148330693
7008,2733.491509513668,4881.122339151852
7009,2548.2339001053006,1852.7104740348154
7010,3155.9025242728535,2394.4635697351973
7011,2056.780480067759,2815.102105680204
7012,1711.6584275742562,2434.8227096608907
7013,3442.082541705346,2875.7728262553837
7014,2891.562344485855,5486.225407547886
7015,2556.175157415387,2333.386813996341
7016,1640.2133070026784,1725.9856506072779
7017,1941.1532835844798,2262.32029715029
7018,2083.6134728740285,3962.9186428259954
7019,2201.9476714624284,1777.3772469905464
7020,2338.4124480508767,2094.178293050428
7021,2699.1030724455554,3561.20131055859
7022,2285.9246354052075,1964.9884132767734
7023,1873.5697595709566,2093.965185913231
7024,2383.182357155866,2354.0738875581956
7025,2651.014166164794,3353.9238833907903
7026,1962.0486540189004,2528.118455397705
7027,2535.851021524345,4825.047271753707
7028,2308.075366402084,1885.9236786148208
7029,2190.01309103305,3193.8439574535328
7030,2058.33859842325,1848.936009877798
7031,2442.503038948159,4658.315970362719
7032,3066.3055682583276,1709.860750357438
7033,2075.005428141293,2526.151929780418
7034,2683.269918013324,1913.186280580371
7035,1997.2934622733237,2235.701238557885
7036,2892.8544938680793,2786.145011655782
7037,2085.2481388073834,2012.5186423284322
7038,2067.0511636836623,2015.3496283595553
7039,2343.6690073902237,2984.849746193453
7040,2112.386637002213,2772.334756809119
7041,2382.4745637894644,4152.52374027946
7042,1714.404485307279,3035.391715857603
7043,2330.1431593839384,2239.54266797168
7044,2616.895165630045,2319.8978753453907
7045,2294.000605448586,3156.325146536058
7046,3918.3411779645935,2781.7925057126413
7047,3369.9992789544563,2997.040705293001
7048,5016.460380621591,2288.0502511690725
7049,2840.3571141254424,2649.026369899813
7050,2763.8217003137424,2694.2983337715737
7051,1891.3602076240054,2912.2141235105223
7052,2004.648159534552,2359.790973451994
7053,3096.1313905388206,2251.644867586272
7054,3046.2892557744062,2345.5157291453606
7055,2830.155102175901,3299.0098248413187
7056,2827.3869759215,2400.7066974941686
7057,1859.954357790254,2636.0398438444945
7058,1911.9119957680289,2820.385911555677
7059,2134.6131203558707,2177.9455879822453
7060,3680.8024695829777,2068.9237158523165
7061,4051.39216422957,3144.825236847772
7062,1995.2268550990623,3218.275248724282
7063,2618.4058312134966,2747.5215898543397
7064,2729.807881522958,2701.446033386224
7065,3117.867785483802,2312.4807573535772
7066,2195.5616941783614,2435.2875207967604
7067,3299.755324169344,2981.3826138896575
7068,2416.6675655224026,3853.207051069261
7069,1924.6166725970731,2118.57564009392
7070,2042.0015642559194,1879.707720420137
7071,4629.546113830999,2251.89361079386
7072,1789.582808051363,1960.8921069979683
7073,2303.2418676668563,3733.1647644028044
7074,2043.1813672741753,3712.9204112963635
7075,3183.4382968976247,4623.0644915778485
7076,2479.5723876413317,2225.842871954409
7077,2731.694876208627,2076.9923451640752
7078,1964.119208575807,2478.918171524757
7079,3652.7025703563986,2188.2340283356966
7080,2952.128021771146,3126.6791106788505
7081,2012.0608211691692,1832.045581688107
7082,3219.4846792448466,2308.41831408195
7083,2151.2466651064124,2179.6796097540264
7084,3406.6422616040977,4603.301932210178
7085,2082.757272984653,1832.2033027226148
7086,2305.206971573889,2982.922326460424
7087,2360.772228705088,1744.470061102785
7088,2260.7179774210263,2872.3770914080674
7089,3664.012963287574,2142.3597119958313
7090,2697.7958404725696,3293.6513823376554
7091,3019.419119954988,2864.629019893234
7092,2448.785236696185,1725.0521797987872
7093,2892.237778334676,2471.9114232732018
7094,3082.201621094316,1938.295684241505
7095,4972.948082241572,2954.5540737229353
7096,2871.812734301745,2502.025512655716
7097,2523.69398470071,3007.628344690793
7098,2379.4241458295924,3191.5920667860582
7099,1678.5293841481237,2160.2486187490003
7100,2146.894419738261,2474.623327938932
7101,4575.753024442538,2906.81553876978
7102,2084.034763590952,2569.9638775993794
7103,2540.4823903486513,4681.718442891589
7104,2064.312601519559,3212.693556513767
7105,1996.9287304732068,2265.6084579743924
7106,3251.7979484815405,2325.5956747849546
7107,4219.032308112916,2458.0761243662196
7108,4287.2260059314885,2303.577770817859
7109,2862.28343737936,2013.3066019956955
7110,2755.8011097723897,2762.352448321139
7111,2067.8395928003083,3103.829931088329
7112,2785.6879763192856,1955.098772372731
7113,2251.147836543601,2295.9512256974494
7114,1693.0401929006512,2135.240342091819
7115,1864.7973459663026,2679.521730083787
7116,2169.824081628551,3500.3290754046257
7117,2129.7915491834374,1979.1219076030661
7118,1615.5494095765857,1991.7955591977982
7119,3115.7624888637947,2271.0017124463056
7120,2432.763030771797,2836.6154088709127
7121,1766.3517746004775,2170.7316608627807
7122,2139.2259583750338,2211.830304655695
7123,2182.8098744078347,2315.9818028986347
7124,1945.285809043882,2686.1914533479
7125,1937.606485434632,5580.425873805807
7126,2444.214811693039,2008.1263350465683
7127,2587.7019107065794,2492.2994521630394
7128,3522.4433871353663,4025.3547838397108
7129,2550.964520500887,1874.6172768314918
7130,2312.065828118354,1754.5026952475419
7131,2086.880161333714,2606.8862332017134
7132,2180.3915053716387,1663.7704274490966
7133,2084.025502458946,3560.1331872747664
7134,4543.011285836081,2135.447156058718
7135,2915.9740086660036,3560.1331872747664
7136,2304.3208958462033,2939.741267060458
7137,2404.0754061267417,2191.0712681385935
7138,2579.773051775483,2567.613488943634
7139,3716.401695604894,2238.974390538793
7140,2999.9561937612866,3055.71441637168
7141,2026.6592091826906,2535.913045862334
7142,5443.324296311382,3986.7937478244326
7143,3647.9795622817624,2321.3885738535637
7144,3013.2664188609483,2008.2125325530892
7145,2188.4025984535865,2209.893721145053
7146,2114.958264279772,2114.5944901228745
7147,2234.1161643974983,3855.46638216088
7148,2656.172717449287,2603.819040667445
7149,2333.7322086086483,3060.6143836596257
7150,2600.968603771032,3695.446447979467
7151,2339.909530609576,2796.9270510998786
7152,3659.378389979666,2110.888132185655
7153,2578.6710652279417,3832.1816682969466
7154,2276.0179736763675,3296.7605535823254
7155,2625.785125417876,4174.908850806572
7156,3099.356000432148,2472.0976769094746
7157,1924.9806476261772,1803.3865077920323
7158,2000.9076432155393,1813.5031917435488
7159,2999.8278756853656,2429.720727799606
7160,2098.5460502759183,2969.9911646918417
7161,2917.161718615277,1994.2387388553295
7162,5089.73575553457,4088.0591844853034
7163,2387.8087339211456,2338.8110145517303
7164,1986.9557888361676,3385.7416087856595
7165,1882.2366658100182,2393.4605757918766
7166,3302.1264983212286,3041.5436099528024
7167,2066.9485444573816,4093.4877572810547
7168,1647.11535957821,2236.0637422636223
7169,2251.6543236999505,3300.0819170830437
7170,2183.7563000652094,4788.870949602657
7171,3687.974513378846,3113.133154893317
7172,2365.3938128306595,3130.465837375216
7173,2110.3565436370295,2075.7440081471827
7174,2354.421452826515,3014.696449665471
7175,3106.9935161038356,2307.703091345021
7176,2622.276893278944,4392.037821716043
7177,2242.103770000777,2236.01066297788
7178,2596.9145564680116,2184.6227223831984
7179,2011.1464678499904,3121.6342223280167
7180,3025.877482189103,3910.08969072272
7181,3673.541335900807,4400.269762351238
7182,1947.5247011309461,2141.1077712897154
7183,2813.8820336450876,2581.371615572184
7184,2277.250388297787,2200.3888234740493
7185,2225.5213710913777,2855.3989994584576
7186,2002.4226338190474,1795.0634391781034
7187,1805.820451940724,2630.696935565832
7188,2659.3778578351407,2674.7340057892698
7189,2491.5458963502174,2139.1400779120695
7190,2016.7116743370796,2006.1926598323262
7191,1794.5822131346258,3601.7566753795627
7192,1745.2989818563617,2783.2586913853697
7193,2559.749709283152,5209.257813922927
7194,1947.4414548193556,2179.2233485098996
7195,2277.7746164243517,5187.409247331509
7196,1766.083755775383,3099.7106641974506
7197,2842.373285603191,2874.408681921973
7198,3261.151462255564,1643.8271242943465
7199,2746.727977696392,3447.3563761368277
7200,2546.144912947842,2166.1270031684303
7201,2027.5398816465902,2964.724592373369
7202,3330.5629935437355,2511.089169745631
7203,3353.248729568632,2646.3827376299246
7204,3232.5982750087946,2129.68106946491
7205,2474.245746734163,3654.4240124839807
7206,1832.8237127685056,3120.247639278666
7207,3859.247637044029,2737.470928430622
7208,2280.9595958781356,5076.658618814828
7209,4088.3909085640935,2011.0354188909168
7210,2556.696740712228,2822.803009769592
7211,2395.4647272490515,3213.8572607076844
7212,2304.551434106328,2499.4759484847646
7213,2333.239419906993,2137.7138221519285
7214,2535.1267808621956,2139.7459977254175
7215,1752.9962322907625,1867.3410828914512
7216,4552.821808637662,1970.0578096011873
7217,3187.4917068517657,2095.097673110221
7218,2171.066194736777,3015.668054172004
7219,3593.8536930738524,2589.666684726223
7220,2082.5448656456697,2643.2490204039286
7221,2353.818103439007,2429.46581424771
7222,1867.8953164287466,2190.0837268331384
7223,2003.4737792469446,2079.9398745203484
7224,2719.7241971153644,2282.276854163775
7225,3228.035463718495,2369.4949227989973
7226,3810.7661799730613,1674.893744692102
7227,1976.6488752707428,3697.314773421803
7228,2008.9799652016452,2882.5282099929514
7229,2095.0051711238066,1946.6679290738743
7230,1496.2747264609213,3287.313188996378
7231,2157.673434970676,3378.9882779799796
7232,2474.799356922524,2697.7303585416967
7233,2413.222124881155,2484.983228143011
7234,3532.5015893848135,2381.988928859976
7235,3627.0748753064663,3186.5866483592995
7236,2993.8483984212507,2080.3139314476407
7237,2022.9823132852323,3295.3086037281673
7238,2514.194379615414,2887.5825672620663
7239,2895.3961817905288,2066.2536248531246
7240,2454.1352037927563,2428.450768740816
7241,2451.3455699454607,2097.1637661953123
7242,2429.7056330431665,2194.9582442345154
7243,2278.208094084941,4606.226513313665
7244,1893.9775763574496,3331.4990604578948
7245,5015.532690124546,2703.6225394928642
7246,2664.0044708593314,2090.8807915220086
7247,2951.9352224303057,2424.3645282029634
7248,3743.5430280230216,2296.4786620230343
7249,3627.034065940963,5070.1118897099
7250,2241.1101403108146,3152.654027941543
7251,3309.704770408283,4136.301576010902
7252,2407.0105644414293,2464.7350504213628
7253,5436.949419812639,5909.578683033663
7254,2391.0627295669824,2718.6519035987894
7255,2076.712910610387,2050.919609969887
7256,3196.9192048516743,2363.6533351108565
7257,2998.5365555006647,5055.060709481412
7258,2721.490681999407,2651.031835035746
7259,2526.0361300114246,3233.6408487935078
7260,2331.7652954065566,4902.906399626958
7261,2700.274302407853,2423.090045855749
7262,2348.3318444817746,3855.084281095992
7263,2134.5543092111943,1817.137786493494
7264,1928.3610137818719,3125.94397894275
7265,2176.4938013208352,1916.9841466580638
7266,1660.2716724915445,2505.478883897094
7267,5956.483963173008,1995.6174584587275
7268,2411.3284794251035,2151.2507340096613
7269,2454.5230349717917,2372.547160789448
7270,2503.8218512501476,2795.287011870366
7271,2754.3531064424133,2132.8009061979965
7272,2291.066050439558,2014.683689198036
7273,2138.996695079246,3155.1671692117166
7274,3666.0535529243607,2309.8134997403977
7275,2523.3152546065085,3053.006163770438
7276,2819.553772626424,5575.374969273087
7277,2959.86447153795,2195.0231214679065
7278,2646.7834801472304,3231.8743301056616
7279,2198.118121523721,5000.957082989075
7280,2821.1448445244846,2158.7626394092754
7281,2313.997903211408,1908.38121553891
7282,3570.432795093961,3021.0006645935932
7283,2602.2302209970853,2001.1171175470329
7284,4128.695413384749,2459.868294949462
7285,2417.773478320825,1822.7261738081022
7286,2259.2482763382986,3301.424461222101
7287,1950.1955072118365,1745.6931501065453
7288,2043.640103675745,2259.5550597587358
7289,2455.004725898928,3492.1451984990936
7290,3192.521603073665,1962.546078421644
7291,2606.531115593864,2853.3014633113353
7292,2587.382703651297,2149.989226487057
7293,2403.5321365590257,2149.4619543225795
7294,2483.7188341457872,3693.395253300742
7295,3184.4124572210476,1825.805303131851
7296,2014.586554186696,3514.6347002547345
7297,2936.4044766061347,2775.303847641641
7298,2381.972583098314,2552.073309627774
7299,2685.469679376791,2067.561271370481
7300,2213.8722355853456,2637.670668415156
7301,1963.800954252762,2644.8493141377826
7302,2559.7454476247804,3122.4176738420947
7303,2087.121816760863,2158.027818854921
7304,2300.6859020897223,2331.4806382549486
7305,2381.9044989595905,4985.672549797959
7306,3029.2467920893323,3029.323561611106
7307,2197.1595629612525,2972.6546673784533
7308,2312.995240334281,3289.1907521258786
7309,2650.507922485043,2330.619837482568
7310,2701.6919677328387,3334.628519711604
7311,1812.667868145098,3190.028214789914
7312,2251.5954186187732,2826.5362988839674
7313,4810.076700991104,3396.8347412277217
7314,2580.3774416231536,2223.3140656955184
7315,3393.0641077753044,2296.5303841424743
7316,1988.1222026787216,2968.5671460823455
7317,1854.8647547254468,2968.327101611197
7318,3145.2812274253383,2299.6183766074346
7319,1821.6848654480607,4142.8162299567175
7320,2218.0542069419266,2170.949456528203
7321,1708.992919711122,2256.3341929978096
7322,1648.8355084329692,2635.9118811441344
7323,2337.6984922250667,1827.1793154582126
7324,2796.3200080752686,3436.1374339010813
7325,3467.961460622078,1773.837340620844
7326,2193.1701791009327,2765.718921173331
7327,1920.589750449978,1965.5632768816843
7328,2105.273814060636,3014.608605917571
7329,2132.018515970084,2376.3345094888573
7330,1817.998967454747,1936.2934944033593
7331,2796.587190119868,2470.017993900922
7332,2604.237346547878,2364.535749960461
7333,1798.5110057564546,3198.5161374255085
7334,3532.355524641354,2839.8978285964445
7335,2585.5078232648866,2132.1199146226536
7336,2225.8480946156365,2817.922820468416
7337,1783.6796910642609,3095.9745787183056
7338,3404.244877452557,3794.9274137335146
7339,4464.785596339636,2141.9880837315873
7340,1994.0453971929953,3289.3342314695683
7341,4461.933010803246,4931.793425665285
7342,2031.3162676255217,2363.964862491314
7343,3650.674358215438,1957.7229705055674
7344,2813.8708055955235,1988.596348749034
7345,2010.2404820870775,1776.904613733595
7346,3020.913467771966,2194.0966707348985
7347,2739.161108448636,3155.5470812685408
7348,3288.3028158151583,2753.024472929716
7349,2284.825804977364,1791.9089356382822
7350,2845.928349246735,3014.8941861653507
7351,2445.097756203113,1976.8027461935285
7352,2731.1091801672924,1890.1262032441016
7353,2192.261638709579,1935.5881697410482
7354,2658.8663254307426,2710.872652564284
7355,2936.8312964449856,4723.386872750282
7356,1961.3030200856858,3217.9317279761403
7357,1672.5926234663154,2049.6446259173736
7358,3010.502378834757,2184.234724687336
7359,2883.8212221842805,3213.3083286336214
7360,2070.387002957048,3117.6546097196856
7361,1707.2052710478254,4435.286086760893
7362,2273.55659885982,3217.4792091290815
7363,2141.589644524669,2362.831615695414
7364,1989.6944916419802,2187.766025982181
7365,2275.6569702780425,2594.6662269994945
7366,1755.2786526538437,2981.1810991346138
7367,2080.557447624169,2066.688471959341
7368,2628.972965586158,3663.2322730572987
7369,3052.7008812843046,4499.683916571044
7370,2738.0985239161582,3697.7570399582155
7371,3438.7663366858674,2030.5663410805287
7372,2093.6297124145417,5159.394758058867
7373,2470.318925809973,2095.1140310440164
7374,2353.18209077024,2750.194955315534
7375,2107.1291330380104,2865.943721421135
7376,4191.62345494405,2866.5088973899565
7377,3070.9998914270677,1751.4152458510694
7378,2789.457949673759,2390.3925460100522
7379,1890.7626543916633,1759.099073512531
7380,1837.015613622115,2794.2184012709217
7381,1868.893714631841,2330.238962593279
7382,4451.027276171538,2209.2509278910557
7383,2844.186091250087,3324.4790887519484
7384,2020.0743126354698,2290.1914196598736
7385,2608.590104066427,3005.4519077001405
7386,3039.4942362247602,2460.2212862354195
7387,2024.5958173108459,4327.36964780234
7388,1946.6424713195743,2766.587499421244
7389,2069.7045343526315,3078.451461373638
7390,2735.7795382254235,3983.503322811649
7391,2279.9996438171106,4067.565666160074
7392,1946.6424713195743,2214.0060966541846
7393,1676.710987297048,2131.5209148357417
7394,2329.611714242031,3723.353530993122
7395,4130.69763731617,3063.8883183457374
7396,2432.034974952577,1916.4562814184915
7397,3378.837700286113,3615.2339770497165
7398,3916.26219910918,2307.8001344059876
7399,3037.13279434763,1952.4452586189484
7400,3191.969961195872,2217.0554890126027
7401,2193.099318521251,2973.352759280148
7402,2294.7164001037077,2875.534052935175
7403,3349.828470459155,2915.5059649203304
7404,3915.710036056042,2408.0748074827443
7405,2114.911067827069,1830.2624700042797
7406,2445.532302467254,2204.9059290042546
7407,5367.127258205073,3051.0807354158796
7408,2558.5561868255404,2716.751493899503
7409,2931.5860697063513,3624.84633185125
7410,2737.742575283803,2644.5528657639497
7411,5157.534263495051,2104.3332261549917
7412,5508.644171960817,2837.0839264145716
7413,3795.8736381613708,2289.1477058199807
7414,2962.679438778732,2309.911349940411
7415,2310.4316141160452,2763.662934276233
7416,2353.8093164639567,3283.4648328584726
7417,2438.5005242551715,3162.446092909086
7418,2862.908545911518,1825.4858938947314
7419,2351.265109370441,3304.8194072472006
7420,2505.127106898906,2293.0950583037115
7421,2418.7368016502805,2105.450540119865
7422,2102.830944072285,2443.5023882932715
7423,2016.291446807259,3706.45595669243
7424,3991.4003285039576,3588.4067008381608
7425,2191.4312264965247,2382.3385044530355
7426,2569.3436662574763,2096.491924755953
7427,2233.972561875288,1972.5494837133094
7428,2186.302613143037,3410.821601218401
7429,2175.853181410702,4985.323886591754
7430,3213.257980270917,3162.446092909086
7431,3175.638804793024,2222.7419796520808
7432,1617.7006704872692,4057.182911590325
7433,2880.727839235571,3040.7924215832
7434,3420.2548388990845,2787.047874172004
7435,2102.7539482342017,2528.564283288021
7436,2252.0635533416935,2491.2138556817854
7437,2925.840826952687,4890.22452081031
7438,2205.2367095175505,2302.42548590536
7439,2381.157372479384,3048.6046403136165
7440,2877.754818289231,2258.7687117481523
7441,2533.2695470071567,1858.5200006956038
7442,2389.8952321464817,2946.8462886958355
7443,1913.3166971128235,2765.6810177172674
7444,3039.7278131511825,2165.4379877481674
7445,2956.056863841089,2565.6305281113846
7446,3267.1825755925183,2404.6350820085545
7447,2890.769078666386,3453.3381185697835
7448,1937.6965038180126,4745.267651601831
7449,1909.7186557683256,5380.178589550055
7450,2725.5960804297815,2407.9537483999684
7451,4536.592439236175,4609.910399406557
7452,2794.2685137892854,3929.5184580925443
7453,2147.0848097999783,4729.192735365161
7454,3027.2914061657957,3641.574342846407
7455,1628.251436060986,3740.3952527369047
7456,2284.9482868483174,2164.030747793715
7457,2323.4722899566545,3467.361061978735
7458,2030.4659063000743,3939.087209817522
7459,1868.9376803359341,2052.611897548109
7460,2516.5434239538254,4477.462343595925
7461,2427.3037486862913,2208.4844713185717
7462,3394.692547094896,2511.3429102555788
7463,2299.740787482442,2803.7020045323516
7464,2536.756117140033,2390.9624852685915
7465,2324.927482739916,2701.2277930204564
7466,2341.507505687011,4013.711023550609
7467,3169.718432652962,3027.7401171873707
7468,2623.1647946703156,5888.6850104912955
7469,2013.4221494494811,1654.9571293429312
7470,2408.688346688718,3194.7995526044424
7471,2434.82493820701,2683.323809069408
7472,2515.323888765904,1963.8038703637708
7473,2218.1657625210737,2819.5517719706995
7474,1707.0104801672912,2380.555297073372
7475,2525.7903086763963,3906.4079855304335
7476,2726.5237637505766,4050.1795301142693
7477,2327.800252692856,3303.867170255287
7478,1907.7719614594457,3515.2427090093865
7479,4751.309790885605,1856.5889761915419
7480,2348.0341048248765,2137.1986772255796
7481,2455.2858125177595,1802.0672135937825
7482,2597.79482554842,2758.5227937734244
7483,2382.3473755514583,4756.189227703388
7484,2450.9655626091817,2338.9314143428646
7485,2084.194963656081,2691.4250490611785
7486,3219.0981632786993,6256.891065108354
7487,2369.6833334981857,3125.377052032249
7488,2214.6656790534034,3583.617001629168
7489,2250.264112689807,2612.079315931736
7490,3160.2713770094033,2677.4367511859905
7491,2023.105002134156,3236.840844279487
7492,2371.181030703506,3872.1559762942984
7493,1952.788447290387,2588.2107628951126
7494,2832.0291203172933,2966.053087913474
7495,2279.8866090743622,2415.920173174264
7496,2215.3119973479984,3685.5071552193185
7497,2193.471406294648,3701.2798142321853
7498,3411.580984057499,1888.650371776701
7499,1884.3683549103798,2624.5181545374235
7500,2300.3275738745388,1697.001494013131
7501,3001.9492116516444,2370.354528791311
7502,2388.039299625673,1816.832953073906
7503,1735.8586861120377,2433.8924361473887
7504,1935.2708335221575,1934.83760506317
7505,3132.1194102738527,3207.229547524069
7506,1975.0023096342843,3731.409714171486
7507,2745.6376200699287,2154.758346633872
7508,3109.811698821497,4235.98821846137
7509,1883.1348226318207,2715.045672220445
7510,2302.525962017404,2583.5177905358314
7511,2851.585512145226,4078.29203685835
7512,2762.891115908926,2989.913766677641
7513,3356.34857016786,2761.1929083579503
7514,2744.907737118873,2552.578948546636
7515,2738.8136585164975,2619.471352199699
7516,1848.7937852327345,2556.1967555742763
7517,1604.9420241320147,6037.027698189499
7518,3623.1821123194086,3532.2810763019384
7519,2101.915275932712,4261.9140763501
7520,2238.2284857654536,1791.8666073504533
7521,3540.9329848590355,3353.0636996525727
7522,2279.227774885449,2120.304974179492
7523,2163.8150809572335,2695.044064709234
7524,2994.7622930566436,4577.558556190283
7525,5492.351570197219,5885.300912178777
7526,2011.6029283341657,2002.457772296526
7527,2505.6884181923333,2748.7490431197525
7528,2815.691400045996,2262.876337667633
7529,2011.4702293685011,2364.9798684988036
7530,2231.9993938883017,2330.576169226378
7531,2904.118570395607,2274.606357979411
7532,2739.992352952518,3792.434128039205
7533,2223.81816549307,3686.1153935933676
7534,4954.192958090598,5175.220364884028
7535,2901.621103805827,2637.123986874282
7536,2855.2974096120074,2467.1132934309676
7537,1763.4729510214581,4066.6602046451944
7538,2640.3879029900413,2706.9098992512545
7539,2034.726973206382,2713.9887889540382
7540,3545.649030266653,5473.194057448463
7541,1545.2826424895554,3071.979643787262
7542,2694.833349226219,1821.709783715994
7543,2130.0550559207754,2329.8105097873768
7544,1976.8373655504436,2271.9013063045495
7545,2272.1871104827146,2900.372163743746
7546,2852.073017697024,2750.597100887002
7547,2067.486460016864,2212.809151137569
7548,2897.3739363699906,2301.287869158395
7549,2028.209228491337,2289.7714059062664
7550,2421.1638982914865,2763.1865116066524
7551,3299.625266982373,2051.0946329169215
7552,2173.585642786222,2469.311963100653
7553,2745.5900402159755,4387.04347272059
7554,2029.8585600871634,3368.1406237742654
7555,2237.687788047526,3010.47738286319
7556,1744.1061551180817,2526.677422363065
7557,3310.793960440252,1733.3604268535455
7558,2949.6067436019384,3113.217784426219
7559,3295.2682455386216,3076.215016501137
7560,2458.514080097531,4121.536639686626
7561,2237.8635404873626,2247.269321802264
7562,2528.045823020519,1999.4944004970391
7563,2867.4515567096605,2599.198299127981
7564,2385.7669391214563,3326.158628827575
7565,2435.634037277472,3533.3192296273337
7566,3822.6253251784888,3232.639017812916
7567,2569.3344408741027,3254.1507582874083
7568,2415.2127639969904,3191.6533984688313
7569,3096.7834702843134,2625.657943832666
7570,3320.169879385902,3745.579779257915
7571,2140.41055027683,4222.1436809340885
7572,2029.0862417075293,2133.8139357019436
7573,2758.361205456558,2036.560096317961
7574,3159.402047322195,3053.5191284474326
7575,1798.4535307855965,2599.2720816988995
7576,2778.9230194400766,4474.884335288784
7577,4063.4370464531953,3141.1321516241323
7578,1745.8016334613415,2117.6698595187195
7579,1866.8727351068542,3616.3069915625456
7580,2246.152831379117,4576.861736784829
7581,2132.5112638926,2468.706877604936
7582,2557.101625888118,2900.320972835479
7583,2431.9659813684243,2477.7076754573786
7584,1513.8722301705745,3667.6365923301555
7585,1975.8582040177682,2067.3187136958545
7586,2468.1866998479613,5894.568677452868
7587,2958.61309928115,3243.978138007457
7588,2169.29342477267,2428.5696702850546
7589,1877.4915849874565,3530.084902958053
7590,4008.6336362802663,2790.575434491817
7591,2402.322315121807,2249.3133075574924
7592,3219.7206551924314,3310.3012174225382
7593,1938.117807563705,4316.513522594131
7594,2484.0760454924803,2845.109566626822
7595,4710.744771772284,3949.9583402744524
7596,2319.8177066227163,3022.545434696848
7597,2409.9727003793464,2702.4089030387136
7598,2520.6172890273315,1949.3052394747388
7599,2238.6057803290946,3076.7513530057136
7600,1999.4971621021382,5088.2476643655655
7601,1943.3443681693998,2582.402863171247
7602,2088.5859021898,3878.2801441122187
7603,3463.213880917721,2229.097770963417
7604,2617.4746336162793,5599.148037664819
7605,1981.4896129121676,3581.1584415235384
7606,3512.5111296163686,2510.1879899293845
7607,2413.6889118794534,2895.651675041345
7608,1936.2760109277651,4549.505893298683
7609,3768.7598404247788,3201.219639322357
7610,2500.790442532477,3834.0558685170377
7611,2193.5729933375624,2269.414543403257
7612,2160.8831013122945,3159.8804401920265
7613,2682.158087888463,3083.703339243938
7614,3917.1259521118295,3398.3269458307686
7615,2041.4112013066028,1915.253256770342
7616,2284.460404260928,2788.480559214874
7617,2105.785825066219,3586.3398559753236
7618,2472.7205978977354,2537.9567977957263
7619,2177.427712675505,2085.7249733030926
7620,2236.3239647807327,2171.433192057065
7621,2084.649338414892,3590.649034510769
7622,5072.07695908784,2649.384650996395
7623,2249.618411133039,4468.583190876724
7624,2044.5110228519593,2707.277624623349
7625,2403.731713418536,3553.705018477432
7626,2613.0202898932375,3031.318378822912
7627,2098.017683392793,3004.8761996299204
7628,2221.1801402496812,1912.8216704166189
7629,2657.2376590459,2337.751667317974
7630,2293.010015672391,3819.1069380324598
7631,2227.477867611379,2564.7148519040265
