,modelA_lgbm_train,modelA_lgbm_test
7641,2255.409352410843,3036.4031718372376
7642,2011.938627360403,2449.3062695031354
7643,2208.4689785165324,2973.4845266921725
7644,2154.06113374985,2461.0376939650278
7645,3004.71222251817,2826.8897786003085
7646,1893.8279991920049,2177.7416841121712
7647,3037.102625373552,4352.951314641512
7648,2007.2210867489666,1957.4015081034001
7649,1975.5845478361916,2029.0530318347187
7650,2099.916574272194,2639.031956472679
7651,1846.9808479154729,4361.943831294333
7652,2343.2185231587787,2579.968251993948
7653,2690.2349713436474,2208.591630920054
7654,2088.957553189263,2407.6712341014145
7655,3130.206515889618,2222.5759829714357
7656,3370.71032761521,3213.528710841723
7657,3487.9712045642777,2068.4153809164945
7658,2557.772929880415,3146.632021482597
7659,2355.6332429667345,4504.5073967440985
7660,2625.261760872929,2541.6629504948332
7661,2185.4520536895284,2759.280477849704
7662,3090.019220673487,3287.402242673117
7663,2146.3573009971487,2603.026395686106
7664,1893.5945730932635,3314.6753242615246
7665,2163.2675150344226,2359.4352139142793
7666,2481.720667500849,2605.887267948802
7667,2234.6408328269044,2296.1207426723204
7668,2588.2824821811873,2203.679102005088
7669,3098.0710110902273,2118.08243484291
7670,2064.6851445545394,3235.31402135207
7671,2251.412748907097,2342.694856631194
7672,2531.503267529483,2007.1120629012116
7673,2640.6925514171744,2080.5811675658083
7674,3808.1999741026575,2236.627103528937
7675,2010.3955787674995,3615.602926575725
7676,2169.2708304977264,2367.959865788374
7677,4412.232330365014,2870.8847356414162
7678,2015.8051309852985,4389.142600361634
7679,2279.245437590376,3642.541621418616
7680,1847.1526921055197,5435.072591164564
7681,2516.909413608503,3975.4635633330568
7682,2377.9505888511694,3283.208908177387
7683,2399.8026676101586,2115.623443510254
7684,1570.5764567842007,2962.9163338357507
7685,2304.3402700473002,2840.1154186800977
7686,2175.857718653186,3213.1453188117475
7687,3358.132592847401,2625.6973135635235
7688,1892.8319107201876,3416.734986938741
7689,2726.379792491544,2617.3051726704048
7690,2563.5429015025047,2411.3168405366296
7691,2643.7144155104083,1974.1186617720364
7692,2285.1574881830998,2373.274682644551
7693,2451.1651219519786,2467.704390640882
7694,1915.6569368883058,2308.8700992517406
7695,2379.401603436286,2548.8265925419264
7696,2363.5724442970463,2375.890690529952
7697,2793.320126419577,2766.4411709050482
7698,3538.8364885278493,2275.9405854255397
7699,1866.7621152658478,5101.302285759235
7700,2821.3693819403197,4396.246807889099
7701,2496.1635624082196,3250.350897910248
7702,2088.44791664825,3049.112071219287
7703,2343.6529600009612,2975.0395435267524
7704,1926.7529774252516,3667.016412947463
7705,2737.18264685168,2953.233639034486
7706,2563.889062046952,3742.21914798547
7707,1910.786573433774,4704.205381303873
7708,2087.188221248582,3141.0872117513363
7709,3764.7297329469798,3113.3825055691564
7710,2711.3885010866356,4831.912621496619
7711,2252.233758230823,1997.6450150189144
7712,2304.107415615793,4657.741629822384
7713,2569.5570320119596,6506.352870053178
7714,2606.8158814012954,4131.2481094701025
7715,2842.8817613808014,3879.5572077877323
7716,2521.4185105873235,4493.434390082077
7717,2435.2048917900975,2208.591630920054
7718,2425.342665810314,2524.104007048136
7719,2884.9590688938474,2336.59865645303
7720,1974.8968642114207,2446.6389672800005
7721,2905.4024264253667,4028.867128872127
7722,3006.468581092824,3403.497052675518
7723,2459.608745032462,3184.7559375931314
7724,1823.2099236288543,3798.1642498032406
7725,2760.0978595877755,2112.2298660509164
7726,1966.8901786191843,2728.251275342751
7727,4866.527635167326,2784.5037440394417
7728,4640.241288719418,2394.9769489033097
7729,2505.7568845012197,2615.793117485179
7730,4088.7138711067305,2982.432704623719
7731,2108.725826176585,5475.553200162826
7732,2459.170820101441,3874.176139417551
7733,2205.595249114223,2415.6391950281277
7734,2218.559757426398,2749.1616979775313
7735,1903.7720458064828,2748.1739415647417
7736,2321.0004700884074,5764.428040653281
7737,2512.746895636766,2264.391909061126
7738,1705.8347649858165,1749.6667174842592
7739,1897.4158586535455,2470.8973458280234
7740,4424.865518761339,3300.1063871311753
7741,3090.982521144946,3772.1691705021303
7742,1625.4781415755729,2240.70287954515
7743,1934.4121765897303,2505.0240514639836
7744,2066.1193469637287,2878.3886897559596
7745,2609.5492641667165,2585.6689547182586
7746,1826.7842152368366,1949.6165947670536
7747,1826.7842152368366,4600.450037191594
7748,1665.5727424142785,3376.7305013725104
7749,3007.930846121304,4127.928790156815
7750,2990.356817261325,3423.9535629178267
7751,2939.2321834252425,2862.6641899513916
7752,3735.108597557867,2323.730277027173
7753,1883.1900569419338,2140.061080621788
7754,2043.4268767599497,1770.485489400672
7755,2587.1139703421036,2745.8849875267197
7756,2904.2931344507147,3527.2523620937473
7757,2111.8055065805515,3278.2073455692116
7758,3515.5515651850988,2504.233171058803
7759,2906.1700817524143,2144.2527943979608
7760,2087.827462761959,3750.954750847158
7761,2963.863729568899,4813.271832059088
7762,2488.9419571030808,3377.904786223518
7763,3019.8740683277038,2642.1938826520104
7764,2300.1054086888626,3377.2044870499485
7765,2052.0325643251253,2630.717532826438
7766,2504.4870688424685,1869.342676979948
7767,2097.924187789507,2730.0845790923063
7768,3437.2179395998633,2668.522777000161
7769,1619.918519940661,3223.7949789522295
7770,2377.496944325763,1947.4868548996296
7771,3722.598718745968,2943.627825122647
7772,2639.518866565784,6300.0096977384765
7773,2069.9205413286195,2628.7231844280714
7774,2225.749936882069,2551.9454181207407
7775,2330.945308861579,2729.377553047602
7776,2891.052717908606,4106.964432630426
7777,1892.3094508255917,3278.2073455692116
7778,2233.6248749615675,3167.4737628918983
7779,2305.4965116491276,2154.9825329444807
7780,1908.6594008863508,2007.690540683127
7781,2506.7852308334604,2207.8148311911987
7782,2063.600984720667,1992.6905732802595
7783,2168.8440105683812,3335.8281371779135
7784,2945.977714974557,2912.337405151818
7785,2241.518793234886,2601.4801825030563
7786,1743.5800548297839,2157.4950213751013
7787,2623.007020126962,2840.338816458945
7788,2597.8586798964952,2021.1580461355466
7789,2547.610442023798,1971.8069106702624
7790,1907.5671928294494,2433.7006436975603
7791,2088.7423554073043,2400.8242766348126
7792,2503.218672957426,2296.106293275284
7793,2067.049015992902,3518.108082507766
7794,2315.109901254501,2307.039907936174
7795,3120.2074040732377,1933.6813150810237
7796,2535.2204196906146,1999.7014617690947
7797,3492.688977794094,2843.1802690171558
7798,3087.5655845624237,4378.1505218212205
7799,2508.977545944909,2526.5687011223813
7800,4411.11787726662,2703.4520788643413
7801,1733.7295647318058,2478.388347279789
7802,2076.5625752398882,2705.01452956101
7803,3040.3208553171407,2235.9079169614
7804,1936.9212743031053,4000.894252544464
7805,2372.429401044136,2387.9627135491414
7806,2621.350133719583,3217.6401835548595
7807,2068.4572216454676,3135.5200617583096
7808,2623.521040676203,3248.5568121636584
7809,2455.420625638799,2851.279520962777
7810,2007.7664604263323,3396.5796255751256
7811,2713.7347358389234,5368.549461933884
7812,2340.377323855956,2410.0227115613716
7813,2335.2039857076047,2242.5305202903073
7814,2847.94028105885,5363.10439504585
7815,1866.9491495358823,2467.4110896052853
7816,2214.206579947152,3678.1102854088726
7817,1877.2851310240778,3357.6290451450614
7818,3548.636381114518,3278.2073455692116
7819,2797.622561686701,2494.4563899600253
7820,1987.4665771065374,2768.3309901503603
7821,1805.8815105826104,2495.375327364481
7822,2418.692668906694,4978.547354499084
7823,3763.772707928882,2505.522577879135
7824,2469.5349824408922,2479.545798936299
7825,2202.6437041947793,3875.785782911315
7826,2912.1828309075263,5089.453836853865
7827,2674.3279713193065,4447.7736407971515
7828,2428.4851528595,2160.167503305424
7829,3280.858556182864,3278.2073455692116
7830,3791.338100280329,2067.2823005938435
7831,2962.219581311555,2628.265970325561
7832,2201.289577953639,2482.274846550325
7833,2716.90968417867,3185.2021524612724
7834,2736.7169609331136,2433.679857632903
7835,5061.758220088525,3560.4549677067707
7836,1920.8890348271061,2018.1575655289867
7837,2948.123621493149,2977.278466109303
7838,2745.7740328544533,3335.8281371779135
7839,4684.169954484132,4037.839500272089
7840,5520.567471270896,2012.2212188446974
7841,2723.0979154010383,1903.2055635584547
7842,2776.11957233661,2690.2457588120133
7843,2829.0282996695823,4307.557780438017
7844,2234.563472071303,2427.926285532526
7845,3666.59939428691,2008.0886941810634
7846,4177.176316767624,2232.6929779074976
7847,2238.831302283398,2428.214255759095
7848,2556.690935725679,3376.4561671812517
7849,3774.8318885837753,4327.962001481934
7850,3469.8539089055307,2089.4804039280707
7851,2634.1152977549364,4763.100499362659
7852,1967.3339872816687,3246.721395132482
7853,2217.72463504982,2701.1993501462566
7854,2323.3396339401847,2395.1141556678363
7855,2114.908163951502,2361.9527699482046
7856,2810.256229799276,3183.0919029043594
7857,2216.52679481118,5238.615632225591
7858,1958.754339590787,3441.432454903012
7859,2449.0871487264294,2703.7481448773665
7860,2263.081953902445,2367.959865788374
7861,2567.3370008915385,2976.9737975410017
7862,1670.8424094470063,4181.838524455442
7863,3274.752395626299,5339.9451531704635
7864,2237.782547384006,2278.8837633300045
7865,3416.2799595608612,2637.268501490771
7866,3043.2507962910495,2633.5530641934533
7867,2731.554270873468,3562.2075424632335
7868,2413.1963946253436,2330.2139588917867
7869,2106.0822397126863,3013.6266601222715
7870,1983.8360631591775,2898.325726575815
7871,2209.0874918682803,2109.054451004792
7872,2027.0128272140985,1752.8074172847798
7873,2027.0128272140985,3248.6460349963118
7874,2209.0874918682803,2553.043713921704
7875,2251.1484320471677,2810.1704929383063
7876,2326.2021738837075,2015.2751302357215
7877,1772.4628395917184,2498.988286710798
7878,2373.53409382099,2387.557029149415
7879,2533.028033254586,3068.095751982432
7880,3574.858512881962,3897.9011880687076
7881,2644.001375673549,4040.2841612309253
7882,2293.2131069124694,3364.953661775494
7883,3006.1718357628624,3068.095751982432
7884,2376.5594921112956,2215.1695523668045
7885,3556.7200177505533,2031.3924676262438
7886,1953.7362691242065,4397.933471041923
7887,4789.183307852444,5260.984120717521
7888,2284.227528913327,3102.3481321156523
7889,1774.612895234224,2292.265906254567
7890,1984.231798998547,2632.3597232684074
7891,2350.7108657633967,3771.2542284205397
7892,2341.337841901053,5231.262737927411
7893,2374.3757942807697,2336.541779690612
7894,3295.0216619445837,2782.7502443745097
7895,2104.9653239839786,2723.177585096706
7896,3241.857053226561,2027.4465500711854
7897,2310.0974970291436,1882.4670010437117
7898,3570.395969745808,2987.310126005987
7899,4089.455476165774,4085.3153202106105
7900,2595.7310164674127,2381.6274073039704
7901,1750.718771539677,3750.055476686649
7902,2553.734293215943,2196.167752958407
7903,2064.8697213753567,3472.755033190498
7904,1975.4293832692802,5493.0644940265865
7905,2941.8104800576716,3384.4478020732204
7906,1867.1295074399818,3160.852335252034
7907,2307.8791550156325,4456.990544258998
7908,2841.0791280142957,2443.5292076526393
7909,3119.778003277393,2811.059343268335
7910,1997.219790716035,2414.1054133713524
7911,3185.336820037141,2158.44001055493
7912,2089.93060386548,2232.5442005796554
7913,3106.2154906465526,5518.046998742488
7914,2675.907686759423,2221.427792041633
7915,1913.642649593266,2279.380340739914
7916,1999.9053605817953,6117.027659011394
7917,1776.8268170487513,2401.148867917115
7918,3588.2663516718058,2594.5923847463164
7919,2495.5639313054494,4212.916825099075
7920,3189.7773812046544,3871.254380666788
7921,2841.403111089274,2457.5584370010392
7922,2699.850058416973,3719.2478855604195
7923,2372.418872212573,4096.473105150093
7924,2520.3725042359747,2562.7545763708868
7925,2701.5504064893375,2048.8817693256633
7926,2231.706793406726,2688.336215107454
7927,2341.5641954087737,2306.5493848803153
7928,1988.2435808613004,4717.078102270731
7929,3340.1984602320003,2050.3642753831523
7930,2669.2384590886504,3029.858974401512
7931,2424.059479820235,2982.236644476831
7932,2933.7656851132856,4600.681246064403
7933,2569.543254669704,2293.5282814977327
7934,2090.460224132625,2804.4456225457534
7935,2801.4019688973412,3670.379943538016
7936,2081.7353106859014,1911.8421476678352
7937,1772.9820014270238,2171.141441867311
7938,2454.4055864569477,2297.5177708949063
7939,2852.279279873518,2852.7369653452174
7940,4333.128127094483,3623.176763791177
7941,2100.5127293704386,3901.4584553281757
7942,2692.63230539184,3732.6071056265864
7943,1873.5261668422709,2367.2708519218418
7944,2376.4085204662006,4892.818920886958
7945,2330.4539678334245,3634.764596991435
7946,1871.2312850600783,2984.9762367512485
7947,2315.7235248706206,2535.830818898913
7948,2227.952631356171,5557.7591927612175
7949,2088.9011197241603,3347.404519972088
7950,3047.052636234036,2817.411240985903
7951,3257.616049677742,5183.043117901427
7952,2791.8148801174602,4065.701917127762
7953,3280.8806409442923,2195.1482429517655
7954,2251.5703828387104,3032.1869381653414
7955,1958.7711140506397,2019.2539909664297
7956,2575.6154166046263,2330.422261896371
7957,2188.000241530084,4259.581815741512
7958,2974.7744919166403,2168.0994854476385
7959,2232.4281152157755,2315.4475666365024
7960,1938.9632911581537,2340.106329258841
7961,2380.6962712222107,3087.4775710305644
7962,2976.665283196264,5614.9134916483235
7963,2775.381836856696,3229.078667845
7964,2066.555575810813,2827.6495844897204
7965,2253.8556410497677,2163.086458731666
7966,2260.534412078622,3255.635585761267
7967,1722.1694863699365,3128.8926754541885
7968,4554.208478574674,2182.224185973977
7969,4976.736692562558,3819.7189559024673
7970,2679.2615177190655,3560.842392593792
7971,2562.920323574676,3924.8572939160695
7972,2018.378093710529,2159.361988112282
7973,2679.2615177190655,2016.4464602657977
7974,3799.195951699349,5672.540469356865
7975,2623.201878719103,3458.2351935352926
7976,3045.725932700936,4218.464261414996
7977,2219.5388746169697,2985.10721836458
7978,2247.5056078136254,2876.5750774466214
7979,1835.4690787013744,2791.804803534241
7980,4795.81907658392,3310.085073065305
7981,2331.7772159802776,2065.9885438711617
7982,2178.318066570753,3768.1327198572567
7983,3362.695705277816,2671.0185207113873
7984,2719.304244861846,3210.053935542393
7985,2255.3148423603225,2575.778857423752
7986,2095.829840706351,2945.666724528787
7987,2088.8642969596976,3628.1863662354176
7988,5110.053232360682,2761.0351070918105
7989,3091.132451826812,4407.256757420187
7990,2812.4998170985627,2796.9960252197106
7991,3319.70440378762,3529.2554143081243
7992,2415.8557242942884,2086.7029570434524
7993,1916.4536296618514,1844.5225140773891
7994,2279.3579018540527,2143.038944685902
7995,3328.606205083964,2960.6434721958262
7996,2547.4537991938328,2768.873783864382
7997,3350.2194008187357,4708.136656263605
7998,3049.92798930667,2207.804482138685
7999,2375.907320708201,2550.5158325607513
8000,2933.9029155847697,2655.135597014274
8001,3853.2926253123464,2259.1625480399225
8002,2041.4634461880128,1785.8589806139298
8003,2144.8818916756095,2277.4242712856553
8004,2276.8430499862325,2410.152961526289
8005,4393.098234837451,2418.2190300088323
8006,2580.6575198560818,2138.6001856972844
8007,2031.01124354484,5243.439092846461
8008,2186.508093883164,2079.4064054266964
8009,1995.563294546434,6247.422661158395
8010,5434.77456809386,4186.993955652291
8011,3879.5473940394795,2754.230482933862
8012,3471.893188306066,2570.5415058580556
8013,3342.3823667129186,2934.393556655672
8014,2470.128946709908,3650.1374346968237
8015,2765.942355038527,2778.5256378569457
8016,2470.128946709908,2396.88228304714
8017,2047.1959264540537,2529.7971108112197
8018,4354.701538623527,2151.736504949134
8019,3296.373840381547,2837.6730781369915
8020,2641.50013432838,2783.2512586996354
8021,2012.1227737642655,2628.911968352442
8022,2588.3622551675885,5266.122357455035
8023,2112.996313907629,4412.042271832095
8024,2067.2827670604815,2342.882882877054
8025,2450.561109677282,4398.227536040205
8026,3293.9116885003505,3222.035658624479
8027,1578.6340308335955,3970.195678231913
8028,3020.8838995692613,2529.703571288834
8029,3646.4142032301756,1437.6836094788796
8030,1885.694693534693,4195.712636121238
8031,3359.7577475106705,1673.6696005406673
8032,2053.968988975841,2958.716721837758
8033,3165.8571093240657,2295.316104335902
8034,1639.3212629539678,2195.6534706074076
8035,2099.913045436279,3221.8428201431543
8036,1988.9813163747704,3799.311000665662
8037,3333.8567454230615,3129.7239694070636
8038,5300.338116056181,2565.5042571975982
8039,2280.9357626553883,2154.391923493574
8040,2158.7847297547255,5576.094451307627
8041,3283.6964595083,4816.064279123473
8042,4043.1360816794017,3159.1611140110986
8043,3376.9499576617695,2576.907335672894
8044,2091.8828453821725,2144.724192418912
8045,4344.342589077695,2759.2333802549765
8046,3017.5959210044966,2617.227435766282
8047,3017.5959210044966,3410.404405116917
8048,1790.8309770648295,3159.4884218489597
8049,2903.6646178592755,2789.6682512214456
8050,2103.557827367195,2920.498127081707
8051,2905.847529692371,4159.770721287095
8052,3511.0979554052756,2509.9839361027903
8053,2168.0017923744026,2849.018990367119
8054,3407.541113208977,2544.9962743880596
8055,2360.5497025931377,5827.4688459506915
8056,1958.52293937263,2392.6768643865857
8057,2438.6224599168804,3305.385170339311
8058,1553.6484493174517,5346.141463964146
8059,2967.1371092771446,2545.700229960424
8060,2373.56347376989,4175.541167924578
8061,1944.982750465403,2558.6373619440847
8062,1705.403349958953,4541.276384198412
8063,1996.0031641613407,4425.659852591061
8064,3705.884580406788,2625.36691206892
8065,2539.2645545543073,4497.328630983514
8066,4357.503935158632,2181.2805380109776
8067,2302.9642479980703,2538.7966501981696
8068,1760.2000140435034,1914.79733518809
8069,2334.3800855620716,3694.130466267212
8070,5152.4305037660415,2338.8826822913347
8071,2377.0018336880116,1985.8926110687523
8072,2057.8696393420464,3464.8142933603094
8073,2487.063535496759,3428.376132024184
8074,2449.480378143588,3320.7641302440124
8075,1707.0311449099206,2715.9372283156326
8076,2460.071983131775,2702.0655842478795
8077,5128.806351866465,2494.4536591102615
8078,2710.9537812254925,3568.667476668322
8079,3919.54796982648,4770.301123436178
8080,2630.0689115618407,3362.5480912764315
8081,3351.389140175072,2828.5532640441634
8082,2172.053448623211,2806.8821619606124
8083,1604.451910689155,2544.1396248542414
8084,2379.15660468091,3015.7069605829493
8085,2790.813182514958,3006.316256067413
8086,2005.5658781385557,3179.8048876074363
8087,1814.7109809767433,3517.8733263522336
8088,4217.969901241507,2868.789083087442
8089,2267.7116537847014,3494.303041664257
8090,3043.476875003559,7037.003085102717
8091,2362.012403554328,1870.4193846531296
8092,2292.652266899126,5303.317320483969
8093,2188.7767703840937,2098.8325430584955
8094,2879.5190182801703,5836.208012048587
8095,2252.162232376108,2201.1117538743906
8096,2380.92297931677,4013.987467494466
8097,2011.088027601359,1830.544464436634
8098,2148.1027036643645,3100.860404258319
8099,4199.243201078079,4122.685646128765
8100,2550.6059907131944,3662.954627518251
8101,2149.977626959797,4196.082011942779
8102,2543.959900904939,2394.2196717167244
8103,3548.6569028732615,5648.96184909787
8104,3021.700151280248,1996.9502896058711
8105,2070.586756672116,2490.0717640124485
8106,3432.922015109788,2479.788578316625
8107,5070.84060349511,2115.492099843341
8108,2417.0978419561025,3421.41174974248
8109,3401.378815360546,2500.966669384831
8110,3513.9044577593463,5708.650058675447
8111,1890.4445674848114,4852.669673395103
8112,2151.820340279863,2802.9320623108647
8113,2208.3399303736796,3824.7256407445734
8114,2686.99522925898,5386.395825478927
8115,3141.0685739983983,3483.221068783856
8116,2826.27221049782,5788.663396922091
8117,2557.6471026360887,2284.3459750805455
8118,2802.8227368637204,2577.5650301531646
8119,4766.748154478324,3850.716399930603
8120,2247.2072952649564,2235.496204192379
8121,2891.8435821687312,1883.3581407244735
8122,2952.9543880859246,3072.021596487567
8123,2064.840853500784,2044.9135252225146
8124,1854.7436118726887,3144.026324706268
8125,3328.939887697142,2765.817186500454
8126,1961.57711189523,2262.8949840393857
8127,4022.5139386673322,3660.181898335526
8128,2299.1953513023136,4452.47440096847
8129,2316.634858583602,2684.659315855223
8130,4254.355663305878,5670.990702933144
8131,2416.7783529192693,3923.9398085118855
8132,1846.6861674869244,2610.8477337153645
8133,3746.1979601040134,4245.69891312491
8134,2173.595205182415,5616.193647995899
8135,2309.2940862937626,2562.914809674526
8136,2373.4068598699855,2169.591018086806
8137,2280.069970842526,4452.245032899859
8138,3209.479376315102,3760.3613455409736
8139,1969.3645776521325,2532.4551641913577
8140,2168.1528791405485,2204.5477732698564
8141,3011.288682307266,2185.8180455869665
8142,1862.7760561969521,1970.3870211034032
8143,3502.9420672455576,2574.251669469606
8144,2311.6841743861014,1813.9395735403389
8145,2816.0289857854355,4639.147861579467
8146,2629.23268937633,4712.5956775338955
8147,2716.1610767387315,4536.908617248928
8148,2093.305149409534,2120.246994573214
8149,3363.9502574372523,4174.3480399916425
8150,2832.367650378494,2211.229028303166
8151,2371.2918729732082,1807.5577097707512
8152,2620.3223715409913,2599.400565437805
8153,3179.302303513831,3849.10692976371
8154,2157.8067432650073,2365.072916645583
8155,5089.188549563825,2073.825934768074
8156,2165.898494463062,3147.922257959482
8157,2300.305873135449,2685.534313245538
8158,1765.493304011198,2452.9681532962745
8159,2258.645772446358,2149.7861540195363
8160,1951.3118873053588,3706.6423422296502
8161,1827.5169616700061,2806.4813109062648
8162,2154.2059744222674,2611.104406508325
8163,2648.796353975135,2096.5072526380036
8164,2635.0484457163234,2797.5428291003677
8165,2625.6717598373843,2765.4011691124138
8166,2836.6806583845887,2776.0002211192814
8167,1959.27208744511,3076.385490680526
8168,2459.7799804860815,2704.323980238413
8169,2317.6983341545856,3264.7997765061227
8170,2907.703327855169,2320.813493249153
8171,3014.4727664175716,2277.1965075324924
8172,1813.3703769300878,3771.7304553910994
8173,2557.304724736811,2605.465774977661
8174,2340.731596801254,4777.114350193167
8175,2033.6115771448344,3574.3295314617817
8176,2412.00137917245,5754.03499172635
8177,2266.1526482206327,3691.072914412296
8178,1968.8643041371042,2112.904542880225
8179,2156.3625357046662,3870.1410101250913
8180,2779.221943260075,3452.960186980877
8181,2504.7173792519357,4180.151564134824
8182,2686.9554491277872,2190.3647878042298
8183,2514.119523695855,2320.813493249153
8184,2315.812994229062,3136.2540395474016
8185,1692.850658685905,2336.7783113927517
8186,4281.518159869903,2291.299650004635
8187,1822.6215913502092,2783.2148867538413
8188,5569.687668906373,4206.250670074172
8189,2606.063079557053,2487.7418850148765
8190,2449.720301339057,2197.594896694545
8191,2420.7781699299103,1913.1988053340488
8192,1795.0031012413954,2509.5735974833638
8193,3334.937752437749,2933.6910304745898
8194,2758.3089719709183,3544.757871080862
8195,1378.9836379723017,2613.5743931462703
8196,2220.147001984974,4589.333917118928
8197,1865.7357152241245,3601.304855797386
8198,2730.6271698805626,2943.9909721676204
8199,2547.552539298503,2587.9813418504045
8200,2053.085725934421,3773.1094206755565
8201,2343.6293900246555,2610.9187159486764
8202,2354.0205763759855,2138.6026297387075
8203,2584.5674424250738,2628.7659314100274
8204,1795.0069191670264,4714.031162172707
8205,2231.224570141617,3315.2046092218734
8206,2405.03614727918,2976.6672376175325
8207,2746.4419896304817,3462.690345400507
8208,2189.942180596968,2189.557352916146
8209,2028.3816602960173,4057.454576230434
8210,2358.254583283585,4063.096937902854
8211,2438.1003764830716,3984.9638687216257
8212,2432.376176869465,5781.062004741791
8213,2028.078004960287,3552.976139536318
8214,2057.808603715149,3295.8106190277804
8215,3059.821054924818,5593.980109323525
8216,2278.784637335391,2216.3366566472046
8217,3177.6781846378235,2703.05813671297
8218,3047.7071143525955,2321.0896871818686
8219,1899.9565234190945,3336.3419372369353
8220,2294.338375393216,5283.082361560997
8221,3647.675286111238,3336.3419372369353
8222,2428.7671571139717,2259.0440389446153
8223,2590.3569226689215,2776.1266235224894
8224,2596.935432358774,2087.6584601373556
8225,1825.9741933083224,5161.572296564259
8226,2603.2402289253514,2991.4059961946878
8227,2313.957919920616,2902.384574271911
8228,4639.10654288634,3544.0455329247898
8229,1923.36716774025,3439.686557294589
8230,2341.63506937665,2919.9870866463084
8231,4190.357830630658,2781.424593647742
8232,1824.818442972575,2760.586054810405
8233,1858.7272097651876,3357.8582515276985
8234,2130.764467597729,2861.223455078021
8235,2512.3498927296796,4541.13545079627
8236,2794.3774219258617,2637.7919351759224
8237,4294.090167982451,3705.0756954074604
8238,2582.995690979525,3030.7335779944196
8239,2506.3168120707683,3525.932364458435
8240,2258.749796727687,6220.655496952274
8241,2023.2090176847983,3285.418508210624
8242,2549.616083650885,3041.059462890778
8243,2025.8217505104517,5024.555715938512
8244,1744.4880024871368,2134.1671566556474
8245,2070.1605657444316,2252.305755785522
8246,2421.2444449860095,3385.5272865522356
8247,1867.9724433517988,4881.270276206108
8248,2651.901282871196,2848.473691764348
8249,2585.9870609842287,2594.5743514252104
8250,2461.6624451423527,3699.789103094384
8251,2510.032676228744,3463.1131465021876
8252,2965.7079821418974,2854.746330440725
8253,3824.867138500803,2561.900875444836
8254,4335.600707152925,2917.9429437221725
8255,1950.9169201847708,2499.6968275275535
8256,3837.851773596798,4613.635477069486
8257,2794.9358970624176,2620.6046502026456
8258,3676.627959623179,4932.338523939436
8259,1943.7998573014722,2754.216596353002
8260,2264.3511821496504,2240.5470813147244
8261,2513.063195922948,2624.06417006659
8262,2101.8522123058574,3667.7942509859995
8263,2760.6097311345525,4150.807148276903
8264,3480.817127299414,3055.9628258271746
8265,2572.022010923893,2660.826681940389
8266,2332.0603867912323,3158.0132391796624
8267,2591.341987453644,2112.796751236246
8268,2127.7240514371915,4860.7210390773635
8269,2859.564302154437,4580.948713163561
8270,2308.264072926339,3017.7916545122926
8271,2408.0563826125162,2598.1939124064143
8272,2380.5602819171254,2093.6956595282436
8273,4612.415142270085,2082.147583862817
8274,1756.664017303525,2556.740874029202
8275,2122.1064332685232,3406.9292498672207
8276,2490.3990111621806,2448.5269617101076
8277,2240.0736399527923,2620.541325890135
8278,3292.855742836537,4163.287004229393
8279,2481.6516895803293,2058.8397494993887
8280,2643.0734098136268,2833.3410713527073
8281,3382.780027362237,4557.65415480704
8282,2338.7829255230945,2393.500957752224
8283,5008.64734047722,2999.0357855965412
8284,2148.942573412399,2364.0140981772915
8285,1645.601753979478,3806.725111623468
8286,4177.528877858911,2769.441976902803
8287,2328.0992215743454,4920.210923504302
8288,2583.6386766366963,2246.489597599491
8289,2761.374872776167,3971.333662334591
8290,3731.1824332039773,4727.509052684728
8291,3664.6758595690694,2477.7967919250086
8292,3021.0515028100854,4731.404037149718
8293,3096.4385382470637,2058.2231588425702
8294,1534.5666947299223,4991.671023023811
8295,1931.0428506089688,2515.1618696434284
8296,2717.790967092873,4516.64200998039
8297,2280.576649904568,3494.72295853336
8298,3253.908796580444,2093.1799288311063
8299,2331.0131927434836,2160.768389247281
8300,2740.2502127338466,2856.4355645407622
8301,2048.9952160581256,4334.072637671995
8302,2165.712275919999,4189.291265679265
8303,1698.2729497693072,3349.4933046349856
8304,2153.3633926710095,3085.930922010112
8305,2489.497472360451,5486.723607028222
8306,1929.94114481655,3050.857001997924
8307,1930.476222523289,2621.044623289751
8308,4948.938515301575,4784.025827418814
8309,2153.217989064289,2653.742722844624
8310,2327.7411321025247,5244.467099885073
8311,2800.0918688648994,2638.967466510604
8312,2498.8536179327493,2275.696980958426
8313,4821.151549942648,2234.064405293297
8314,1950.3033868809082,2364.803499073661
8315,2367.4214061131274,2554.8409013643823
8316,1933.3431913267382,4676.79051673294
8317,2270.8180841713634,3042.712689261532
8318,5186.3486232459645,2286.9246627272623
8319,2100.3099160625075,2289.0283428740377
8320,2485.2466283810686,5681.855054496571
8321,2087.0544372526665,3986.1101876853472
8322,4156.107602253028,2612.0459661689597
8323,2456.891804596542,2151.2353264926523
8324,2852.2376269386623,3361.1552422115187
8325,2290.3705708361485,3272.9721577150262
8326,2834.7473270229725,5228.549301268712
8327,2638.090421794287,4869.01494374914
8328,2404.127800981424,5720.803205723043
8329,3072.3749269671075,2296.736215372894
8330,3203.1892857183057,2170.0999290230125
8331,2133.918101764493,2369.761002012014
8332,2287.271069816968,3070.0137673249246
8333,2175.713392832973,3405.018140004863
8334,5208.432011655117,2790.1496798954167
8335,3041.77159562272,2391.0599040731213
8336,2261.062580556431,3764.3729711697683
8337,2245.106065437918,2174.9894941277257
